6,130,5
5,1,30,14
6,1,30,13
1,1,31,13
2,1,31,12
3,1,31,11
4,1,31,11
5,1,31,11
6,1,31,10
1,1,32,7
2,1,32,7
3,1,32,7
4,1,32,6
5,1,32,5
6,1,32,5
1,1,33,10
2,1,33,11
3,1,33,12
4,1,33,11
5,1,33,10
6,1,33,10
1,1,34,13
2,1,34,12
3,1,34,10
4,1,34,12
5,1,34,12
6,1,34,12
1,1,35,11
2,1,35,12
3,1,35,12
4,1,35,14
5,1,35,15
6,1,35,16
1,1,36,9
2,1,36,8
3,1,36,8
4,1,36,8
5,1,36,8
6,1,36,9
1,1,37,8
2,1,37,8
3,1,37,10
4,1,37,11
5,1,37,13
6,1,37,12
1,1,38,7
2,1,38,8
3,1,38,7
4,1,38,6
5,1,38,7
6,1,38,8
1,1,39,8
2,1,39,9
3,1,39,8
4,1,39,8
5,1,39,7
6,1,39,6
1,1,40,1
2,1,40,1
3,1,40,2
4,1,40,3
5,1,40,2
6,1,40,4
1,1,41,6
2,1,41,7
3,1,41,6
4,1,41,7
5,1,41,5
6,1,41,5
1,1,42,4
2,1,42,4
3,1,42,6
4,1,42,7
5,1,42,7
6,1,42,7
1,1,43,9
2,1,43,7
3,1,43,8
4,1,43,7
5,1,43,7
6,1,43,7
1,1,44,9
2,1,44,11
3,1,44,10
4,1,44,12
5,1,44,11
6,1,44,11
1,1,45,13
2,1,45,12
3,1,45,13
4,1,45,14
5,1,45,14
6,1,45,15
1,1,46,13
2,1,46,15
3,1,46,16
4,1,46,15
5,1,46,14
6,1,46,13
1,1,47,14
2,1,47,13
3,1,47,11
4,1,47,12
5,1,47,11
6,1,47,13
1,1,48,6
2,1,48,7
3,1,48,7
4,1,48,6
5,1,48,6
6,1,48,8
1,1,49,11
2,1,49,9
3,1,49,10
4,1,49,14
5,1,49,13
6,1,49,12
1,1,50,9
2,1,50,9
3,1,50,7
4,1,50,6
5,1,50,6
6,1,50,5
1,1,51,9
2,1,51,9
3,1,51,11
4,1,51,10
5,1,51,7
6,1,51,5
1,1,52,9
2,1,52,7
3,1,52,7
4,1,52,7
5,1,52,7
6,1,52,8
1,1,53,8
2,1,53,10
3,1,53,12
4,1,53,10
5,1,53,9
6,1,53,9
1,1,54,5
2,1,54,6
3,1,54,6
4,1,54,7
5,1,54,6
6,1,54,6
1,1,55,11
2,1,55,12
3,1,55,11
4,1,55,12
5,1,55,11
6,1,55,10
1,1,56,5
2,1,56,5
3,1,56,4
4,1,56,5
5,1,56,5
6,1,56,6
1,1,57,8
2,1,57,7
3,1,57,8
4,1,57,8
5,1,57,9
6,1,57,7
1,1,58,11
2,1,58,12
3,1,58,11
4,1,58,12
5,1,58,12
6,1,58,11
1,1,59,9
2,1,59,10
3,1,59,9
4,1,59,10
5,1,59,11
6,1,59,8
1,1,60,11
2,1,60,12
3,1,60,13
4,1,60,12
5,1,60,11
6,1,60,12
1,1,61,10
2,1,61,9
3,1,61,8
4,1,61,7
5,1,61,8
6,1,61,8
1,1,62,10
2,1,62,11
3,1,62,10
4,1,62,11
5,1,62,13
6,1,62,12
1,1,63,5
2,1,63,5
3,1,63,4
4,1,63,6
5,1,63,8
6,1,63,9
1,1,64,10
2,1,64,8
3,1,64,9
4,1,64,9
5,1,64,8
6,1,64,8
1,1,65,5
2,1,65,7
3,1,65,4
4,1,65,3
5,1,65,2
6,1,65,3
1,1,66,16
2,1,66,16
3,1,66,18
4,1,66,16
5,1,66,16
6,1,66,16
1,1,67,12
2,1,67,11
3,1,67,10
4,1,67,10
5,1,67,11
6,1,67,12
1,1,68,7
2,1,68,8
3,1,68,9
4,1,68,9
5,1,68,9
6,1,68,7
1,1,69,11
2,1,69,11
3,1,69,11
4,1,69,10
5,1,69,11
6,1,69,11
1,1,70,13
2,1,70,12
3,1,70,13
4,1,70,12
5,1,70,12
6,1,70,14
1,1,71,10
2,1,71,10
3,1,71,10
4,1,71,12
5,1,71,14
6,1,71,14
1,1,72,6
2,1,72,5
3,1,72,7
4,1,72,6
5,1,72,7
6,1,72,9
1,1,73,12
2,1,73,11
3,1,73,13
4,1,73,12
5,1,73,13
6,1,73,13
1,1,74,4
2,1,74,5
3,1,74,7
4,1,74,7
5,1,74,6
6,1,74,6
1,1,75,13
2,1,75,14
3,1,75,12
4,1,75,14
5,1,75,15
6,1,75,16
1,1,76,5
2,1,76,7
3,1,76,7
4,1,76,5
5,1,76,4
6,1,76,4
1,1,77,10
2,1,77,8
3,1,77,7
4,1,77,8
5,1,77,8
6,1,77,8
1,1,78,8
2,1,78,8
3,1,78,7
4,1,78,7
5,1,78,7
6,1,78,8
1,1,79,5
2,1,79,4
3,1,79,3
4,1,79,2
5,1,79,4
6,1,79,4
1,1,80,9
2,1,80,8
3,1,80,8
4,1,80,9
5,1,80,10
6,1,80,12
1,1,81,11
2,1,81,10
3,1,81,12
4,1,81,11
5,1,81,12
6,1,81,11
1,1,82,13
2,1,82,15
3,1,82,14
4,1,82,14
5,1,82,15
6,1,82,14
1,1,83,7
2,1,83,7
3,1,83,8
4,1,83,8
5,1,83,8
6,1,83,9
1,1,84,16
2,1,84,16
3,1,84,15
4,1,84,16
5,1,84,16
6,1,84,16
1,1,85,4
2,1,85,4
3,1,85,2
4,1,85,3
5,1,85,3
6,1,85,2
1,1,86,14
2,1,86,15
3,1,86,15
4,1,86,15
5,1,86,14
6,1,86,15
1,1,87,11
2,1,87,11
3,1,87,12
4,1,87,11
5,1,87,12
6,1,87,12
1,1,88,12
2,1,88,12
3,1,88,11
4,1,88,10
5,1,88,12
6,1,88,13
1,1,89,6
2,1,89,4
3,1,89,5
4,1,89,4
5,1,89,5
6,1,89,4
1,1,90,3
2,1,90,4
3,1,90,5
4,1,90,5
5,1,90,3
6,1,90,3
1,1,91,18
2,1,91,16
3,1,91,17
4,1,91,16
5,1,91,16
6,1,91,16
1,1,92,14
2,1,92,13
3,1,92,11
4,1,92,11
5,1,92,11
6,1,92,11
1,1,93,17
2,1,93,16
3,1,93,15
4,1,93,17
5,1,93,16
6,1,93,16
1,1,94,9
2,1,94,8
3,1,94,9
4,1,94,10
5,1,94,8
6,1,94,7
1,1,95,14
2,1,95,12
3,1,95,12
4,1,95,14
5,1,95,13
6,1,95,13
1,1,96,12
2,1,96,12
3,1,96,13
4,1,96,13
5,1,96,17
6,1,96,17
1,1,97,10
2,1,97,10
3,1,97,10
4,1,97,9
5,1,97,8
6,1,97,7
1,1,98,12
2,1,98,9
3,1,98,10
4,1,98,10
5,1,98,9
6,1,98,10
1,1,99,12
2,1,99,12
3,1,99,14
4,1,99,13
5,1,99,13
6,1,99,13
1,1,100,7
2,1,100,7
3,1,100,7
4,1,100,6
5,1,100,6
6,1,100,6
1,1,101,18
2,1,101,16
3,1,101,15
4,1,101,14
5,1,101,12
6,1,101,11
1,1,102,13
2,1,102,13
3,1,102,13
4,1,102,14
5,1,102,16
6,1,102,15
1,1,103,8
2,1,103,7
3,1,103,6
4,1,103,6
5,1,103,5
6,1,103,4
1,1,104,7
2,1,104,7
3,1,104,7
4,1,104,7
5,1,104,8
6,1,104,10
1,1,105,8
2,1,105,6
3,1,105,4
4,1,105,4
5,1,105,3
6,1,105,3
1,1,106,10
2,1,106,10
3,1,106,10
4,1,106,11
5,1,106,12
6,1,106,12
1,1,107,10
2,1,107,11
3,1,107,9
4,1,107,10
5,1,107,10
6,1,107,9
1,1,108,8
2,1,108,8
3,1,108,7
4,1,108,7
5,1,108,5
6,1,108,7
1,1,109,10
2,1,109,7
3,1,109,7
4,1,109,8
5,1,109,9
6,1,109,9
1,1,110,6
2,1,110,7
3,1,110,8
4,1,110,7
5,1,110,8
6,1,110,9
1,1,111,9
2,1,111,9
3,1,111,10
4,1,111,10
5,1,111,8
6,1,111,5
1,1,112,16
2,1,112,13
3,1,112,14
4,1,112,16
5,1,112,18
6,1,112,19
1,1,113,8
2,1,113,7
3,1,113,8
4,1,113,8
5,1,113,5
6,1,113,5
1,1,114,11
2,1,114,13
3,1,114,15
4,1,114,14
5,1,114,14
6,1,114,13
1,1,115,5
2,1,115,5
3,1,115,7
4,1,115,7
5,1,115,5
6,1,115,6
1,1,116,10
2,1,116,9
3,1,116,9
4,1,116,9
5,1,116,9
6,1,116,8
1,1,117,13
2,1,117,15
3,1,117,16
4,1,117,15
5,1,117,15
6,1,117,14
1,1,118,7
2,1,118,6
3,1,118,5
4,1,118,6
5,1,118,5
6,1,118,3
1,1,119,12
2,1,119,13
3,1,119,12
4,1,119,11
5,1,119,11
6,1,119,10
1,1,120,16
2,1,120,17
3,1,120,16
4,1,120,15
5,1,120,16
6,1,120,16
1,1,121,15
2,1,121,13
3,1,121,14
4,1,121,13
5,1,121,14
6,1,121,15
1,1,122,8
2,1,122,8
3,1,122,8
4,1,122,7
5,1,122,7
6,1,122,6
1,1,123,11
2,1,123,11
3,1,123,9
4,1,123,10
5,1,123,11
6,1,123,11
1,1,124,7
2,1,124,6
3,1,124,6
4,1,124,5
5,1,124,5
6,1,124,4
1,1,125,14
2,1,125,16
3,1,125,13
4,1,125,13
5,1,125,12
6,1,125,13
1,1,126,12
2,1,126,12
3,1,126,14
4,1,126,14
5,1,126,13
6,1,126,14
1,1,127,16
2,1,127,15
3,1,127,14
4,1,127,14
5,1,127,13
6,1,127,14
1,1,128,6
2,1,128,8
3,1,128,9
4,1,128,9
5,1,128,6
6,1,128,6
1,1,129,6
2,1,129,7
3,1,129,8
4,1,129,7
5,1,129,5
6,1,129,5
1,1,130,11
2,1,130,10
3,1,130,9
4,1,130,10
5,1,130,9
6,1,130,10
1,2,1,15
2,2,1,14
3,2,1,15
4,2,1,17
5,2,1,16
6,2,1,17
1,2,3,3
2,2,3,3
3,2,3,2
4,2,3,3
5,2,3,2
6,2,3,4
1,2,4,8
2,2,4,9
3,2,4,10
4,2,4,10
5,2,4,10
6,2,4,11
1,2,5,7
2,2,5,8
3,2,5,8
4,2,5,9
5,2,5,9
6,2,5,8
1,2,6,11
2,2,6,11
3,2,6,11
4,2,6,10
5,2,6,9
6,2,6,10
1,2,7,13
2,2,7,11
3,2,7,10
4,2,7,11
5,2,7,11
6,2,7,11
1,2,8,10
2,2,8,10
3,2,8,12
4,2,8,14
5,2,8,14
6,2,8,14
1,2,9,11
2,2,9,12
3,2,9,11
4,2,9,11
5,2,9,13
6,2,9,13
1,2,10,12
2,2,10,13
3,2,10,12
4,2,10,12
5,2,10,12
6,2,10,12
1,2,11,13
2,2,11,13
3,2,11,13
4,2,11,13
5,2,11,12
6,2,11,11
1,2,12,10
2,2,12,10
3,2,12,10
4,2,12,8
5,2,12,8
6,2,12,7
1,2,13,5
2,2,13,4
3,2,13,5
4,2,13,6
5,2,13,8
6,2,13,7
1,2,14,5
2,2,14,6
3,2,14,6
4,2,14,4
5,2,14,4
6,2,14,4
1,2,15,6
2,2,15,5
3,2,15,4
4,2,15,6
5,2,15,7
6,2,15,4
1,2,16,11
2,2,16,11
3,2,16,12
4,2,16,12
5,2,16,12
6,2,16,12
1,2,17,12
2,2,17,11
3,2,17,10
4,2,17,10
5,2,17,11
6,2,17,11
1,2,18,11
2,2,18,12
3,2,18,12
4,2,18,11
5,2,18,11
6,2,18,11
1,2,19,12
2,2,19,14
3,2,19,15
4,2,19,15
5,2,19,15
6,2,19,16
1,2,20,5
2,2,20,5
3,2,20,5
4,2,20,3
5,2,20,2
6,2,20,3
1,2,21,11
2,2,21,9
3,2,21,7
4,2,21,7
5,2,21,8
6,2,21,6
1,2,22,10
2,2,22,9
3,2,22,9
4,2,22,9
5,2,22,8
6,2,22,9
1,2,23,13
2,2,23,15
3,2,23,15
4,2,23,15
5,2,23,15
6,2,23,17
1,2,24,9
2,2,24,8
3,2,24,8
4,2,24,9
5,2,24,9
6,2,24,8
1,2,25,14
2,2,25,12
3,2,25,11
4,2,25,11
5,2,25,12
6,2,25,11
1,2,26,11
2,2,26,10
3,2,26,10
4,2,26,12
5,2,26,10
6,2,26,7
1,2,27,7
2,2,27,6
3,2,27,8
4,2,27,8
5,2,27,9
6,2,27,10
1,2,28,5
2,2,28,6
3,2,28,6
4,2,28,7
5,2,28,8
6,2,28,6
1,2,29,11
2,2,29,12
3,2,29,11
4,2,29,11
5,2,29,9
6,2,29,10
1,2,30,8
2,2,30,8
3,2,30,6
4,2,30,5
5,2,30,5
6,2,30,4
1,2,31,9
2,2,31,9
3,2,31,11
4,2,31,12
5,2,31,13
6,2,31,14
1,2,32,15
2,2,32,15
3,2,32,15
4,2,32,14
5,2,32,13
6,2,32,13
1,2,33,7
2,2,33,8
3,2,33,7
4,2,33,6
5,2,33,7
6,2,33,5
1,2,34,11
2,2,34,10
3,2,34,12
4,2,34,10
5,2,34,9
6,2,34,9
1,2,35,5
2,2,35,4
3,2,35,5
4,2,35,5
5,2,35,5
6,2,35,5
1,2,36,13
2,2,36,15
3,2,36,16
4,2,36,18
5,2,36,17
6,2,36,16
1,2,37,12
2,2,37,13
3,2,37,9
4,2,37,9
5,2,37,10
6,2,37,9
1,2,38,9
2,2,38,10
3,2,38,10
4,2,38,10
5,2,38,11
6,2,38,12
1,2,39,7
2,2,39,7
3,2,39,9
4,2,39,9
5,2,39,10
6,2,39,9
1,2,40,8
2,2,40,7
3,2,40,9
4,2,40,10
5,2,40,11
6,2,40,10
1,2,41,5
2,2,41,5
3,2,41,5
4,2,41,5
5,2,41,4
6,2,41,4
1,2,42,6
2,2,42,6
3,2,42,8
4,2,42,9
5,2,42,10
6,2,42,11
1,2,43,8
2,2,43,10
3,2,43,9
4,2,43,8
5,2,43,9
6,2,43,7
1,2,44,8
2,2,44,10
3,2,44,10
4,2,44,10
5,2,44,9
6,2,44,8
1,2,45,9
2,2,45,8
3,2,45,8
4,2,45,10
5,2,45,11
6,2,45,12
1,2,46,11
2,2,46,11
3,2,46,8
4,2,46,8
5,2,46,9
6,2,46,11
1,2,47,6
2,2,47,6
3,2,47,6
4,2,47,8
5,2,47,7
6,2,47,8
1,2,48,16
2,2,48,16
3,2,48,17
4,2,48,17
5,2,48,17
6,2,48,16
1,2,49,9
2,2,49,7
3,2,49,6
4,2,49,7
5,2,49,7
6,2,49,6
1,2,50,14
2,2,50,12
3,2,50,10
4,2,50,13
5,2,50,12
6,2,50,15
1,2,51,12
2,2,51,12
3,2,51,12
4,2,51,11
5,2,51,10
6,2,51,10
1,2,52,15
2,2,52,16
3,2,52,18
4,2,52,17
5,2,52,17
6,2,52,16
1,2,53,8
2,2,53,7
3,2,53,7
4,2,53,9
5,2,53,7
6,2,53,6
1,2,54,10
2,2,54,8
3,2,54,9
4,2,54,8
5,2,54,10
6,2,54,10
1,2,55,13
2,2,55,14
3,2,55,16
4,2,55,17
5,2,55,18
6,2,55,17
1,2,56,15
2,2,56,17
3,2,56,17
4,2,56,16
5,2,56,15
6,2,56,17
1,2,57,11
2,2,57,10
3,2,57,10
4,2,57,12
5,2,57,11
6,2,57,9
1,2,58,3
2,2,58,4
3,2,58,6
4,2,58,6
5,2,58,7
6,2,58,8
1,2,59,13
2,2,59,11
3,2,59,11
4,2,59,12
5,2,59,12
6,2,59,13
1,2,60,6
2,2,60,6
3,2,60,5
4,2,60,6
5,2,60,6
6,2,60,5
1,2,61,6
2,2,61,7
3,2,61,5
4,2,61,4
5,2,61,4
6,2,61,3
1,2,62,12
2,2,62,13
3,2,62,12
4,2,62,11
5,2,62,12
6,2,62,13
1,2,63,7
2,2,63,6
3,2,63,5
4,2,63,5
5,2,63,6
6,2,63,7
1,2,64,10
2,2,64,9
3,2,64,7
4,2,64,10
5,2,64,12
6,2,64,11
1,2,65,11
2,2,65,11
3,2,65,12
4,2,65,10
5,2,65,9
6,2,65,7
1,2,66,11
2,2,66,11
3,2,66,12
4,2,66,10
5,2,66,12
6,2,66,12
1,2,67,12
2,2,67,12
3,2,67,12
4,2,67,12
5,2,67,13
6,2,67,15
1,2,68,13
2,2,68,13
3,2,68,14
4,2,68,15
5,2,68,17
6,2,68,17
1,2,69,12
2,2,69,12
3,2,69,12
4,2,69,12
5,2,69,12
6,2,69,11
1,2,70,12
2,2,70,13
3,2,70,13
4,2,70,12
5,2,70,13
6,2,70,14
1,2,71,6
2,2,71,6
3,2,71,7
4,2,71,6
5,2,71,5
6,2,71,6
1,2,72,9
2,2,72,8
3,2,72,8
4,2,72,6
5,2,72,4
6,2,72,2
1,2,73,7
2,2,73,8
3,2,73,7
4,2,73,8
5,2,73,9
6,2,73,11
1,2,74,9
2,2,74,9
3,2,74,9
4,2,74,8
5,2,74,8
6,2,74,8
1,2,75,17
2,2,75,16
3,2,75,17
4,2,75,14
5,2,75,14
6,2,75,13
1,2,76,10
2,2,76,11
3,2,76,11
4,2,76,11
5,2,76,11
6,2,76,13
1,2,77,1
2,2,77,2
3,2,77,2
4,2,77,2
5,2,77,2
6,2,77,4
1,2,78,10
2,2,78,10
3,2,78,8
4,2,78,7
5,2,78,5
6,2,78,5
1,2,79,15
2,2,79,14
3,2,79,13
4,2,79,14
5,2,79,13
6,2,79,10
1,2,80,10
2,2,80,9
3,2,80,8
4,2,80,8
5,2,80,8
6,2,80,8
1,2,81,15
2,2,81,15
3,2,81,13
4,2,81,14
5,2,81,16
6,2,81,15
1,2,82,14
2,2,82,12
3,2,82,16
4,2,82,16
5,2,82,15
6,2,82,19
1,2,83,11
2,2,83,11
3,2,83,13
4,2,83,14
5,2,83,15
6,2,83,16
1,2,84,10
2,2,84,9
3,2,84,8
4,2,84,7
5,2,84,7
6,2,84,7
1,2,85,15
2,2,85,15
3,2,85,15
4,2,85,16
5,2,85,16
6,2,85,13
1,2,86,5
2,2,86,4
3,2,86,5
4,2,86,7
5,2,86,9
6,2,86,11
1,2,87,13
2,2,87,12
3,2,87,12
4,2,87,11
5,2,87,11
6,2,87,11
1,2,88,7
2,2,88,6
3,2,88,5
4,2,88,5
5,2,88,5
6,2,88,4
1,2,89,8
2,2,89,8
3,2,89,10
4,2,89,9
5,2,89,8
6,2,89,8
1,2,90,13
2,2,90,13
3,2,90,13
4,2,90,14
5,2,90,13
6,2,90,11
1,2,91,7
2,2,91,6
3,2,91,4
4,2,91,4
5,2,91,5
6,2,91,4
1,2,92,15
2,2,92,14
3,2,92,17
4,2,92,16
5,2,92,15
6,2,92,17
1,2,93,12
2,2,93,10
3,2,93,9
4,2,93,7
5,2,93,7
6,2,93,9
1,2,94,7
2,2,94,6
3,2,94,6
4,2,94,7
5,2,94,6
6,2,94,7
1,2,95,9
2,2,95,9
3,2,95,9
4,2,95,10
5,2,95,10
6,2,95,10
1,2,96,4
2,2,96,4
3,2,96,5
4,2,96,6
5,2,96,5
6,2,96,6
1,2,97,14
2,2,97,14
3,2,97,14
4,2,97,12
5,2,97,12
6,2,97,12
1,2,98,6
2,2,98,6
3,2,98,6
4,2,98,7
5,2,98,8
6,2,98,9
1,2,99,8
2,2,99,9
3,2,99,8
4,2,99,9
5,2,99,9
6,2,99,8
1,2,100,9
2,2,100,8
3,2,100,6
4,2,100,6
5,2,100,5
6,2,100,5
1,2,101,4
2,2,101,5
3,2,101,3
4,2,101,4
5,2,101,3
6,2,101,2
1,2,102,13
2,2,102,13
3,2,102,13
4,2,102,12
5,2,102,10
6,2,102,12
1,2,103,7
2,2,103,8
3,2,103,7
4,2,103,8
5,2,103,8
6,2,103,9
1,2,104,7
2,2,104,6
3,2,104,7
4,2,104,7
5,2,104,7
6,2,104,7
1,2,105,11
2,2,105,14
3,2,105,14
4,2,105,15
5,2,105,14
6,2,105,15
1,2,106,8
2,2,106,9
3,2,106,9
4,2,106,9
5,2,106,8
6,2,106,9
1,2,107,10
2,2,107,10
3,2,107,10
4,2,107,10
5,2,107,9
6,2,107,8
1,2,108,4
2,2,108,4
3,2,108,5
4,2,108,5
5,2,108,4
6,2,108,5
1,2,109,9
2,2,109,7
3,2,109,6
4,2,109,6
5,2,109,6
6,2,109,7
1,2,110,13
2,2,110,13
3,2,110,15
4,2,110,16
5,2,110,16
6,2,110,18
1,2,111,6
2,2,111,7
3,2,111,7
4,2,111,9
5,2,111,8
6,2,111,8
1,2,112,2
2,2,112,3
3,2,112,0
4,2,112,2
5,2,112,2
6,2,112,2
1,2,113,8
2,2,113,7
3,2,113,8
4,2,113,8
5,2,113,9
6,2,113,10
1,2,114,12
2,2,114,11
3,2,114,12
4,2,114,12
5,2,114,12
6,2,114,13
1,2,115,13
2,2,115,13
3,2,115,13
4,2,115,12
5,2,115,12
6,2,115,11
1,2,116,6
2,2,116,7
3,2,116,8
4,2,116,7
5,2,116,6
6,2,116,6
1,2,117,6
2,2,117,7
3,2,117,7
4,2,117,7
5,2,117,7
6,2,117,6
1,2,118,10
2,2,118,7
3,2,118,6
4,2,118,5
5,2,118,6
6,2,118,6
1,2,119,8
2,2,119,8
3,2,119,8
4,2,119,8
5,2,119,8
6,2,119,8
1,2,120,8
2,2,120,8
3,2,120,7
4,2,120,8
5,2,120,9
6,2,120,8
1,2,121,10
2,2,121,11
3,2,121,11
4,2,121,10
5,2,121,12
6,2,121,13
1,2,122,13
2,2,122,12
3,2,122,13
4,2,122,13
5,2,122,13
6,2,122,12
1,2,123,8
2,2,123,7
3,2,123,6
4,2,123,6
5,2,123,7
6,2,123,7
1,2,124,5
2,2,124,6
3,2,124,7
4,2,124,7
5,2,124,7
6,2,124,8
1,2,125,11
2,2,125,11
3,2,125,11
4,2,125,9
5,2,125,10
6,2,125,8
1,2,126,7
2,2,126,7
3,2,126,8
4,2,126,9
5,2,126,10
6,2,126,10
1,2,127,12
2,2,127,13
3,2,127,12
4,2,127,12
5,2,127,12
6,2,127,13
1,2,128,11
2,2,128,11
3,2,128,11
4,2,128,9
5,2,128,10
6,2,128,8
1,2,129,4
2,2,129,3
3,2,129,3
4,2,129,3
5,2,129,5
6,2,129,7
1,2,130,13
2,2,130,14
3,2,130,13
4,2,130,11
5,2,130,9
6,2,130,10
1,3,1,15
2,3,1,16
3,3,1,14
4,3,1,16
5,3,1,15
6,3,1,14
1,3,2,3
2,3,2,3
3,3,2,2
4,3,2,3
5,3,2,2
6,3,2,4
1,3,4,14
2,3,4,14
3,3,4,15
4,3,4,14
5,3,4,16
6,3,4,14
1,3,5,1
2,3,5,1
3,3,5,1
4,3,5,2
5,3,5,4
6,3,5,3
1,3,6,8
2,3,6,7
3,3,6,7
4,3,6,6
5,3,6,7
6,3,6,7
1,3,7,5
2,3,7,4
3,3,7,2
4,3,7,3
5,3,7,4
6,3,7,3
1,3,8,8
2,3,8,10
3,3,8,10
4,3,8,10
5,3,8,12
6,3,8,12
1,3,9,10
2,3,9,10
3,3,9,10
4,3,9,10
5,3,9,9
6,3,9,10
1,3,10,6
2,3,10,5
3,3,10,4
4,3,10,6
5,3,10,7
6,3,10,5
1,3,11,10
2,3,11,10
3,3,11,11
4,3,11,13
5,3,11,12
6,3,11,11
1,3,12,9
2,3,12,8
3,3,12,7
4,3,12,6
5,3,12,6
6,3,12,5
1,3,13,14
2,3,13,14
3,3,13,13
4,3,13,15
5,3,13,14
6,3,13,14
1,3,14,8
2,3,14,7
3,3,14,9
4,3,14,8
5,3,14,5
6,3,14,5
1,3,15,7
2,3,15,8
3,3,15,10
4,3,15,11
5,3,15,10
6,3,15,9
1,3,16,12
2,3,16,9
3,3,16,9
4,3,16,8
5,3,16,8
6,3,16,8
1,3,17,6
2,3,17,6
3,3,17,5
4,3,17,7
5,3,17,5
6,3,17,4
1,3,18,10
2,3,18,12
3,3,18,11
4,3,18,8
5,3,18,9
6,3,18,9
1,3,19,4
2,3,19,0
3,3,19,1
4,3,19,3
5,3,19,4
6,3,19,1
1,3,20,2
2,3,20,1
3,3,20,2
4,3,20,3
5,3,20,4
6,3,20,4
1,3,21,10
2,3,21,9
3,3,21,10
4,3,21,9
5,3,21,10
6,3,21,10
1,3,22,8
2,3,22,8
3,3,22,6
4,3,22,3
5,3,22,2
6,3,22,2
1,3,23,5
2,3,23,4
3,3,23,6
4,3,23,6
5,3,23,7
6,3,23,6
1,3,24,12
2,3,24,13
3,3,24,13
4,3,24,13
5,3,24,13
6,3,24,13
1,3,25,10
2,3,25,9
3,3,25,10
4,3,25,11
5,3,25,10
6,3,25,10
1,3,26,5
2,3,26,7
3,3,26,8
4,3,26,8
5,3,26,7
6,3,26,8
1,3,27,17
2,3,27,17
3,3,27,16
4,3,27,16
5,3,27,16
6,3,27,15
1,3,28,7
2,3,28,10
3,3,28,11
4,3,28,13
5,3,28,15
6,3,28,13
1,3,29,6
2,3,29,7
3,3,29,8
4,3,29,7
5,3,29,9
6,3,29,7
1,3,30,12
2,3,30,11
3,3,30,12
4,3,30,11
5,3,30,12
6,3,30,12
1,3,31,10
2,3,31,9
3,3,31,7
4,3,31,7
5,3,31,4
6,3,31,4
1,3,32,10
2,3,32,10
3,3,32,10
4,3,32,9
5,3,32,9
6,3,32,10
1,3,33,16
2,3,33,16
3,3,33,18
4,3,33,17
5,3,33,15
6,3,33,15
1,3,34,9
2,3,34,10
3,3,34,10
4,3,34,8
5,3,34,7
6,3,34,7
1,3,35,9
2,3,35,9
