6,160,5
1,1,27,5
2,1,27,4
3,1,27,5
4,1,27,4
5,1,27,5
6,1,27,6
1,1,28,6
2,1,28,5
3,1,28,6
4,1,28,5
5,1,28,6
6,1,28,6
1,1,29,10
2,1,29,11
3,1,29,11
4,1,29,10
5,1,29,11
6,1,29,12
1,1,30,9
2,1,30,8
3,1,30,8
4,1,30,7
5,1,30,5
6,1,30,5
1,1,31,15
2,1,31,14
3,1,31,17
4,1,31,17
5,1,31,16
6,1,31,17
1,1,32,7
2,1,32,5
3,1,32,6
4,1,32,5
5,1,32,5
6,1,32,4
1,1,33,2
2,1,33,3
3,1,33,2
4,1,33,2
5,1,33,2
6,1,33,3
1,1,34,18
2,1,34,14
3,1,34,13
4,1,34,14
5,1,34,15
6,1,34,14
1,1,35,13
2,1,35,14
3,1,35,15
4,1,35,16
5,1,35,18
6,1,35,18
1,1,36,14
2,1,36,14
3,1,36,14
4,1,36,16
5,1,36,15
6,1,36,14
1,1,37,16
2,1,37,18
3,1,37,17
4,1,37,14
5,1,37,13
6,1,37,14
1,1,38,12
2,1,38,12
3,1,38,9
4,1,38,8
5,1,38,7
6,1,38,7
1,1,39,5
2,1,39,4
3,1,39,3
4,1,39,2
5,1,39,3
6,1,39,3
1,1,40,11
2,1,40,13
3,1,40,15
4,1,40,16
5,1,40,15
6,1,40,13
1,1,41,7
2,1,41,6
3,1,41,7
4,1,41,7
5,1,41,7
6,1,41,6
1,1,42,8
2,1,42,8
3,1,42,7
4,1,42,6
5,1,42,7
6,1,42,7
1,1,43,9
2,1,43,10
3,1,43,12
4,1,43,12
5,1,43,11
6,1,43,10
1,1,44,12
2,1,44,11
3,1,44,13
4,1,44,12
5,1,44,12
6,1,44,11
1,1,45,10
2,1,45,8
3,1,45,8
4,1,45,8
5,1,45,7
6,1,45,6
1,1,46,7
2,1,46,9
3,1,46,8
4,1,46,9
5,1,46,10
6,1,46,11
1,1,47,6
2,1,47,4
3,1,47,3
4,1,47,2
5,1,47,1
6,1,47,4
1,1,48,9
2,1,48,7
3,1,48,8
4,1,48,8
5,1,48,8
6,1,48,10
1,1,49,7
2,1,49,9
3,1,49,9
4,1,49,9
5,1,49,11
6,1,49,12
1,1,50,10
2,1,50,10
3,1,50,9
4,1,50,10
5,1,50,13
6,1,50,12
1,1,51,8
2,1,51,8
3,1,51,9
4,1,51,11
5,1,51,12
6,1,51,13
1,1,52,5
2,1,52,1
3,1,52,2
4,1,52,3
5,1,52,3
6,1,52,3
1,1,53,9
2,1,53,10
3,1,53,8
4,1,53,7
5,1,53,7
6,1,53,7
1,1,54,10
2,1,54,10
3,1,54,9
4,1,54,10
5,1,54,10
6,1,54,10
1,1,55,5
2,1,55,5
3,1,55,3
4,1,55,2
5,1,55,2
6,1,55,0
1,1,56,12
2,1,56,10
3,1,56,13
4,1,56,14
5,1,56,12
6,1,56,10
1,1,57,5
2,1,57,6
3,1,57,9
4,1,57,9
5,1,57,8
6,1,57,11
1,1,58,10
2,1,58,11
3,1,58,10
4,1,58,11
5,1,58,11
6,1,58,11
1,1,59,14
2,1,59,12
3,1,59,12
4,1,59,12
5,1,59,11
6,1,59,12
1,1,60,10
2,1,60,10
3,1,60,12
4,1,60,10
5,1,60,11
6,1,60,10
1,1,61,12
2,1,61,12
3,1,61,10
4,1,61,9
5,1,61,9
6,1,61,9
1,1,62,11
2,1,62,12
3,1,62,13
4,1,62,13
5,1,62,12
6,1,62,12
1,1,63,7
2,1,63,5
3,1,63,3
4,1,63,3
5,1,63,4
6,1,63,4
1,1,64,11
2,1,64,10
3,1,64,11
4,1,64,9
5,1,64,9
6,1,64,7
1,1,65,14
2,1,65,12
3,1,65,11
4,1,65,10
5,1,65,9
6,1,65,9
1,1,66,8
2,1,66,9
3,1,66,9
4,1,66,9
5,1,66,8
6,1,66,9
1,1,67,9
2,1,67,10
3,1,67,9
4,1,67,9
5,1,67,9
6,1,67,9
1,1,68,11
2,1,68,12
3,1,68,10
4,1,68,10
5,1,68,7
6,1,68,8
1,1,69,17
2,1,69,15
3,1,69,16
4,1,69,17
5,1,69,18
6,1,69,17
1,1,70,11
2,1,70,11
3,1,70,12
4,1,70,11
5,1,70,9
6,1,70,10
1,1,71,10
2,1,71,10
3,1,71,11
4,1,71,11
5,1,71,11
6,1,71,11
1,1,72,16
2,1,72,18
3,1,72,17
4,1,72,17
5,1,72,17
6,1,72,18
1,1,73,11
2,1,73,10
3,1,73,10
4,1,73,9
5,1,73,10
6,1,73,9
1,1,74,13
2,1,74,12
3,1,74,13
4,1,74,13
5,1,74,13
6,1,74,12
1,1,75,7
2,1,75,5
3,1,75,6
4,1,75,5
5,1,75,6
6,1,75,5
1,1,76,4
2,1,76,2
3,1,76,2
4,1,76,2
5,1,76,3
6,1,76,3
1,1,77,13
2,1,77,13
3,1,77,12
4,1,77,10
5,1,77,11
6,1,77,10
1,1,78,5
2,1,78,5
3,1,78,6
4,1,78,6
5,1,78,8
6,1,78,10
1,1,79,7
2,1,79,5
3,1,79,5
4,1,79,5
5,1,79,5
6,1,79,4
1,1,80,8
2,1,80,8
3,1,80,8
4,1,80,8
5,1,80,8
6,1,80,8
1,1,81,8
2,1,81,8
3,1,81,9
4,1,81,8
5,1,81,7
6,1,81,5
1,1,82,4
2,1,82,5
3,1,82,3
4,1,82,1
5,1,82,2
6,1,82,5
1,1,83,3
2,1,83,2
3,1,83,2
4,1,83,3
5,1,83,2
6,1,83,1
1,1,84,8
2,1,84,7
3,1,84,7
4,1,84,7
5,1,84,8
6,1,84,10
1,1,85,7
2,1,85,8
3,1,85,8
4,1,85,6
5,1,85,7
6,1,85,6
1,1,86,9
2,1,86,8
3,1,86,10
4,1,86,11
5,1,86,11
6,1,86,12
1,1,87,16
2,1,87,16
3,1,87,16
4,1,87,17
5,1,87,16
6,1,87,17
1,1,88,13
2,1,88,13
3,1,88,15
4,1,88,16
5,1,88,18
6,1,88,17
1,1,89,9
2,1,89,7
3,1,89,7
4,1,89,5
5,1,89,5
6,1,89,5
1,1,90,7
2,1,90,8
3,1,90,9
4,1,90,10
5,1,90,10
6,1,90,10
1,1,91,13
2,1,91,13
3,1,91,14
4,1,91,14
5,1,91,14
6,1,91,15
1,1,92,9
2,1,92,8
3,1,92,10
4,1,92,9
5,1,92,10
6,1,92,11
1,1,93,10
2,1,93,9
3,1,93,9
4,1,93,7
5,1,93,8
6,1,93,9
1,1,94,7
2,1,94,9
3,1,94,9
4,1,94,8
5,1,94,6
6,1,94,6
1,1,95,17
2,1,95,15
3,1,95,16
4,1,95,17
5,1,95,18
6,1,95,18
1,1,96,1
2,1,96,2
3,1,96,1
4,1,96,3
5,1,96,3
6,1,96,4
1,1,97,6
2,1,97,5
3,1,97,7
4,1,97,7
5,1,97,8
6,1,97,8
1,1,98,8
2,1,98,10
3,1,98,9
4,1,98,7
5,1,98,10
6,1,98,11
1,1,99,12
2,1,99,10
3,1,99,10
4,1,99,9
5,1,99,10
6,1,99,9
1,1,100,7
2,1,100,7
3,1,100,7
4,1,100,6
5,1,100,6
6,1,100,5
1,1,101,4
2,1,101,3
3,1,101,2
4,1,101,2
5,1,101,4
6,1,101,3
1,1,102,13
2,1,102,15
3,1,102,16
4,1,102,16
5,1,102,16
6,1,102,16
1,1,103,12
2,1,103,14
3,1,103,15
4,1,103,13
5,1,103,13
6,1,103,12
1,1,104,10
2,1,104,11
3,1,104,9
4,1,104,9
5,1,104,10
6,1,104,12
1,1,105,9
2,1,105,8
3,1,105,8
4,1,105,9
5,1,105,9
6,1,105,9
1,1,106,16
2,1,106,18
3,1,106,16
4,1,106,19
5,1,106,17
6,1,106,16
1,1,107,10
2,1,107,10
3,1,107,11
4,1,107,12
5,1,107,13
6,1,107,12
1,1,108,8
2,1,108,9
3,1,108,7
4,1,108,8
5,1,108,9
6,1,108,10
1,1,109,11
2,1,109,8
3,1,109,8
4,1,109,11
5,1,109,12
6,1,109,12
1,1,110,3
2,1,110,3
3,1,110,4
4,1,110,4
5,1,110,6
6,1,110,5
1,1,111,11
2,1,111,12
3,1,111,11
4,1,111,13
5,1,111,14
6,1,111,14
1,1,112,11
2,1,112,13
3,1,112,15
4,1,112,13
5,1,112,14
6,1,112,15
1,1,113,8
2,1,113,8
3,1,113,7
4,1,113,5
5,1,113,7
6,1,113,8
1,1,114,13
2,1,114,14
3,1,114,13
4,1,114,12
5,1,114,12
6,1,114,14
1,1,115,10
2,1,115,10
3,1,115,12
4,1,115,13
5,1,115,13
6,1,115,12
1,1,116,13
2,1,116,12
3,1,116,13
4,1,116,13
5,1,116,11
6,1,116,12
1,1,117,11
2,1,117,11
3,1,117,11
4,1,117,11
5,1,117,11
6,1,117,12
1,1,118,13
2,1,118,13
3,1,118,14
4,1,118,14
5,1,118,13
6,1,118,12
1,1,119,6
2,1,119,5
3,1,119,5
4,1,119,3
5,1,119,3
6,1,119,4
1,1,120,15
2,1,120,15
3,1,120,17
4,1,120,18
5,1,120,18
6,1,120,17
1,1,121,12
2,1,121,12
3,1,121,11
4,1,121,12
5,1,121,12
6,1,121,14
1,1,122,4
2,1,122,5
3,1,122,5
4,1,122,5
5,1,122,5
6,1,122,5
1,1,123,9
2,1,123,11
3,1,123,10
4,1,123,9
5,1,123,10
6,1,123,8
1,1,124,6
2,1,124,6
3,1,124,5
4,1,124,6
5,1,124,6
6,1,124,5
1,1,125,7
2,1,125,6
3,1,125,6
4,1,125,4
5,1,125,2
6,1,125,2
1,1,126,8
2,1,126,9
3,1,126,9
4,1,126,10
5,1,126,10
6,1,126,9
1,1,127,13
2,1,127,12
3,1,127,12
4,1,127,12
5,1,127,13
6,1,127,13
1,1,128,9
2,1,128,7
3,1,128,9
4,1,128,9
5,1,128,8
6,1,128,7
1,1,129,10
2,1,129,11
3,1,129,11
4,1,129,12
5,1,129,12
6,1,129,12
1,1,130,16
2,1,130,17
3,1,130,16
4,1,130,16
5,1,130,16
6,1,130,17
1,1,131,10
2,1,131,10
3,1,131,10
4,1,131,10
5,1,131,9
6,1,131,9
1,1,132,6
2,1,132,7
3,1,132,7
4,1,132,7
5,1,132,8
6,1,132,8
1,1,133,14
2,1,133,14
3,1,133,13
4,1,133,12
5,1,133,11
6,1,133,10
1,1,134,8
2,1,134,10
3,1,134,11
4,1,134,10
5,1,134,9
6,1,134,7
1,1,135,9
2,1,135,10
3,1,135,12
4,1,135,12
5,1,135,13
6,1,135,12
1,1,136,15
2,1,136,16
3,1,136,16
4,1,136,18
5,1,136,16
6,1,136,15
1,1,137,10
2,1,137,11
3,1,137,14
4,1,137,15
5,1,137,15
6,1,137,15
1,1,138,8
2,1,138,8
3,1,138,7
4,1,138,9
5,1,138,10
6,1,138,9
1,1,139,6
2,1,139,6
3,1,139,8
4,1,139,8
5,1,139,7
6,1,139,8
1,1,140,13
2,1,140,13
3,1,140,13
4,1,140,14
5,1,140,14
6,1,140,13
1,1,141,9
2,1,141,9
3,1,141,10
4,1,141,11
5,1,141,13
6,1,141,13
1,1,142,15
2,1,142,14
3,1,142,15
4,1,142,15
5,1,142,14
6,1,142,14
1,1,143,7
2,1,143,7
3,1,143,6
4,1,143,8
5,1,143,7
6,1,143,7
1,1,144,6
2,1,144,9
3,1,144,10
4,1,144,7
5,1,144,8
6,1,144,5
1,1,145,16
2,1,145,16
3,1,145,16
4,1,145,15
5,1,145,15
6,1,145,17
1,1,146,9
2,1,146,9
3,1,146,9
4,1,146,11
5,1,146,10
6,1,146,9
1,1,147,14
2,1,147,14
3,1,147,14
4,1,147,14
5,1,147,14
6,1,147,15
1,1,148,10
2,1,148,10
3,1,148,10
4,1,148,8
5,1,148,8
6,1,148,5
1,1,149,14
2,1,149,16
3,1,149,17
4,1,149,17
5,1,149,15
6,1,149,15
1,1,150,11
2,1,150,12
3,1,150,12
4,1,150,12
5,1,150,14
6,1,150,15
1,1,151,5
2,1,151,4
3,1,151,3
4,1,151,5
5,1,151,4
6,1,151,4
1,1,152,16
2,1,152,16
3,1,152,16
4,1,152,17
5,1,152,17
6,1,152,17
1,1,153,14
2,1,153,15
3,1,153,15
4,1,153,15
5,1,153,15
6,1,153,15
1,1,154,11
2,1,154,11
3,1,154,11
4,1,154,11
5,1,154,11
6,1,154,12
1,1,155,16
2,1,155,16
3,1,155,14
4,1,155,16
5,1,155,16
6,1,155,17
1,1,156,2
2,1,156,2
3,1,156,4
4,1,156,7
5,1,156,8
6,1,156,7
1,1,157,6
2,1,157,6
3,1,157,6
4,1,157,7
5,1,157,10
6,1,157,10
1,1,158,10
2,1,158,10
3,1,158,8
4,1,158,7
5,1,158,8
6,1,158,8
1,1,159,12
2,1,159,13
3,1,159,13
4,1,159,13
5,1,159,14
6,1,159,13
1,1,160,13
2,1,160,13
3,1,160,14
4,1,160,16
5,1,160,18
6,1,160,18
1,2,1,2
2,2,1,3
3,2,1,3
4,2,1,2
5,2,1,2
6,2,1,3
1,2,3,9
2,2,3,9
3,2,3,10
4,2,3,10
5,2,3,10
6,2,3,10
1,2,4,4
2,2,4,6
3,2,4,5
4,2,4,5
5,2,4,5
6,2,4,4
1,2,5,12
2,2,5,10
3,2,5,9
4,2,5,10
5,2,5,12
6,2,5,12
1,2,6,8
2,2,6,7
3,2,6,6
4,2,6,5
5,2,6,4
6,2,6,7
1,2,7,0
2,2,7,1
3,2,7,2
4,2,7,3
5,2,7,4
6,2,7,2
1,2,8,10
2,2,8,10
3,2,8,14
4,2,8,13
5,2,8,12
6,2,8,13
1,2,9,6
2,2,9,7
3,2,9,8
4,2,9,8
5,2,9,7
6,2,9,6
1,2,10,12
2,2,10,13
3,2,10,12
4,2,10,11
5,2,10,13
6,2,10,14
1,2,11,10
2,2,11,9
3,2,11,9
4,2,11,10
5,2,11,10
6,2,11,11
1,2,12,9
2,2,12,10
3,2,12,10
4,2,12,9
5,2,12,8
6,2,12,7
1,2,13,9
2,2,13,8
3,2,13,7
4,2,13,6
5,2,13,6
6,2,13,5
1,2,14,7
2,2,14,7
3,2,14,6
4,2,14,7
5,2,14,6
6,2,14,5
1,2,15,4
2,2,15,5
3,2,15,5
4,2,15,4
5,2,15,5
6,2,15,4
1,2,16,10
2,2,16,11
3,2,16,12
4,2,16,13
5,2,16,12
6,2,16,10
1,2,17,8
2,2,17,6
3,2,17,6
4,2,17,7
5,2,17,8
6,2,17,7
1,2,18,7
2,2,18,8
3,2,18,8
4,2,18,8
5,2,18,9
6,2,18,9
1,2,19,9
2,2,19,10
3,2,19,10
4,2,19,8
5,2,19,9
6,2,19,8
1,2,20,16
2,2,20,17
3,2,20,16
4,2,20,16
5,2,20,16
6,2,20,17
1,2,21,9
2,2,21,10
3,2,21,10
4,2,21,11
5,2,21,12
6,2,21,13
1,2,22,11
2,2,22,12
3,2,22,12
4,2,22,13
5,2,22,15
6,2,22,16
1,2,23,11
2,2,23,13
3,2,23,13
4,2,23,13
5,2,23,15
6,2,23,16
1,2,24,13
2,2,24,15
3,2,24,15
4,2,24,16
5,2,24,19
6,2,24,17
1,2,25,11
2,2,25,9
3,2,25,9
4,2,25,11
5,2,25,11
6,2,25,11
1,2,26,6
2,2,26,6
3,2,26,7
4,2,26,7
5,2,26,5
6,2,26,4
1,2,27,7
2,2,27,7
3,2,27,7
4,2,27,6
5,2,27,7
6,2,27,7
1,2,28,8
2,2,28,6
3,2,28,7
4,2,28,6
5,2,28,6
6,2,28,6
1,2,29,16
2,2,29,17
3,2,29,17
4,2,29,18
5,2,29,17
6,2,29,16
1,2,30,4
2,2,30,3
3,2,30,5
4,2,30,5
5,2,30,5
6,2,30,6
1,2,31,11
2,2,31,11
3,2,31,12
4,2,31,10
5,2,31,9
6,2,31,9
1,2,32,12
2,2,32,16
3,2,32,16
4,2,32,14
5,2,32,15
6,2,32,15
1,2,33,10
2,2,33,10
3,2,33,10
4,2,33,9
5,2,33,10
6,2,33,11
1,2,34,8
2,2,34,8
3,2,34,10
4,2,34,11
5,2,34,12
6,2,34,11
1,2,35,8
2,2,35,5
3,2,35,5
4,2,35,5
5,2,35,4
6,2,35,3
1,2,36,7
2,2,36,4
3,2,36,5
4,2,36,4
5,2,36,4
6,2,36,3
1,2,37,4
2,2,37,4
3,2,37,5
4,2,37,4
5,2,37,3
6,2,37,3
1,2,38,6
2,2,38,5
3,2,38,6
4,2,38,8
5,2,38,8
6,2,38,7
1,2,39,6
2,2,39,7
3,2,39,7
4,2,39,8
5,2,39,7
6,2,39,9
1,2,40,6
2,2,40,8
3,2,40,9
4,2,40,8
5,2,40,9
6,2,40,8
1,2,41,7
2,2,41,4
3,2,41,2
4,2,41,2
5,2,41,2
6,2,41,1
1,2,42,14
2,2,42,12
3,2,42,12
4,2,42,12
5,2,42,12
6,2,42,12
1,2,43,8
2,2,43,9
3,2,43,7
4,2,43,7
5,2,43,4
6,2,43,4
1,2,44,9
2,2,44,9
3,2,44,10
4,2,44,12
5,2,44,13
6,2,44,13
1,2,45,16
2,2,45,17
3,2,45,18
4,2,45,17
5,2,45,17
6,2,45,18
1,2,46,5
2,2,46,5
3,2,46,6
4,2,46,7
5,2,46,7
6,2,46,8
1,2,47,6
2,2,47,6
3,2,47,6
4,2,47,7
5,2,47,9
6,2,47,10
1,2,48,8
2,2,48,8
3,2,48,8
4,2,48,9
5,2,48,8
6,2,48,9
1,2,49,11
2,2,49,12
3,2,49,11
4,2,49,9
5,2,49,8
6,2,49,8
1,2,50,8
2,2,50,9
3,2,50,8
4,2,50,8
5,2,50,9
6,2,50,12
1,2,51,9
2,2,51,9
3,2,51,10
4,2,51,10
5,2,51,11
6,2,51,10
1,2,52,11
2,2,52,10
3,2,52,12
4,2,52,11
5,2,52,9
6,2,52,9
1,2,53,11
2,2,53,9
3,2,53,10
4,2,53,8
5,2,53,7
6,2,53,7
1,2,54,6
2,2,54,7
3,2,54,6
4,2,54,5
5,2,54,7
6,2,54,7
1,2,55,6
2,2,55,6
3,2,55,5
4,2,55,7
5,2,55,8
6,2,55,7
1,2,56,8
2,2,56,9
3,2,56,9
4,2,56,10
5,2,56,9
6,2,56,8
1,2,57,5
2,2,57,5
3,2,57,4
4,2,57,4
5,2,57,4
6,2,57,6
1,2,58,12
2,2,58,12
3,2,58,11
4,2,58,11
5,2,58,11
6,2,58,10
1,2,59,7
2,2,59,7
3,2,59,6
4,2,59,7
5,2,59,7
6,2,59,9
1,2,60,7
2,2,60,8
3,2,60,8
4,2,60,8
5,2,60,10
6,2,60,11
1,2,61,15
2,2,61,14
3,2,61,15
4,2,61,14
5,2,61,15
6,2,61,17
1,2,62,15
2,2,62,14
3,2,62,13
4,2,62,13
5,2,62,11
6,2,62,10
1,2,63,14
2,2,63,16
3,2,63,16
4,2,63,14
5,2,63,15
6,2,63,13
1,2,64,12
2,2,64,11
3,2,64,11
4,2,64,11
5,2,64,10
6,2,64,9
1,2,65,8
2,2,65,8
3,2,65,8
4,2,65,7
5,2,65,8
6,2,65,10
1,2,66,14
2,2,66,15
3,2,66,15
4,2,66,15
5,2,66,16
6,2,66,19
1,2,67,11
2,2,67,10
3,2,67,9
4,2,67,9
5,2,67,8
6,2,67,8
1,2,68,2
2,2,68,1
3,2,68,0
4,2,68,2
5,2,68,3
6,2,68,1
1,2,69,4
2,2,69,5
3,2,69,5
4,2,69,3
5,2,69,5
6,2,69,4
1,2,70,8
2,2,70,8
3,2,70,7
4,2,70,6
5,2,70,8
6,2,70,8
1,2,71,11
2,2,71,11
3,2,71,11
4,2,71,12
5,2,71,12
6,2,71,11
1,2,72,6
2,2,72,7
3,2,72,8
4,2,72,9
5,2,72,6
6,2,72,6
1,2,73,10
2,2,73,10
3,2,73,10
4,2,73,9
5,2,73,9
6,2,73,8
1,2,74,13
2,2,74,11
3,2,74,9
4,2,74,10
5,2,74,9
6,2,74,9
1,2,75,10
2,2,75,11
3,2,75,10
4,2,75,9
5,2,75,9
6,2,75,8
1,2,76,4
2,2,76,5
3,2,76,6
4,2,76,5
5,2,76,5
6,2,76,5
1,2,77,15
2,2,77,16
3,2,77,18
4,2,77,17
5,2,77,16
6,2,77,15
1,2,78,7
2,2,78,7
3,2,78,8
4,2,78,7
5,2,78,7
6,2,78,8
1,2,79,12
2,2,79,11
3,2,79,10
4,2,79,9
5,2,79,9
6,2,79,8
1,2,80,1
2,2,80,2
3,2,80,4
4,2,80,3
5,2,80,4
6,2,80,7
1,2,81,13
2,2,81,13
3,2,81,12
4,2,81,12
5,2,81,13
6,2,81,12
1,2,82,13
2,2,82,14
3,2,82,15
4,2,82,13
5,2,82,14
6,2,82,14
1,2,83,7
2,2,83,9
3,2,83,9
4,2,83,10
5,2,83,10
6,2,83,10
1,2,84,10
2,2,84,10
3,2,84,12
4,2,84,11
5,2,84,12
6,2,84,13
1,2,85,4
2,2,85,3
3,2,85,4
4,2,85,5
5,2,85,5
6,2,85,5
1,2,86,10
2,2,86,10
3,2,86,10
4,2,86,10
5,2,86,11
6,2,86,13
1,2,87,10
2,2,87,11
3,2,87,12
4,2,87,9
5,2,87,8
6,2,87,8
1,2,88,4
2,2,88,2
3,2,88,1
4,2,88,2
5,2,88,4
6,2,88,3
1,2,89,3
2,2,89,4
3,2,89,4
4,2,89,3
5,2,89,1
6,2,89,3
1,2,90,10
2,2,90,10
3,2,90,8
4,2,90,9
5,2,90,9
6,2,90,9
1,2,91,16
2,2,91,16
3,2,91,16
4,2,91,16
5,2,91,16
6,2,91,17
1,2,92,5
2,2,92,5
3,2,92,3
4,2,92,4
5,2,92,4
6,2,92,0
1,2,93,11
2,2,93,10
3,2,93,10
4,2,93,11
5,2,93,11
6,2,93,11
1,2,94,13
2,2,94,12
3,2,94,14
4,2,94,13
5,2,94,12
6,2,94,11
1,2,95,6
2,2,95,7
3,2,95,7
4,2,95,8
5,2,95,8
6,2,95,7
1,2,96,4
2,2,96,5
3,2,96,5
4,2,96,5
5,2,96,2
6,2,96,1
1,2,97,5
2,2,97,6
3,2,97,6
4,2,97,4
5,2,97,3
6,2,97,3
1,2,98,9
2,2,98,9
3,2,98,9
4,2,98,11
5,2,98,11
6,2,98,11
1,2,99,10
2,2,99,9
3,2,99,8
4,2,99,7
5,2,99,8
6,2,99,8
1,2,100,11
2,2,100,11
3,2,100,14
4,2,100,13
5,2,100,14
6,2,100,13
1,2,101,10
2,2,101,11
3,2,101,11
4,2,101,11
5,2,101,12
6,2,101,12
1,2,102,5
2,2,102,6
3,2,102,7
4,2,102,7
5,2,102,6
6,2,102,8
1,2,103,4
2,2,103,5
3,2,103,4
4,2,103,4
5,2,103,5
6,2,103,4
1,2,104,10
2,2,104,9
3,2,104,8
4,2,104,9
5,2,104,7
6,2,104,7
1,2,105,11
2,2,105,11
3,2,105,10
4,2,105,8
5,2,105,7
6,2,105,7
1,2,106,9
2,2,106,9
3,2,106,10
4,2,106,8
5,2,106,11
6,2,106,11
1,2,107,16
2,2,107,13
3,2,107,13
4,2,107,14
5,2,107,14
6,2,107,14
1,2,108,4
2,2,108,3
3,2,108,4
4,2,108,6
5,2,108,5
6,2,108,4
1,2,109,6
2,2,109,6
3,2,109,6
4,2,109,6
5,2,109,8
6,2,109,8
1,2,110,13
2,2,110,12
3,2,110,12
4,2,110,12
5,2,110,11
6,2,110,11
1,2,111,13
2,2,111,15
3,2,111,15
4,2,111,16
5,2,111,16
6,2,111,17
1,2,112,7
2,2,112,7
3,2,112,8
4,2,112,8
5,2,112,10
6,2,112,9
1,2,113,9
2,2,113,10
3,2,113,13
4,2,113,11
5,2,113,11
6,2,113,12
1,2,114,12
2,2,114,11
3,2,114,11
4,2,114,12
5,2,114,10
6,2,114,12
1,2,115,6
2,2,115,6
3,2,115,8
4,2,115,9
5,2,115,10
6,2,115,9
1,2,116,10
2,2,116,10
3,2,116,11
4,2,116,12
5,2,116,13
6,2,116,14
1,2,117,9
2,2,117,8
3,2,117,8
4,2,117,7
5,2,117,7
6,2,117,6
1,2,118,6
2,2,118,7
3,2,118,9
4,2,118,10
5,2,118,9
6,2,118,11
1,2,119,4
2,2,119,4
3,2,119,4
4,2,119,2
5,2,119,2
6,2,119,3
1,2,120,7
2,2,120,6
3,2,120,5
4,2,120,6
5,2,120,5
6,2,120,5
1,2,121,6
2,2,121,6
3,2,121,7
4,2,121,6
5,2,121,4
6,2,121,6
1,2,122,13
2,2,122,13
3,2,122,14
4,2,122,12
5,2,122,11
6,2,122,11
1,2,123,14
2,2,123,16
3,2,123,16
4,2,123,13
5,2,123,14
6,2,123,14
1,2,124,8
2,2,124,8
3,2,124,6
4,2,124,5
5,2,124,6
6,2,124,6
1,2,125,16
2,2,125,16
3,2,125,16
4,2,125,15
5,2,125,14
6,2,125,14
1,2,126,4
2,2,126,6
3,2,126,5
4,2,126,6
5,2,126,5
6,2,126,4
1,2,127,7
2,2,127,5
3,2,127,6
4,2,127,4
5,2,127,3
6,2,127,2
1,2,128,1
2,2,128,1
3,2,128,2
4,2,128,2
5,2,128,3
6,2,128,4
1,2,129,13
2,2,129,12
3,2,129,11
4,2,129,11
5,2,129,11
6,2,129,12
1,2,130,9
2,2,130,8
3,2,130,7
4,2,130,6
5,2,130,6
6,2,130,6
1,2,131,8
2,2,131,8
3,2,131,8
4,2,131,8
5,2,131,9
6,2,131,8
1,2,132,7
2,2,132,10
3,2,132,9
4,2,132,10
5,2,132,11
6,2,132,10
1,2,133,7
2,2,133,10
3,2,133,9
4,2,133,8
5,2,133,8
6,2,133,8
1,2,134,14
2,2,134,15
