6,40,5
5,2,14,11
6,2,14,13
1,2,15,8
2,2,15,8
3,2,15,8
4,2,15,7
5,2,15,6
6,2,15,6
1,2,16,8
2,2,16,10
3,2,16,10
4,2,16,11
5,2,16,11
6,2,16,11
1,2,17,14
2,2,17,12
3,2,17,11
4,2,17,9
5,2,17,9
6,2,17,10
1,2,18,4
2,2,18,3
3,2,18,4
4,2,18,4
5,2,18,5
6,2,18,5
1,2,19,12
2,2,19,13
3,2,19,12
4,2,19,12
5,2,19,12
6,2,19,12
1,2,20,12
2,2,20,13
3,2,20,12
4,2,20,12
5,2,20,12
6,2,20,13
1,2,21,11
2,2,21,11
3,2,21,14
4,2,21,16
5,2,21,15
6,2,21,15
1,2,22,17
2,2,22,14
3,2,22,13
4,2,22,15
5,2,22,16
6,2,22,17
1,2,23,6
2,2,23,6
3,2,23,10
4,2,23,12
5,2,23,14
6,2,23,16
1,2,24,10
2,2,24,9
3,2,24,10
4,2,24,11
5,2,24,11
6,2,24,11
1,2,25,7
2,2,25,7
3,2,25,7
4,2,25,7
5,2,25,10
6,2,25,8
1,2,26,10
2,2,26,10
3,2,26,8
4,2,26,9
5,2,26,10
6,2,26,10
1,2,27,6
2,2,27,5
3,2,27,7
4,2,27,6
5,2,27,7
6,2,27,7
1,2,28,9
2,2,28,9
3,2,28,11
4,2,28,10
5,2,28,10
6,2,28,12
1,2,29,10
2,2,29,10
3,2,29,12
4,2,29,13
5,2,29,12
6,2,29,11
1,2,30,8
2,2,30,10
3,2,30,11
4,2,30,12
5,2,30,13
6,2,30,13
1,2,31,12
2,2,31,11
3,2,31,10
4,2,31,11
5,2,31,11
6,2,31,11
1,2,32,10
2,2,32,10
3,2,32,9
4,2,32,8
5,2,32,6
6,2,32,5
1,2,33,7
2,2,33,6
3,2,33,6
4,2,33,7
5,2,33,7
6,2,33,8
1,2,34,5
2,2,34,7
3,2,34,7
4,2,34,7
5,2,34,7
6,2,34,7
1,2,35,14
2,2,35,16
3,2,35,16
4,2,35,17
5,2,35,18
6,2,35,17
1,2,36,9
2,2,36,9
3,2,36,10
4,2,36,11
5,2,36,13
6,2,36,13
1,2,37,13
2,2,37,12
3,2,37,12
4,2,37,11
5,2,37,13
6,2,37,12
1,2,38,15
2,2,38,13
3,2,38,14
4,2,38,15
5,2,38,15
6,2,38,15
1,2,39,4
2,2,39,4
3,2,39,4
4,2,39,5
5,2,39,3
6,2,39,2
1,2,40,10
2,2,40,9
3,2,40,10
4,2,40,10
5,2,40,11
6,2,40,11
1,3,1,8
2,3,1,7
3,3,1,6
4,3,1,7
5,3,1,8
6,3,1,10
1,3,2,6
2,3,2,5
3,3,2,4
4,3,2,3
5,3,2,4
6,3,2,5
1,3,4,6
2,3,4,7
3,3,4,5
4,3,4,5
5,3,4,5
6,3,4,6
1,3,5,9
2,3,5,11
3,3,5,12
4,3,5,11
5,3,5,12
6,3,5,13
1,3,6,8
2,3,6,9
3,3,6,9
4,3,6,9
5,3,6,11
6,3,6,10
1,3,7,14
2,3,7,14
3,3,7,12
4,3,7,12
5,3,7,11
6,3,7,11
1,3,8,13
2,3,8,12
3,3,8,11
4,3,8,11
5,3,8,12
6,3,8,12
1,3,9,13
2,3,9,12
3,3,9,11
4,3,9,11
5,3,9,9
6,3,9,9
1,3,10,6
2,3,10,6
3,3,10,5
4,3,10,6
5,3,10,7
6,3,10,7
1,3,11,8
2,3,11,9
3,3,11,10
4,3,11,9
5,3,11,7
6,3,11,7
1,3,12,15
2,3,12,15
3,3,12,16
4,3,12,18
5,3,12,18
6,3,12,17
1,3,13,10
2,3,13,12
3,3,13,11
4,3,13,10
5,3,13,10
6,3,13,10
1,3,14,14
2,3,14,14
3,3,14,13
4,3,14,12
5,3,14,11
6,3,14,12
1,3,15,6
2,3,15,6
3,3,15,5
4,3,15,6
5,3,15,4
6,3,15,4
1,3,16,7
2,3,16,7
3,3,16,7
4,3,16,6
5,3,16,5
6,3,16,4
1,3,17,7
2,3,17,7
3,3,17,7
4,3,17,7
5,3,17,6
6,3,17,7
1,3,18,7
2,3,18,8
3,3,18,9
4,3,18,10
5,3,18,11
6,3,18,11
1,3,19,1
2,3,19,1
3,3,19,2
4,3,19,3
5,3,19,3
6,3,19,1
1,3,20,6
2,3,20,6
3,3,20,6
4,3,20,6
5,3,20,4
6,3,20,3
1,3,21,9
2,3,21,10
3,3,21,14
4,3,21,15
5,3,21,13
6,3,21,12
1,3,22,11
2,3,22,11
3,3,22,12
4,3,22,13
5,3,22,11
6,3,22,11
1,3,23,5
2,3,23,5
3,3,23,7
4,3,23,6
5,3,23,6
6,3,23,8
1,3,24,7
2,3,24,9
3,3,24,9
4,3,24,8
5,3,24,9
6,3,24,10
1,3,25,11
2,3,25,12
3,3,25,12
4,3,25,12
5,3,25,13
6,3,25,11
1,3,26,14
2,3,26,13
3,3,26,11
4,3,26,10
5,3,26,10
6,3,26,10
1,3,27,16
2,3,27,16
3,3,27,16
4,3,27,16
5,3,27,15
6,3,27,14
1,3,28,13
2,3,28,12
3,3,28,11
4,3,28,11
5,3,28,10
6,3,28,11
1,3,29,9
2,3,29,10
3,3,29,10
4,3,29,9
5,3,29,8
6,3,29,7
1,3,30,15
2,3,30,18
3,3,30,17
4,3,30,17
5,3,30,16
6,3,30,17
1,3,31,4
2,3,31,4
3,3,31,3
4,3,31,2
5,3,31,3
6,3,31,2
1,3,32,8
2,3,32,10
3,3,32,11
4,3,32,10
5,3,32,11
6,3,32,12
1,3,33,10
2,3,33,10
3,3,33,12
4,3,33,11
5,3,33,10
6,3,33,11
1,3,34,13
2,3,34,14
3,3,34,14
4,3,34,16
5,3,34,14
6,3,34,14
1,3,35,9
2,3,35,8
3,3,35,7
4,3,35,7
5,3,35,7
6,3,35,8
1,3,36,11
2,3,36,12
3,3,36,13
4,3,36,15
5,3,36,13
6,3,36,12
1,3,37,12
2,3,37,13
3,3,37,13
4,3,37,13
5,3,37,14
6,3,37,16
1,3,38,11
2,3,38,8
3,3,38,8
4,3,38,6
5,3,38,9
6,3,38,9
1,3,39,13
2,3,39,12
3,3,39,14
4,3,39,14
5,3,39,15
6,3,39,17
1,3,40,8
2,3,40,10
3,3,40,10
4,3,40,11
5,3,40,10
6,3,40,9
1,4,1,2
2,4,1,1
3,4,1,3
4,4,1,3
5,4,1,4
6,4,1,4
1,4,2,10
2,4,2,12
3,4,2,13
4,4,2,14
5,4,2,14
6,4,2,14
1,4,3,6
2,4,3,7
3,4,3,5
4,4,3,5
5,4,3,5
6,4,3,6
1,4,5,12
2,4,5,13
3,4,5,14
4,4,5,14
5,4,5,17
6,4,5,15
1,4,6,11
2,4,6,11
3,4,6,11
4,4,6,12
5,4,6,12
6,4,6,12
1,4,7,10
2,4,7,10
3,4,7,11
4,4,7,10
5,4,7,11
6,4,7,11
1,4,8,9
2,4,8,10
3,4,8,8
4,4,8,6
5,4,8,6
6,4,8,6
1,4,9,12
2,4,9,10
3,4,9,10
4,4,9,10
5,4,9,9
6,4,9,8
1,4,10,19
2,4,10,17
3,4,10,17
4,4,10,15
5,4,10,17
6,4,10,16
1,4,11,3
2,4,11,2
3,4,11,2
4,4,11,3
5,4,11,4
6,4,11,5
1,4,12,6
2,4,12,7
3,4,12,8
4,4,12,9
5,4,12,9
6,4,12,7
1,4,13,15
2,4,13,16
3,4,13,15
4,4,13,16
5,4,13,16
6,4,13,16
1,4,14,9
2,4,14,9
3,4,14,10
4,4,14,13
5,4,14,12
6,4,14,13
1,4,15,8
2,4,15,9
3,4,15,10
4,4,15,11
5,4,15,12
6,4,15,14
1,4,16,14
2,4,16,12
3,4,16,14
4,4,16,15
5,4,16,15
6,4,16,16
1,4,17,8
2,4,17,8
3,4,17,8
4,4,17,8
5,4,17,8
6,4,17,9
1,4,18,12
2,4,18,12
3,4,18,13
4,4,18,13
5,4,18,14
6,4,18,16
1,4,19,14
2,4,19,14
3,4,19,16
4,4,19,17
5,4,19,15
6,4,19,13
1,4,20,4
2,4,20,5
3,4,20,6
4,4,20,7
5,4,20,8
6,4,20,10
1,4,21,12
2,4,21,14
3,4,21,15
4,4,21,16
5,4,21,15
6,4,21,15
1,4,22,5
2,4,22,3
3,4,22,4
4,4,22,5
5,4,22,5
6,4,22,5
1,4,23,11
2,4,23,11
3,4,23,12
4,4,23,12
5,4,23,12
6,4,23,14
1,4,24,12
2,4,24,12
3,4,24,12
4,4,24,12
5,4,24,12
6,4,24,13
1,4,25,15
2,4,25,15
3,4,25,15
4,4,25,14
5,4,25,14
6,4,25,13
1,4,26,5
2,4,26,6
3,4,26,6
4,4,26,5
5,4,26,7
6,4,26,9
1,4,27,10
2,4,27,8
3,4,27,7
4,4,27,8
5,4,27,6
6,4,27,7
1,4,28,11
2,4,28,11
3,4,28,10
4,4,28,11
5,4,28,11
6,4,28,10
1,4,29,17
2,4,29,18
3,4,29,17
4,4,29,18
5,4,29,17
6,4,29,16
1,4,30,18
2,4,30,18
3,4,30,18
4,4,30,18
5,4,30,17
6,4,30,17
1,4,31,10
2,4,31,11
3,4,31,12
4,4,31,12
5,4,31,12
6,4,31,12
1,4,32,13
2,4,32,14
3,4,32,14
4,4,32,13
5,4,32,13
6,4,32,15
1,4,33,10
2,4,33,9
3,4,33,10
4,4,33,11
5,4,33,13
6,4,33,12
1,4,34,3
2,4,34,5
3,4,34,5
4,4,34,4
5,4,34,4
6,4,34,3
1,4,35,7
2,4,35,8
3,4,35,9
4,4,35,8
5,4,35,8
6,4,35,8
1,4,36,12
2,4,36,11
3,4,36,9
4,4,36,9
5,4,36,7
6,4,36,7
1,4,37,8
2,4,37,10
3,4,37,12
4,4,37,14
5,4,37,12
6,4,37,10
1,4,38,6
2,4,38,6
3,4,38,6
4,4,38,8
5,4,38,6
6,4,38,7
1,4,39,7
2,4,39,8
3,4,39,10
4,4,39,11
5,4,39,12
6,4,39,13
1,4,40,4
2,4,40,4
3,4,40,6
4,4,40,4
5,4,40,4
6,4,40,5
1,5,1,5
2,5,1,6
3,5,1,5
4,5,1,5
5,5,1,5
6,5,1,5
1,5,2,2
2,5,2,1
3,5,2,3
4,5,2,2
5,5,2,1
6,5,2,2
1,5,3,9
2,5,3,11
3,5,3,12
4,5,3,11
5,5,3,12
6,5,3,13
1,5,4,12
2,5,4,13
3,5,4,14
4,5,4,14
5,5,4,17
6,5,4,15
1,5,6,11
2,5,6,12
3,5,6,9
4,5,6,8
5,5,6,8
6,5,6,9
1,5,7,5
2,5,7,7
3,5,7,9
4,5,7,10
5,5,7,8
6,5,7,8
1,5,8,8
2,5,8,6
3,5,8,8
4,5,8,6
5,5,8,8
6,5,8,7
1,5,9,13
2,5,9,14
3,5,9,13
4,5,9,14
5,5,9,11
6,5,9,10
1,5,10,13
2,5,10,12
3,5,10,11
4,5,10,11
5,5,10,10
6,5,10,9
1,5,11,8
2,5,11,8
3,5,11,7
4,5,11,8
5,5,11,6
6,5,11,6
1,5,12,8
2,5,12,9
3,5,12,11
4,5,12,11
5,5,12,10
6,5,12,9
1,5,13,6
2,5,13,8
3,5,13,9
4,5,13,9
5,5,13,9
6,5,13,7
1,5,14,10
2,5,14,10
3,5,14,12
4,5,14,13
5,5,14,13
6,5,14,11
1,5,15,5
2,5,15,4
3,5,15,5
4,5,15,4
5,5,15,4
6,5,15,3
1,5,16,8
2,5,16,6
3,5,16,6
4,5,16,6
5,5,16,6
6,5,16,6
1,5,17,12
2,5,17,11
3,5,17,12
4,5,17,12
5,5,17,13
6,5,17,12
1,5,18,6
2,5,18,7
3,5,18,7
4,5,18,8
5,5,18,8
6,5,18,10
1,5,19,14
2,5,19,14
3,5,19,14
4,5,19,14
5,5,19,16
6,5,19,16
1,5,20,12
2,5,20,14
3,5,20,14
4,5,20,13
5,5,20,12
6,5,20,11
1,5,21,5
2,5,21,4
3,5,21,4
4,5,21,5
5,5,21,5
6,5,21,6
1,5,22,9
2,5,22,9
3,5,22,10
4,5,22,11
5,5,22,14
6,5,22,15
1,5,23,6
2,5,23,6
3,5,23,6
4,5,23,5
5,5,23,3
6,5,23,3
1,5,24,7
2,5,24,6
3,5,24,5
4,5,24,3
5,5,24,3
6,5,24,2
1,5,25,10
2,5,25,8
3,5,25,7
4,5,25,6
5,5,25,7
6,5,25,5
1,5,26,12
2,5,26,11
3,5,26,10
4,5,26,9
5,5,26,9
6,5,26,9
1,5,27,16
2,5,27,16
3,5,27,17
4,5,27,16
5,5,27,15
6,5,27,13
1,5,28,7
2,5,28,6
3,5,28,7
4,5,28,8
5,5,28,7
6,5,28,6
1,5,29,4
2,5,29,6
3,5,29,6
4,5,29,7
5,5,29,10
6,5,29,10
1,5,30,15
2,5,30,16
3,5,30,18
4,5,30,17
5,5,30,16
6,5,30,16
1,5,31,11
2,5,31,10
3,5,31,9
4,5,31,9
5,5,31,9
6,5,31,9
1,5,32,6
2,5,32,5
3,5,32,3
4,5,32,5
5,5,32,4
6,5,32,4
1,5,33,9
2,5,33,10
3,5,33,9
4,5,33,9
5,5,33,10
6,5,33,10
1,5,34,7
2,5,34,8
3,5,34,7
4,5,34,6
5,5,34,7
6,5,34,6
1,5,35,5
2,5,35,4
3,5,35,4
4,5,35,5
5,5,35,3
6,5,35,6
1,5,36,10
2,5,36,9
3,5,36,8
4,5,36,9
5,5,36,8
6,5,36,9
1,5,37,8
2,5,37,10
3,5,37,10
4,5,37,8
5,5,37,9
6,5,37,9
1,5,38,5
2,5,38,5
3,5,38,4
4,5,38,2
5,5,38,3
6,5,38,4
1,5,39,10
2,5,39,12
3,5,39,10
4,5,39,11
5,5,39,11
6,5,39,14
1,5,40,5
2,5,40,5
3,5,40,6
4,5,40,5
5,5,40,5
6,5,40,4
1,6,1,11
2,6,1,10
3,6,1,8
4,6,1,8
5,6,1,7
6,6,1,6
1,6,2,10
2,6,2,11
3,6,2,10
4,6,2,11
5,6,2,12
6,6,2,11
1,6,3,8
2,6,3,9
3,6,3,9
4,6,3,9
5,6,3,11
6,6,3,10
1,6,4,11
2,6,4,11
3,6,4,11
4,6,4,12
5,6,4,12
6,6,4,12
1,6,5,11
2,6,5,12
3,6,5,9
4,6,5,8
5,6,5,8
6,6,5,9
1,6,7,6
2,6,7,4
3,6,7,5
4,6,7,4
5,6,7,5
6,6,7,7
1,6,8,7
2,6,8,7
3,6,8,7
4,6,8,7
5,6,8,8
6,6,8,9
1,6,9,6
2,6,9,6
3,6,9,7
4,6,9,3
5,6,9,2
6,6,9,4
1,6,10,12
2,6,10,12
3,6,10,10
4,6,10,11
5,6,10,9
6,6,10,10
1,6,11,3
2,6,11,2
3,6,11,2
4,6,11,2
5,6,11,2
6,6,11,3
1,6,12,9
2,6,12,8
3,6,12,7
4,6,12,6
5,6,12,5
6,6,12,5
1,6,13,10
2,6,13,9
3,6,13,10
4,6,13,10
5,6,13,7
6,6,13,6
1,6,14,11
2,6,14,12
3,6,14,13
4,6,14,12
5,6,14,12
6,6,14,11
1,6,15,17
2,6,15,18
3,6,15,17
4,6,15,17
5,6,15,17
6,6,15,15
1,6,16,6
2,6,16,7
3,6,16,7
4,6,16,8
5,6,16,8
6,6,16,8
1,6,17,16
2,6,17,19
3,6,17,17
4,6,17,17
5,6,17,15
6,6,17,16
1,6,18,4
2,6,18,3
3,6,18,3
4,6,18,2
5,6,18,3
6,6,18,3
1,6,19,9
2,6,19,9
3,6,19,12
4,6,19,11
5,6,19,11
6,6,19,11
1,6,20,7
2,6,20,6
3,6,20,7
4,6,20,6
5,6,20,7
6,6,20,7
1,6,21,8
2,6,21,9
3,6,21,10
4,6,21,12
5,6,21,10
6,6,21,11
1,6,22,7
2,6,22,6
3,6,22,9
4,6,22,11
5,6,22,10
6,6,22,9
1,6,23,11
2,6,23,11
3,6,23,12
4,6,23,13
5,6,23,12
6,6,23,11
1,6,24,7
2,6,24,8
3,6,24,6
4,6,24,7
5,6,24,5
6,6,24,7
1,6,25,7
2,6,25,8
3,6,25,7
4,6,25,8
5,6,25,10
6,6,25,10
1,6,26,11
2,6,26,11
3,6,26,12
4,6,26,12
5,6,26,14
6,6,26,13
1,6,27,19
2,6,27,18
3,6,27,17
4,6,27,18
5,6,27,17
6,6,27,16
1,6,28,12
2,6,28,11
3,6,28,10
4,6,28,11
5,6,28,11
6,6,28,9
1,6,29,9
2,6,29,8
3,6,29,7
4,6,29,8
5,6,29,9
6,6,29,8
1,6,30,12
2,6,30,13
3,6,30,12
4,6,30,11
5,6,30,12
6,6,30,13
1,6,31,11
2,6,31,11
3,6,31,11
4,6,31,10
5,6,31,11
6,6,31,12
1,6,32,14
2,6,32,13
3,6,32,11
4,6,32,10
5,6,32,10
6,6,32,9
1,6,33,13
2,6,33,13
3,6,33,14
4,6,33,15
5,6,33,15
6,6,33,13
1,6,34,4
2,6,34,6
3,6,34,6
4,6,34,6
5,6,34,6
6,6,34,5
1,6,35,2
2,6,35,2
3,6,35,2
4,6,35,4
5,6,35,4
6,6,35,4
1,6,36,5
2,6,36,2
3,6,36,2
4,6,36,2
5,6,36,3
6,6,36,3
1,6,37,11
2,6,37,11
3,6,37,13
4,6,37,12
5,6,37,12
6,6,37,12
1,6,38,6
2,6,38,7
3,6,38,8
4,6,38,9
5,6,38,11
6,6,38,11
1,6,39,7
2,6,39,9
3,6,39,8
4,6,39,7
5,6,39,9
6,6,39,10
1,6,40,9
2,6,40,7
3,6,40,8
4,6,40,6
5,6,40,7
6,6,40,6
1,7,1,11
2,7,1,12
3,7,1,13
4,7,1,12
5,7,1,11
6,7,1,11
1,7,2,11
2,7,2,11
3,7,2,11
4,7,2,10
5,7,2,10
6,7,2,12
1,7,3,14
2,7,3,14
3,7,3,12
4,7,3,12
5,7,3,11
6,7,3,11
1,7,4,10
2,7,4,10
3,7,4,11
4,7,4,10
5,7,4,11
6,7,4,11
1,7,5,5
2,7,5,7
3,7,5,9
4,7,5,10
5,7,5,8
6,7,5,8
1,7,6,6
2,7,6,4
3,7,6,5
4,7,6,4
5,7,6,5
6,7,6,7
1,7,8,9
2,7,8,8
3,7,8,9
4,7,8,10
5,7,8,10
6,7,8,9
1,7,9,9
2,7,9,7
3,7,9,6
4,7,9,5
5,7,9,5
6,7,9,3
1,7,10,10
2,7,10,9
3,7,10,9
4,7,10,9
5,7,10,8
6,7,10,7
1,7,11,7
2,7,11,7
3,7,11,7
4,7,11,6
5,7,11,7
6,7,11,5
1,7,12,7
2,7,12,7
3,7,12,7
4,7,12,6
5,7,12,4
6,7,12,4
1,7,13,9
2,7,13,8
3,7,13,8
4,7,13,8
5,7,13,8
6,7,13,8
1,7,14,14
2,7,14,14
3,7,14,15
4,7,14,15
5,7,14,16
6,7,14,18
1,7,15,6
2,7,15,4
3,7,15,5
4,7,15,6
5,7,15,5
6,7,15,6
1,7,16,9
2,7,16,9
3,7,16,11
4,7,16,11
5,7,16,11
6,7,16,11
1,7,17,13
2,7,17,14
3,7,17,14
4,7,17,13
5,7,17,12
6,7,17,13
1,7,18,12
2,7,18,13
3,7,18,14
4,7,18,14
5,7,18,14
6,7,18,13
1,7,19,9
2,7,19,10
3,7,19,12
4,7,19,12
5,7,19,12
6,7,19,12
1,7,20,10
2,7,20,9
3,7,20,8
4,7,20,8
5,7,20,7
6,7,20,7
1,7,21,12
2,7,21,13
3,7,21,13
4,7,21,13
5,7,21,13
6,7,21,13
1,7,22,7
2,7,22,6
3,7,22,5
4,7,22,4
5,7,22,5
6,7,22,6
1,7,23,5
2,7,23,6
3,7,23,5
4,7,23,7
5,7,23,7
6,7,23,5
1,7,24,8
2,7,24,8
3,7,24,8
4,7,24,6
5,7,24,5
6,7,24,5
1,7,25,12
2,7,25,11
3,7,25,11
4,7,25,11
5,7,25,11
6,7,25,12
1,7,26,6
2,7,26,8
3,7,26,8
4,7,26,6
5,7,26,6
6,7,26,8
1,7,27,6
2,7,27,7
3,7,27,7
4,7,27,6
5,7,27,6
6,7,27,6
1,7,28,2
2,7,28,1
3,7,28,2
4,7,28,3
5,7,28,3
6,7,28,2
1,7,29,9
2,7,29,8
3,7,29,8
4,7,29,10
5,7,29,8
6,7,29,6
1,7,30,11
2,7,30,9
3,7,30,8
4,7,30,8
5,7,30,8
6,7,30,8
1,7,31,9
2,7,31,8
3,7,31,7
4,7,31,9
5,7,31,10
6,7,31,11
1,7,32,8
2,7,32,8
3,7,32,9
4,7,32,9
5,7,32,9
6,7,32,8
1,7,33,5
2,7,33,4
3,7,33,3
4,7,33,2
5,7,33,2
6,7,33,3
1,7,34,7
2,7,34,7
3,7,34,6
4,7,34,4
5,7,34,6
6,7,34,5
1,7,35,6
2,7,35,6
3,7,35,5
4,7,35,5
5,7,35,4
6,7,35,2
1,7,36,11
2,7,36,12
3,7,36,14
4,7,36,13
5,7,36,13
6,7,36,12
1,7,37,7
2,7,37,8
3,7,37,8
4,7,37,9
5,7,37,11
6,7,37,12
1,7,38,10
2,7,38,9
3,7,38,8
4,7,38,7
5,7,38,8
6,7,38,9
1,7,39,14
2,7,39,15
3,7,39,16
4,7,39,18
5,7,39,18
6,7,39,17
1,7,40,10
2,7,40,12
3,7,40,11
4,7,40,13
5,7,40,12
6,7,40,13
1,8,1,10
2,8,1,10
3,8,1,11
4,8,1,10
5,8,1,8
6,8,1,8
1,8,2,7
2,8,2,6
3,8,2,8
4,8,2,8
5,8,2,9
6,8,2,9
1,8,3,13
2,8,3,12
3,8,3,11
4,8,3,11
5,8,3,12
6,8,3,12
1,8,4,9
2,8,4,10
3,8,4,8
4,8,4,6
5,8,4,6
6,8,4,6
1,8,5,8
2,8,5,6
3,8,5,8
4,8,5,6
5,8,5,8
6,8,5,7
1,8,6,7
2,8,6,7
3,8,6,7
4,8,6,7
5,8,6,8
6,8,6,9
1,8,7,9
2,8,7,8
3,8,7,9
4,8,7,10
5,8,7,10
6,8,7,9
1,8,9,14
2,8,9,12
3,8,9,11
4,8,9,11
5,8,9,11
6,8,9,10
1,8,10,15
2,8,10,16
3,8,10,15
4,8,10,14
5,8,10,15
6,8,10,14
1,8,11,8
2,8,11,8
3,8,11,8
4,8,11,7
5,8,11,6
6,8,11,4
1,8,12,11
2,8,12,11
3,8,12,11
4,8,12,10
5,8,12,9
6,8,12,10
1,8,13,9
2,8,13,9
3,8,13,9
4,8,13,7
5,8,13,5
6,8,13,6
1,8,14,14
2,8,14,15
3,8,14,16
4,8,14,16
5,8,14,16
6,8,14,16
1,8,15,11
2,8,15,11
3,8,15,12
4,8,15,11
5,8,15,11
6,8,15,9
1,8,16,14
2,8,16,16
3,8,16,15
4,8,16,15
5,8,16,14
6,8,16,15
1,8,17,5
2,8,17,4
3,8,17,6
4,8,17,7
5,8,17,5
6,8,17,7
1,8,18,11
2,8,18,12
3,8,18,12
4,8,18,12
5,8,18,12
6,8,18,11
1,8,19,10
2,8,19,10
3,8,19,9
4,8,19,9
5,8,19,11
6,8,19,11
1,8,20,4
2,8,20,4
