6,160,5
2,1,56,7
3,1,56,9
4,1,56,12
5,1,56,16
6,1,56,19
1,1,57,20
2,1,57,20
3,1,57,20
4,1,57,20
5,1,57,19
6,1,57,16
1,1,58,11
2,1,58,14
3,1,58,11
4,1,58,11
5,1,58,9
6,1,58,13
1,1,59,3
2,1,59,0
3,1,59,1
4,1,59,2
5,1,59,1
6,1,59,5
1,1,60,4
2,1,60,2
3,1,60,6
4,1,60,3
5,1,60,5
6,1,60,7
1,1,61,17
2,1,61,20
3,1,61,18
4,1,61,20
5,1,61,20
6,1,61,18
1,1,62,4
2,1,62,7
3,1,62,10
4,1,62,14
5,1,62,11
6,1,62,15
1,1,63,3
2,1,63,7
3,1,63,10
4,1,63,10
5,1,63,14
6,1,63,17
1,1,64,18
2,1,64,16
3,1,64,15
4,1,64,16
5,1,64,16
6,1,64,15
1,1,65,16
2,1,65,14
3,1,65,13
4,1,65,12
5,1,65,9
6,1,65,13
1,1,66,18
2,1,66,17
3,1,66,16
4,1,66,18
5,1,66,16
6,1,66,20
1,1,67,11
2,1,67,9
3,1,67,10
4,1,67,8
5,1,67,8
6,1,67,12
1,1,68,7
2,1,68,4
3,1,68,7
4,1,68,8
5,1,68,11
6,1,68,11
1,1,69,15
2,1,69,15
3,1,69,16
4,1,69,13
5,1,69,10
6,1,69,11
1,1,70,20
2,1,70,18
3,1,70,16
4,1,70,13
5,1,70,15
6,1,70,15
1,1,71,11
2,1,71,9
3,1,71,8
4,1,71,6
5,1,71,8
6,1,71,9
1,1,72,15
2,1,72,16
3,1,72,20
4,1,72,17
5,1,72,20
6,1,72,17
1,1,73,10
2,1,73,10
3,1,73,12
4,1,73,11
5,1,73,14
6,1,73,17
1,1,74,19
2,1,74,19
3,1,74,20
4,1,74,20
5,1,74,20
6,1,74,19
1,1,75,14
2,1,75,13
3,1,75,14
4,1,75,17
5,1,75,17
6,1,75,18
1,1,76,19
2,1,76,16
3,1,76,18
4,1,76,17
5,1,76,18
6,1,76,19
1,1,77,20
2,1,77,19
3,1,77,20
4,1,77,20
5,1,77,20
6,1,77,19
1,1,78,8
2,1,78,11
3,1,78,13
4,1,78,14
5,1,78,16
6,1,78,19
1,1,79,2
2,1,79,6
3,1,79,6
4,1,79,10
5,1,79,12
6,1,79,16
1,1,80,4
2,1,80,4
3,1,80,8
4,1,80,10
5,1,80,7
6,1,80,9
1,1,81,11
2,1,81,12
3,1,81,14
4,1,81,12
5,1,81,9
6,1,81,9
1,1,82,5
2,1,82,3
3,1,82,1
4,1,82,5
5,1,82,5
6,1,82,2
1,1,83,8
2,1,83,7
3,1,83,11
4,1,83,14
5,1,83,18
6,1,83,19
1,1,84,20
2,1,84,19
3,1,84,18
4,1,84,17
5,1,84,19
6,1,84,16
1,1,85,10
2,1,85,8
3,1,85,10
4,1,85,13
5,1,85,16
6,1,85,16
1,1,86,11
2,1,86,15
3,1,86,16
4,1,86,15
5,1,86,14
6,1,86,18
1,1,87,20
2,1,87,17
3,1,87,15
4,1,87,13
5,1,87,10
6,1,87,13
1,1,88,16
2,1,88,19
3,1,88,16
4,1,88,18
5,1,88,15
6,1,88,19
1,1,89,12
2,1,89,15
3,1,89,14
4,1,89,11
5,1,89,10
6,1,89,14
1,1,90,15
2,1,90,13
3,1,90,14
4,1,90,13
5,1,90,17
6,1,90,16
1,1,91,0
2,1,91,4
3,1,91,4
4,1,91,6
5,1,91,10
6,1,91,10
1,1,92,12
2,1,92,13
3,1,92,14
4,1,92,15
5,1,92,18
6,1,92,16
1,1,93,19
2,1,93,16
3,1,93,20
4,1,93,17
5,1,93,18
6,1,93,19
1,1,94,20
2,1,94,18
3,1,94,18
4,1,94,17
5,1,94,20
6,1,94,18
1,1,95,7
2,1,95,5
3,1,95,5
4,1,95,6
5,1,95,3
6,1,95,7
1,1,96,5
2,1,96,7
3,1,96,6
4,1,96,6
5,1,96,3
6,1,96,5
1,1,97,18
2,1,97,19
3,1,97,18
4,1,97,16
5,1,97,15
6,1,97,12
1,1,98,15
2,1,98,18
3,1,98,19
4,1,98,16
5,1,98,17
6,1,98,15
1,1,99,0
2,1,99,3
3,1,99,2
4,1,99,3
5,1,99,2
6,1,99,4
1,1,100,5
2,1,100,4
3,1,100,8
4,1,100,5
5,1,100,9
6,1,100,9
1,1,101,13
2,1,101,16
3,1,101,17
4,1,101,15
5,1,101,19
6,1,101,18
1,1,102,19
2,1,102,20
3,1,102,19
4,1,102,19
5,1,102,19
6,1,102,16
1,1,103,1
2,1,103,0
3,1,103,0
4,1,103,4
5,1,103,8
6,1,103,9
1,1,104,3
2,1,104,2
3,1,104,1
4,1,104,5
5,1,104,3
6,1,104,6
1,1,105,14
2,1,105,11
3,1,105,13
4,1,105,12
5,1,105,14
6,1,105,16
1,1,106,6
2,1,106,7
3,1,106,5
4,1,106,9
5,1,106,9
6,1,106,10
1,1,107,8
2,1,107,8
3,1,107,11
4,1,107,15
5,1,107,15
6,1,107,18
1,1,108,9
2,1,108,10
3,1,108,10
4,1,108,11
5,1,108,10
6,1,108,10
1,1,109,6
2,1,109,3
3,1,109,3
4,1,109,6
5,1,109,10
6,1,109,10
1,1,110,20
2,1,110,18
3,1,110,20
4,1,110,19
5,1,110,19
6,1,110,18
1,1,111,10
2,1,111,10
3,1,111,7
4,1,111,4
5,1,111,7
6,1,111,10
1,1,112,5
2,1,112,8
3,1,112,6
4,1,112,4
5,1,112,6
6,1,112,3
1,1,113,16
2,1,113,13
3,1,113,14
4,1,113,14
5,1,113,14
6,1,113,16
1,1,114,9
2,1,114,9
3,1,114,6
4,1,114,8
5,1,114,6
6,1,114,4
1,1,115,10
2,1,115,14
3,1,115,15
4,1,115,19
5,1,115,16
6,1,115,15
1,1,116,5
2,1,116,8
3,1,116,12
4,1,116,13
5,1,116,13
6,1,116,13
1,1,117,11
2,1,117,9
3,1,117,11
4,1,117,12
5,1,117,13
6,1,117,10
1,1,118,5
2,1,118,4
3,1,118,6
4,1,118,3
5,1,118,2
6,1,118,4
1,1,119,3
2,1,119,2
3,1,119,4
4,1,119,1
5,1,119,4
6,1,119,4
1,1,120,2
2,1,120,4
3,1,120,6
4,1,120,6
5,1,120,3
6,1,120,2
1,1,121,1
2,1,121,2
3,1,121,2
4,1,121,4
5,1,121,4
6,1,121,7
1,1,122,7
2,1,122,4
3,1,122,1
4,1,122,3
5,1,122,1
6,1,122,4
1,1,123,11
2,1,123,13
3,1,123,13
4,1,123,14
5,1,123,13
6,1,123,12
1,1,124,20
2,1,124,19
3,1,124,19
4,1,124,18
5,1,124,19
6,1,124,17
1,1,125,5
2,1,125,9
3,1,125,12
4,1,125,15
5,1,125,14
6,1,125,14
1,1,126,9
2,1,126,9
3,1,126,10
4,1,126,12
5,1,126,10
6,1,126,9
1,1,127,14
2,1,127,18
3,1,127,15
4,1,127,15
5,1,127,13
6,1,127,10
1,1,128,14
2,1,128,12
3,1,128,12
4,1,128,12
5,1,128,9
6,1,128,11
1,1,129,9
2,1,129,10
3,1,129,9
4,1,129,10
5,1,129,7
6,1,129,9
1,1,130,14
2,1,130,14
3,1,130,12
4,1,130,9
5,1,130,12
6,1,130,14
1,1,131,13
2,1,131,17
3,1,131,18
4,1,131,19
5,1,131,16
6,1,131,13
1,1,132,11
2,1,132,12
3,1,132,14
4,1,132,15
5,1,132,19
6,1,132,18
1,1,133,20
2,1,133,20
3,1,133,17
4,1,133,14
5,1,133,14
6,1,133,17
1,1,134,11
2,1,134,14
3,1,134,12
4,1,134,16
5,1,134,20
6,1,134,20
1,1,135,15
2,1,135,16
3,1,135,17
4,1,135,16
5,1,135,17
6,1,135,16
1,1,136,15
2,1,136,14
3,1,136,16
4,1,136,17
5,1,136,16
6,1,136,17
1,1,137,13
2,1,137,17
3,1,137,15
4,1,137,19
5,1,137,17
6,1,137,18
1,1,138,9
2,1,138,6
3,1,138,4
4,1,138,6
5,1,138,8
6,1,138,8
1,1,139,13
2,1,139,10
3,1,139,8
4,1,139,8
5,1,139,5
6,1,139,8
1,1,140,19
2,1,140,17
3,1,140,16
4,1,140,16
5,1,140,14
6,1,140,13
1,1,141,20
2,1,141,20
3,1,141,19
4,1,141,20
5,1,141,20
6,1,141,17
1,1,142,14
2,1,142,18
3,1,142,17
4,1,142,18
5,1,142,19
6,1,142,20
1,1,143,12
2,1,143,10
3,1,143,11
4,1,143,15
5,1,143,12
6,1,143,11
1,1,144,8
2,1,144,7
3,1,144,8
4,1,144,6
5,1,144,4
6,1,144,3
1,1,145,6
2,1,145,7
3,1,145,6
4,1,145,8
5,1,145,7
6,1,145,11
1,1,146,0
2,1,146,0
3,1,146,1
4,1,146,5
5,1,146,2
6,1,146,2
1,1,147,1
2,1,147,4
3,1,147,1
4,1,147,1
5,1,147,2
6,1,147,3
1,1,148,15
2,1,148,14
3,1,148,16
4,1,148,17
5,1,148,19
6,1,148,16
1,1,149,3
2,1,149,4
3,1,149,5
4,1,149,2
5,1,149,3
6,1,149,5
1,1,150,12
2,1,150,14
3,1,150,18
4,1,150,17
5,1,150,15
6,1,150,17
1,1,151,1
2,1,151,0
3,1,151,2
4,1,151,3
5,1,151,4
6,1,151,2
1,1,152,16
2,1,152,18
3,1,152,20
4,1,152,20
5,1,152,19
6,1,152,16
1,1,153,6
2,1,153,4
3,1,153,5
4,1,153,2
5,1,153,3
6,1,153,0
1,1,154,9
2,1,154,7
3,1,154,6
4,1,154,3
5,1,154,1
6,1,154,0
1,1,155,3
2,1,155,4
3,1,155,4
4,1,155,7
5,1,155,11
6,1,155,15
1,1,156,15
2,1,156,19
3,1,156,17
4,1,156,19
5,1,156,20
6,1,156,20
1,1,157,6
2,1,157,5
3,1,157,8
4,1,157,12
5,1,157,14
6,1,157,11
1,1,158,10
2,1,158,8
3,1,158,6
4,1,158,4
5,1,158,8
6,1,158,5
1,1,159,15
2,1,159,18
3,1,159,16
4,1,159,20
5,1,159,17
6,1,159,16
1,1,160,17
2,1,160,18
3,1,160,17
4,1,160,19
5,1,160,19
6,1,160,16
1,2,1,18
2,2,1,16
3,2,1,15
4,2,1,16
5,2,1,18
6,2,1,15
1,2,3,13
2,2,3,13
3,2,3,16
4,2,3,17
5,2,3,16
6,2,3,20
1,2,4,10
2,2,4,7
3,2,4,10
4,2,4,10
5,2,4,10
6,2,4,7
1,2,5,6
2,2,5,5
3,2,5,2
4,2,5,2
5,2,5,0
6,2,5,0
1,2,6,19
2,2,6,17
3,2,6,16
4,2,6,20
5,2,6,18
6,2,6,18
1,2,7,15
2,2,7,14
3,2,7,11
4,2,7,15
5,2,7,12
6,2,7,16
1,2,8,5
2,2,8,8
3,2,8,10
4,2,8,10
5,2,8,13
6,2,8,17
1,2,9,4
2,2,9,8
3,2,9,11
4,2,9,9
5,2,9,10
6,2,9,8
1,2,10,7
2,2,10,5
3,2,10,5
4,2,10,3
5,2,10,3
6,2,10,4
1,2,11,6
2,2,11,4
3,2,11,6
4,2,11,7
5,2,11,6
6,2,11,10
1,2,12,12
2,2,12,16
3,2,12,19
4,2,12,20
5,2,12,18
6,2,12,18
1,2,13,17
2,2,13,18
3,2,13,20
4,2,13,18
5,2,13,16
6,2,13,19
1,2,14,4
2,2,14,4
3,2,14,1
4,2,14,4
5,2,14,7
6,2,14,10
1,2,15,6
2,2,15,5
3,2,15,7
4,2,15,6
5,2,15,7
6,2,15,4
1,2,16,15
2,2,16,17
3,2,16,17
4,2,16,17
5,2,16,17
6,2,16,15
1,2,17,17
2,2,17,16
3,2,17,19
4,2,17,17
5,2,17,20
6,2,17,17
1,2,18,7
2,2,18,8
3,2,18,10
4,2,18,8
5,2,18,12
6,2,18,15
1,2,19,17
2,2,19,15
3,2,19,19
4,2,19,20
5,2,19,18
6,2,19,18
1,2,20,11
2,2,20,15
3,2,20,17
4,2,20,16
5,2,20,18
6,2,20,17
1,2,21,8
2,2,21,8
3,2,21,8
4,2,21,5
5,2,21,9
6,2,21,9
1,2,22,20
2,2,22,17
3,2,22,20
4,2,22,19
5,2,22,18
6,2,22,20
1,2,23,19
2,2,23,17
3,2,23,14
4,2,23,12
5,2,23,13
6,2,23,17
1,2,24,10
2,2,24,14
3,2,24,17
4,2,24,14
5,2,24,16
6,2,24,13
1,2,25,12
2,2,25,12
3,2,25,10
4,2,25,7
5,2,25,11
6,2,25,14
1,2,26,8
2,2,26,7
3,2,26,9
4,2,26,12
5,2,26,16
6,2,26,18
1,2,27,5
2,2,27,8
3,2,27,9
4,2,27,7
5,2,27,4
6,2,27,5
1,2,28,12
2,2,28,12
3,2,28,15
4,2,28,19
5,2,28,17
6,2,28,19
1,2,29,13
2,2,29,13
3,2,29,17
4,2,29,15
5,2,29,16
6,2,29,16
1,2,30,1
2,2,30,4
3,2,30,6
4,2,30,4
5,2,30,1
6,2,30,3
1,2,31,19
2,2,31,16
3,2,31,17
4,2,31,14
5,2,31,15
6,2,31,16
1,2,32,15
2,2,32,12
3,2,32,14
4,2,32,14
5,2,32,18
6,2,32,18
1,2,33,1
2,2,33,3
3,2,33,0
4,2,33,2
5,2,33,3
6,2,33,0
1,2,34,19
2,2,34,19
3,2,34,19
4,2,34,20
5,2,34,18
6,2,34,15
1,2,35,9
2,2,35,13
3,2,35,14
4,2,35,12
5,2,35,9
6,2,35,9
1,2,36,1
2,2,36,1
3,2,36,1
4,2,36,0
5,2,36,1
6,2,36,0
1,2,37,14
2,2,37,12
3,2,37,12
4,2,37,14
5,2,37,16
6,2,37,19
1,2,38,11
2,2,38,15
3,2,38,18
4,2,38,15
5,2,38,12
6,2,38,10
1,2,39,17
2,2,39,18
3,2,39,20
4,2,39,17
5,2,39,18
6,2,39,18
1,2,40,15
2,2,40,15
3,2,40,15
4,2,40,13
5,2,40,17
6,2,40,17
1,2,41,5
2,2,41,2
3,2,41,5
4,2,41,8
5,2,41,5
6,2,41,4
1,2,42,2
2,2,42,4
3,2,42,6
4,2,42,7
5,2,42,11
6,2,42,11
1,2,43,10
2,2,43,12
3,2,43,11
4,2,43,13
5,2,43,16
6,2,43,15
1,2,44,14
2,2,44,13
3,2,44,16
4,2,44,13
5,2,44,13
6,2,44,17
1,2,45,0
2,2,45,2
3,2,45,3
4,2,45,0
5,2,45,1
6,2,45,0
1,2,46,15
2,2,46,17
3,2,46,19
4,2,46,19
5,2,46,18
6,2,46,20
1,2,47,16
2,2,47,19
3,2,47,16
4,2,47,18
5,2,47,18
6,2,47,17
1,2,48,7
2,2,48,7
3,2,48,5
4,2,48,3
5,2,48,5
6,2,48,8
1,2,49,2
2,2,49,5
3,2,49,9
4,2,49,10
5,2,49,7
6,2,49,8
1,2,50,1
2,2,50,0
3,2,50,3
4,2,50,2
5,2,50,3
6,2,50,4
1,2,51,15
2,2,51,14
3,2,51,15
4,2,51,14
5,2,51,13
6,2,51,16
1,2,52,15
2,2,52,16
3,2,52,20
4,2,52,20
5,2,52,20
6,2,52,20
1,2,53,15
2,2,53,19
3,2,53,20
4,2,53,20
5,2,53,17
6,2,53,14
1,2,54,6
2,2,54,7
3,2,54,8
4,2,54,11
5,2,54,11
6,2,54,12
1,2,55,7
2,2,55,4
3,2,55,5
4,2,55,3
5,2,55,7
6,2,55,9
1,2,56,6
2,2,56,6
3,2,56,5
4,2,56,2
5,2,56,1
6,2,56,2
1,2,57,14
2,2,57,14
3,2,57,13
4,2,57,14
5,2,57,15
6,2,57,19
1,2,58,16
2,2,58,16
3,2,58,16
4,2,58,19
5,2,58,17
6,2,58,20
1,2,59,1
2,2,59,5
3,2,59,6
4,2,59,9
5,2,59,13
6,2,59,14
1,2,60,15
2,2,60,13
3,2,60,15
4,2,60,16
5,2,60,19
6,2,60,19
1,2,61,7
2,2,61,7
3,2,61,9
4,2,61,6
5,2,61,8
6,2,61,9
1,2,62,10
2,2,62,12
3,2,62,11
4,2,62,8
5,2,62,12
6,2,62,16
1,2,63,4
2,2,63,6
3,2,63,6
4,2,63,9
5,2,63,7
6,2,63,6
1,2,64,11
2,2,64,13
3,2,64,12
4,2,64,16
5,2,64,13
6,2,64,11
1,2,65,20
2,2,65,20
3,2,65,20
4,2,65,18
5,2,65,17
6,2,65,20
1,2,66,17
2,2,66,17
3,2,66,17
4,2,66,17
5,2,66,14
6,2,66,11
1,2,67,5
2,2,67,4
3,2,67,2
4,2,67,4
5,2,67,1
6,2,67,2
1,2,68,7
2,2,68,10
3,2,68,8
4,2,68,11
5,2,68,8
6,2,68,10
1,2,69,9
2,2,69,11
3,2,69,12
4,2,69,16
5,2,69,17
6,2,69,18
1,2,70,16
2,2,70,19
3,2,70,19
4,2,70,16
5,2,70,16
6,2,70,18
1,2,71,3
2,2,71,4
3,2,71,1
4,2,71,4
5,2,71,4
6,2,71,7
1,2,72,12
2,2,72,11
3,2,72,10
4,2,72,11
5,2,72,12
6,2,72,14
1,2,73,15
2,2,73,12
3,2,73,15
4,2,73,19
5,2,73,18
6,2,73,16
1,2,74,2
2,2,74,6
3,2,74,3
4,2,74,3
5,2,74,1
6,2,74,2
1,2,75,14
2,2,75,15
3,2,75,13
4,2,75,11
5,2,75,8
6,2,75,10
1,2,76,11
2,2,76,15
3,2,76,15
4,2,76,15
5,2,76,19
6,2,76,20
1,2,77,18
2,2,77,19
3,2,77,20
4,2,77,19
5,2,77,17
6,2,77,15
1,2,78,14
2,2,78,11
3,2,78,14
4,2,78,13
5,2,78,15
6,2,78,16
1,2,79,5
2,2,79,5
3,2,79,5
4,2,79,4
5,2,79,8
6,2,79,6
1,2,80,4
2,2,80,2
3,2,80,4
4,2,80,5
5,2,80,5
6,2,80,7
1,2,81,8
2,2,81,9
3,2,81,12
4,2,81,12
5,2,81,9
6,2,81,12
1,2,82,6
2,2,82,9
3,2,82,11
4,2,82,13
5,2,82,17
6,2,82,20
1,2,83,12
2,2,83,15
3,2,83,12
4,2,83,11
5,2,83,11
6,2,83,9
1,2,84,2
2,2,84,2
3,2,84,2
4,2,84,1
5,2,84,2
6,2,84,2
1,2,85,5
2,2,85,2
3,2,85,6
4,2,85,7
5,2,85,6
6,2,85,9
1,2,86,1
2,2,86,0
3,2,86,0
4,2,86,2
5,2,86,4
6,2,86,2
1,2,87,6
2,2,87,5
3,2,87,6
4,2,87,7
5,2,87,7
6,2,87,10
1,2,88,7
2,2,88,6
3,2,88,6
4,2,88,7
5,2,88,5
6,2,88,8
1,2,89,13
2,2,89,17
3,2,89,18
4,2,89,16
5,2,89,20
6,2,89,19
1,2,90,13
2,2,90,15
3,2,90,16
4,2,90,18
5,2,90,19
6,2,90,17
1,2,91,4
2,2,91,8
3,2,91,11
4,2,91,12
5,2,91,11
6,2,91,15
1,2,92,4
2,2,92,2
3,2,92,5
4,2,92,3
5,2,92,7
6,2,92,4
1,2,93,1
2,2,93,0
3,2,93,1
4,2,93,4
5,2,93,1
6,2,93,3
1,2,94,15
2,2,94,18
3,2,94,18
4,2,94,16
5,2,94,19
6,2,94,18
1,2,95,13
2,2,95,14
3,2,95,11
4,2,95,8
5,2,95,11
6,2,95,11
1,2,96,5
2,2,96,7
3,2,96,8
4,2,96,11
5,2,96,8
6,2,96,9
1,2,97,14
2,2,97,16
3,2,97,13
4,2,97,17
5,2,97,16
6,2,97,20
1,2,98,14
2,2,98,17
3,2,98,14
4,2,98,16
5,2,98,17
6,2,98,16
1,2,99,7
2,2,99,8
3,2,99,11
4,2,99,8
5,2,99,8
6,2,99,9
1,2,100,0
2,2,100,4
3,2,100,6
4,2,100,10
5,2,100,12
6,2,100,13
1,2,101,5
2,2,101,9
3,2,101,13
4,2,101,11
5,2,101,9
6,2,101,9
1,2,102,15
2,2,102,12
3,2,102,9
4,2,102,13
5,2,102,14
6,2,102,16
1,2,103,18
2,2,103,19
3,2,103,17
4,2,103,18
5,2,103,18
6,2,103,16
1,2,104,4
2,2,104,1
3,2,104,5
4,2,104,5
5,2,104,5
6,2,104,6
1,2,105,11
2,2,105,12
3,2,105,10
4,2,105,10
5,2,105,8
6,2,105,11
1,2,106,3
2,2,106,7
3,2,106,4
4,2,106,8
5,2,106,5
6,2,106,2
1,2,107,19
2,2,107,18
3,2,107,19
4,2,107,19
5,2,107,18
6,2,107,17
1,2,108,16
2,2,108,13
3,2,108,14
4,2,108,11
5,2,108,11
6,2,108,8
1,2,109,2
2,2,109,2
3,2,109,6
4,2,109,5
5,2,109,5
6,2,109,8
1,2,110,7
2,2,110,5
3,2,110,7
4,2,110,9
5,2,110,9
6,2,110,6
1,2,111,18
2,2,111,18
3,2,111,17
4,2,111,14
5,2,111,11
6,2,111,10
1,2,112,19
2,2,112,16
3,2,112,17
4,2,112,20
5,2,112,20
6,2,112,17
1,2,113,1
2,2,113,0
3,2,113,1
4,2,113,1
5,2,113,5
6,2,113,6
1,2,114,14
2,2,114,16
3,2,114,17
4,2,114,17
5,2,114,15
6,2,114,14
1,2,115,7
2,2,115,10
3,2,115,12
4,2,115,9
5,2,115,10
6,2,115,8
1,2,116,20
2,2,116,18
3,2,116,15
4,2,116,16
5,2,116,15
6,2,116,18
1,2,117,17
2,2,117,18
3,2,117,16
4,2,117,14
5,2,117,17
6,2,117,15
1,2,118,3
2,2,118,5
3,2,118,4
4,2,118,3
5,2,118,1
6,2,118,1
1,2,119,7
2,2,119,7
3,2,119,7
4,2,119,8
5,2,119,10
6,2,119,8
1,2,120,18
2,2,120,18
3,2,120,15
4,2,120,17
5,2,120,14
6,2,120,15
1,2,121,18
2,2,121,15
3,2,121,15
4,2,121,12
5,2,121,16
6,2,121,20
1,2,122,5
2,2,122,5
3,2,122,9
4,2,122,6
5,2,122,5
6,2,122,8
1,2,123,19
2,2,123,20
3,2,123,20
4,2,123,20
5,2,123,18
6,2,123,15
1,2,124,0
2,2,124,2
3,2,124,3
4,2,124,2
5,2,124,5
6,2,124,8
1,2,125,20
2,2,125,18
3,2,125,20
4,2,125,18
5,2,125,20
6,2,125,18
1,2,126,15
2,2,126,12
3,2,126,14
4,2,126,14
5,2,126,17
6,2,126,15
1,2,127,15
2,2,127,18
3,2,127,20
4,2,127,17
5,2,127,18
6,2,127,20
1,2,128,13
2,2,128,12
3,2,128,16
4,2,128,15
5,2,128,19
6,2,128,20
1,2,129,20
2,2,129,20
3,2,129,18
4,2,129,20
5,2,129,19
6,2,129,16
1,2,130,7
2,2,130,10
3,2,130,13
4,2,130,13
5,2,130,11
6,2,130,14
1,2,131,20
2,2,131,17
3,2,131,19
4,2,131,17
5,2,131,14
6,2,131,12
1,2,132,6
2,2,132,4
3,2,132,6
4,2,132,3
5,2,132,4
6,2,132,1
1,2,133,14
2,2,133,15
3,2,133,18
4,2,133,18
5,2,133,16
6,2,133,16
1,2,134,6
2,2,134,8
