6,100,5
1,1,25,11
2,1,25,9
3,1,25,7
4,1,25,6
5,1,25,3
6,1,25,3
1,1,26,4
2,1,26,2
3,1,26,1
4,1,26,0
5,1,26,0
6,1,26,0
1,1,27,0
2,1,27,0
3,1,27,1
4,1,27,1
5,1,27,2
6,1,27,5
1,1,28,11
2,1,28,9
3,1,28,8
4,1,28,5
5,1,28,3
6,1,28,5
1,1,29,8
2,1,29,10
3,1,29,8
4,1,29,6
5,1,29,3
6,1,29,1
1,1,30,5
2,1,30,6
3,1,30,7
4,1,30,7
5,1,30,4
6,1,30,2
1,1,31,7
2,1,31,5
3,1,31,8
4,1,31,8
5,1,31,10
6,1,31,8
1,1,32,13
2,1,32,11
3,1,32,9
4,1,32,9
5,1,32,6
6,1,32,4
1,1,33,2
2,1,33,1
3,1,33,0
4,1,33,3
5,1,33,2
6,1,33,2
1,1,34,4
2,1,34,4
3,1,34,1
4,1,34,1
5,1,34,1
6,1,34,0
1,1,35,5
2,1,35,3
3,1,35,1
4,1,35,3
5,1,35,2
6,1,35,2
1,1,36,3
2,1,36,3
3,1,36,1
4,1,36,0
5,1,36,0
6,1,36,0
1,1,37,16
2,1,37,13
3,1,37,10
4,1,37,11
5,1,37,9
6,1,37,6
1,1,38,1
2,1,38,1
3,1,38,0
4,1,38,0
5,1,38,1
6,1,38,2
1,1,39,1
2,1,39,1
3,1,39,0
4,1,39,0
5,1,39,0
6,1,39,3
1,1,40,13
2,1,40,10
3,1,40,9
4,1,40,11
5,1,40,12
6,1,40,13
1,1,41,4
2,1,41,1
3,1,41,0
4,1,41,0
5,1,41,0
6,1,41,1
1,1,42,5
2,1,42,3
3,1,42,1
4,1,42,2
5,1,42,3
6,1,42,1
1,1,43,1
2,1,43,0
3,1,43,2
4,1,43,0
5,1,43,1
6,1,43,1
1,1,44,2
2,1,44,0
3,1,44,0
4,1,44,2
5,1,44,4
6,1,44,2
1,1,45,11
2,1,45,14
3,1,45,12
4,1,45,12
5,1,45,11
6,1,45,10
1,1,46,12
2,1,46,9
3,1,46,7
4,1,46,7
5,1,46,7
6,1,46,4
1,1,47,1
2,1,47,0
3,1,47,0
4,1,47,0
5,1,47,1
6,1,47,0
1,1,48,0
2,1,48,1
3,1,48,1
4,1,48,4
5,1,48,2
6,1,48,2
1,1,49,2
2,1,49,1
3,1,49,1
4,1,49,3
5,1,49,5
6,1,49,2
1,1,50,1
2,1,50,0
3,1,50,2
4,1,50,2
5,1,50,5
6,1,50,3
1,1,51,0
2,1,51,0
3,1,51,0
4,1,51,0
5,1,51,0
6,1,51,2
1,1,52,3
2,1,52,0
3,1,52,1
4,1,52,1
5,1,52,2
6,1,52,1
1,1,53,6
2,1,53,5
3,1,53,2
4,1,53,2
5,1,53,1
6,1,53,1
1,1,54,12
2,1,54,10
3,1,54,9
4,1,54,6
5,1,54,4
6,1,54,3
1,1,55,1
2,1,55,1
3,1,55,1
4,1,55,4
5,1,55,1
6,1,55,4
1,1,56,4
2,1,56,2
3,1,56,3
4,1,56,1
5,1,56,0
6,1,56,0
1,1,57,9
2,1,57,7
3,1,57,7
4,1,57,6
5,1,57,4
6,1,57,1
1,1,58,8
2,1,58,6
3,1,58,4
4,1,58,3
5,1,58,3
6,1,58,1
1,1,59,3
2,1,59,2
3,1,59,4
4,1,59,2
5,1,59,2
6,1,59,1
1,1,60,6
2,1,60,7
3,1,60,4
4,1,60,3
5,1,60,2
6,1,60,3
1,1,61,0
2,1,61,0
3,1,61,2
4,1,61,0
5,1,61,2
6,1,61,1
1,1,62,9
2,1,62,8
3,1,62,5
4,1,62,6
5,1,62,3
6,1,62,3
1,1,63,1
2,1,63,3
3,1,63,3
4,1,63,3
5,1,63,0
6,1,63,2
1,1,64,0
2,1,64,0
3,1,64,0
4,1,64,0
5,1,64,2
6,1,64,5
1,1,65,1
2,1,65,1
3,1,65,0
4,1,65,3
5,1,65,4
6,1,65,3
1,1,66,3
2,1,66,0
3,1,66,1
4,1,66,4
5,1,66,2
6,1,66,1
1,1,67,11
2,1,67,10
3,1,67,7
4,1,67,5
5,1,67,7
6,1,67,5
1,1,68,2
2,1,68,1
3,1,68,2
4,1,68,2
5,1,68,1
6,1,68,1
1,1,69,13
2,1,69,13
3,1,69,15
4,1,69,14
5,1,69,13
6,1,69,12
1,1,70,8
2,1,70,6
3,1,70,4
4,1,70,5
5,1,70,7
6,1,70,5
1,1,71,0
2,1,71,2
3,1,71,0
4,1,71,0
5,1,71,2
6,1,71,0
1,1,72,8
2,1,72,8
3,1,72,7
4,1,72,6
5,1,72,4
6,1,72,2
1,1,73,8
2,1,73,6
3,1,73,4
4,1,73,2
5,1,73,2
6,1,73,1
1,1,74,6
2,1,74,7
3,1,74,10
4,1,74,9
5,1,74,9
6,1,74,7
1,1,75,2
2,1,75,2
3,1,75,0
4,1,75,0
5,1,75,0
6,1,75,0
1,1,76,0
2,1,76,1
3,1,76,0
4,1,76,0
5,1,76,0
6,1,76,3
1,1,77,10
2,1,77,7
3,1,77,7
4,1,77,4
5,1,77,1
6,1,77,2
1,1,78,5
2,1,78,4
3,1,78,2
4,1,78,1
5,1,78,0
6,1,78,1
1,1,79,16
2,1,79,15
3,1,79,12
4,1,79,12
5,1,79,12
6,1,79,11
1,1,80,0
2,1,80,0
3,1,80,0
4,1,80,1
5,1,80,1
6,1,80,3
1,1,81,11
2,1,81,10
3,1,81,12
4,1,81,10
5,1,81,7
6,1,81,4
1,1,82,2
2,1,82,1
3,1,82,0
4,1,82,1
5,1,82,1
6,1,82,0
1,1,83,3
2,1,83,1
3,1,83,0
4,1,83,1
5,1,83,3
6,1,83,5
1,1,84,8
2,1,84,5
3,1,84,7
4,1,84,5
5,1,84,3
6,1,84,6
1,1,85,0
2,1,85,2
3,1,85,1
4,1,85,0
5,1,85,0
6,1,85,0
1,1,86,12
2,1,86,10
3,1,86,10
4,1,86,11
5,1,86,8
6,1,86,6
1,1,87,1
2,1,87,2
3,1,87,2
4,1,87,0
5,1,87,1
6,1,87,2
1,1,88,5
2,1,88,4
3,1,88,4
4,1,88,6
5,1,88,4
6,1,88,5
1,1,89,4
2,1,89,5
3,1,89,4
4,1,89,3
5,1,89,0
6,1,89,0
1,1,90,2
2,1,90,3
3,1,90,3
4,1,90,2
5,1,90,2
6,1,90,1
1,1,91,8
2,1,91,6
3,1,91,8
4,1,91,7
5,1,91,5
6,1,91,6
1,1,92,0
2,1,92,0
3,1,92,0
4,1,92,0
5,1,92,1
6,1,92,3
1,1,93,0
2,1,93,1
3,1,93,2
4,1,93,2
5,1,93,2
6,1,93,0
1,1,94,1
2,1,94,3
3,1,94,0
4,1,94,1
5,1,94,2
6,1,94,1
1,1,95,2
2,1,95,1
3,1,95,1
4,1,95,3
5,1,95,6
6,1,95,4
1,1,96,9
2,1,96,10
3,1,96,9
4,1,96,11
5,1,96,11
6,1,96,8
1,1,97,9
2,1,97,10
3,1,97,10
4,1,97,7
5,1,97,8
6,1,97,5
1,1,98,4
2,1,98,4
3,1,98,1
4,1,98,4
5,1,98,3
6,1,98,0
1,1,99,0
2,1,99,0
3,1,99,0
4,1,99,0
5,1,99,1
6,1,99,3
1,1,100,7
2,1,100,5
3,1,100,6
4,1,100,3
5,1,100,5
6,1,100,2
1,2,1,1
2,2,1,1
3,2,1,0
4,2,1,0
5,2,1,1
6,2,1,1
1,2,3,9
2,2,3,7
3,2,3,4
4,2,3,4
5,2,3,5
6,2,3,4
1,2,4,5
2,2,4,4
3,2,4,4
4,2,4,4
5,2,4,1
6,2,4,2
1,2,5,3
2,2,5,1
3,2,5,0
4,2,5,2
5,2,5,0
6,2,5,1
1,2,6,2
2,2,6,3
3,2,6,1
4,2,6,1
5,2,6,1
6,2,6,0
1,2,7,15
2,2,7,12
3,2,7,13
4,2,7,11
5,2,7,8
6,2,7,8
1,2,8,8
2,2,8,8
3,2,8,5
4,2,8,6
5,2,8,8
6,2,8,5
1,2,9,10
2,2,9,11
3,2,9,8
4,2,9,7
5,2,9,10
6,2,9,9
1,2,10,1
2,2,10,3
3,2,10,6
4,2,10,3
5,2,10,0
6,2,10,0
1,2,11,3
2,2,11,2
3,2,11,1
4,2,11,3
5,2,11,1
6,2,11,1
1,2,12,0
2,2,12,1
3,2,12,3
4,2,12,1
5,2,12,4
6,2,12,3
1,2,13,0
2,2,13,0
3,2,13,2
4,2,13,0
5,2,13,0
6,2,13,0
1,2,14,0
2,2,14,0
3,2,14,2
4,2,14,5
5,2,14,4
6,2,14,3
1,2,15,11
2,2,15,10
3,2,15,11
4,2,15,11
5,2,15,10
6,2,15,9
1,2,16,2
2,2,16,0
3,2,16,2
4,2,16,1
5,2,16,0
6,2,16,2
1,2,17,13
2,2,17,11
3,2,17,12
4,2,17,10
5,2,17,9
6,2,17,8
1,2,18,0
2,2,18,0
3,2,18,0
4,2,18,1
5,2,18,3
6,2,18,2
1,2,19,2
2,2,19,0
3,2,19,0
4,2,19,0
5,2,19,1
6,2,19,2
1,2,20,3
2,2,20,4
3,2,20,1
4,2,20,0
5,2,20,0
6,2,20,0
1,2,21,6
2,2,21,6
3,2,21,3
4,2,21,2
5,2,21,0
6,2,21,0
1,2,22,6
2,2,22,4
3,2,22,6
4,2,22,4
5,2,22,4
6,2,22,2
1,2,23,17
2,2,23,17
3,2,23,14
4,2,23,13
5,2,23,14
6,2,23,13
1,2,24,1
2,2,24,2
3,2,24,2
4,2,24,0
5,2,24,1
6,2,24,0
1,2,25,4
2,2,25,3
3,2,25,5
4,2,25,6
5,2,25,4
6,2,25,1
1,2,26,0
2,2,26,2
3,2,26,5
4,2,26,3
5,2,26,3
6,2,26,4
1,2,27,2
2,2,27,1
3,2,27,4
4,2,27,5
5,2,27,2
6,2,27,3
1,2,28,0
2,2,28,1
3,2,28,1
4,2,28,2
5,2,28,2
6,2,28,4
1,2,29,9
2,2,29,11
3,2,29,9
4,2,29,11
5,2,29,13
6,2,29,12
1,2,30,1
2,2,30,2
3,2,30,0
4,2,30,2
5,2,30,0
6,2,30,0
1,2,31,2
2,2,31,1
3,2,31,3
4,2,31,1
5,2,31,2
6,2,31,0
1,2,32,10
2,2,32,10
3,2,32,13
4,2,32,11
5,2,32,10
6,2,32,10
1,2,33,3
2,2,33,1
3,2,33,0
4,2,33,0
5,2,33,1
6,2,33,0
1,2,34,6
2,2,34,4
3,2,34,1
4,2,34,0
5,2,34,2
6,2,34,2
1,2,35,9
2,2,35,7
3,2,35,9
4,2,35,10
5,2,35,9
6,2,35,8
1,2,36,0
2,2,36,2
3,2,36,0
4,2,36,2
5,2,36,5
6,2,36,2
1,2,37,11
2,2,37,9
3,2,37,6
4,2,37,5
5,2,37,2
6,2,37,0
1,2,38,2
2,2,38,3
3,2,38,0
4,2,38,2
5,2,38,0
6,2,38,3
1,2,39,3
2,2,39,2
3,2,39,1
4,2,39,2
5,2,39,0
6,2,39,1
1,2,40,0
2,2,40,0
3,2,40,0
4,2,40,0
5,2,40,0
6,2,40,2
1,2,41,3
2,2,41,1
3,2,41,2
4,2,41,1
5,2,41,4
6,2,41,1
1,2,42,11
2,2,42,9
3,2,42,8
4,2,42,7
5,2,42,5
6,2,42,8
1,2,43,14
2,2,43,15
3,2,43,12
4,2,43,10
5,2,43,7
6,2,43,5
1,2,44,18
2,2,44,18
3,2,44,15
4,2,44,12
5,2,44,11
6,2,44,10
1,2,45,15
2,2,45,14
3,2,45,12
4,2,45,10
5,2,45,10
6,2,45,11
1,2,46,0
2,2,46,0
3,2,46,0
4,2,46,0
5,2,46,0
6,2,46,1
1,2,47,8
2,2,47,5
3,2,47,3
4,2,47,1
5,2,47,3
6,2,47,3
1,2,48,1
2,2,48,0
3,2,48,1
4,2,48,0
5,2,48,2
6,2,48,4
1,2,49,0
2,2,49,0
3,2,49,0
4,2,49,0
5,2,49,1
6,2,49,0
1,2,50,3
2,2,50,1
3,2,50,2
4,2,50,1
5,2,50,4
6,2,50,2
1,2,51,4
2,2,51,3
3,2,51,1
4,2,51,3
5,2,51,1
6,2,51,0
1,2,52,4
2,2,52,5
3,2,52,2
4,2,52,1
5,2,52,0
6,2,52,0
1,2,53,12
2,2,53,10
3,2,53,7
4,2,53,7
5,2,53,4
6,2,53,2
1,2,54,1
2,2,54,3
3,2,54,5
4,2,54,4
5,2,54,1
6,2,54,3
1,2,55,9
2,2,55,7
3,2,55,4
4,2,55,1
5,2,55,1
6,2,55,1
1,2,56,3
2,2,56,1
3,2,56,0
4,2,56,2
5,2,56,2
6,2,56,4
1,2,57,5
2,2,57,4
3,2,57,3
4,2,57,4
5,2,57,4
6,2,57,2
1,2,58,0
2,2,58,3
3,2,58,0
4,2,58,1
5,2,58,2
6,2,58,0
1,2,59,3
2,2,59,3
3,2,59,2
4,2,59,1
5,2,59,2
6,2,59,2
1,2,60,7
2,2,60,9
3,2,60,7
4,2,60,6
5,2,60,3
6,2,60,1
1,2,61,3
2,2,61,1
3,2,61,0
4,2,61,3
5,2,61,0
6,2,61,2
1,2,62,0
2,2,62,1
3,2,62,0
4,2,62,0
5,2,62,0
6,2,62,1
1,2,63,2
2,2,63,1
3,2,63,1
4,2,63,2
5,2,63,1
6,2,63,1
1,2,64,7
2,2,64,4
3,2,64,7
4,2,64,6
5,2,64,3
6,2,64,0
1,2,65,14
2,2,65,14
3,2,65,11
4,2,65,8
5,2,65,9
6,2,65,6
1,2,66,8
2,2,66,7
3,2,66,4
4,2,66,1
5,2,66,0
6,2,66,3
1,2,67,2
2,2,67,2
3,2,67,1
4,2,67,3
5,2,67,1
6,2,67,1
1,2,68,5
2,2,68,3
3,2,68,1
4,2,68,0
5,2,68,0
6,2,68,0
1,2,69,14
2,2,69,16
3,2,69,13
4,2,69,10
5,2,69,13
6,2,69,11
1,2,70,11
2,2,70,8
3,2,70,8
4,2,70,7
5,2,70,9
6,2,70,9
1,2,71,4
2,2,71,1
3,2,71,0
4,2,71,1
5,2,71,2
6,2,71,2
1,2,72,11
2,2,72,11
3,2,72,11
4,2,72,10
5,2,72,7
6,2,72,6
1,2,73,11
2,2,73,9
3,2,73,8
4,2,73,10
5,2,73,11
6,2,73,8
1,2,74,1
2,2,74,1
3,2,74,0
4,2,74,0
5,2,74,2
6,2,74,3
1,2,75,7
2,2,75,5
3,2,75,2
4,2,75,0
5,2,75,0
6,2,75,2
1,2,76,1
2,2,76,0
3,2,76,1
4,2,76,0
5,2,76,1
6,2,76,2
1,2,77,1
2,2,77,2
3,2,77,1
4,2,77,0
5,2,77,0
6,2,77,1
1,2,78,2
2,2,78,2
3,2,78,0
4,2,78,3
5,2,78,0
6,2,78,1
1,2,79,12
2,2,79,9
3,2,79,7
4,2,79,9
5,2,79,12
6,2,79,9
1,2,80,3
2,2,80,2
3,2,80,4
4,2,80,5
5,2,80,4
6,2,80,5
1,2,81,5
2,2,81,6
3,2,81,5
4,2,81,6
5,2,81,4
6,2,81,3
1,2,82,10
2,2,82,8
3,2,82,5
4,2,82,4
5,2,82,3
6,2,82,1
1,2,83,6
2,2,83,3
3,2,83,0
4,2,83,0
5,2,83,0
6,2,83,0
1,2,84,3
2,2,84,5
3,2,84,4
4,2,84,1
5,2,84,0
6,2,84,0
1,2,85,0
2,2,85,0
3,2,85,0
4,2,85,0
5,2,85,0
6,2,85,0
1,2,86,0
2,2,86,2
3,2,86,2
4,2,86,1
5,2,86,0
6,2,86,1
1,2,87,8
2,2,87,6
3,2,87,3
4,2,87,0
5,2,87,0
6,2,87,1
1,2,88,7
2,2,88,7
3,2,88,6
4,2,88,7
5,2,88,4
6,2,88,3
1,2,89,1
2,2,89,0
3,2,89,1
4,2,89,0
5,2,89,1
6,2,89,1
1,2,90,0
2,2,90,0
3,2,90,0
4,2,90,1
5,2,90,0
6,2,90,1
1,2,91,17
2,2,91,16
3,2,91,18
4,2,91,18
5,2,91,16
6,2,91,13
1,2,92,4
2,2,92,1
3,2,92,0
4,2,92,1
5,2,92,1
6,2,92,0
1,2,93,0
2,2,93,0
3,2,93,0
4,2,93,0
5,2,93,1
6,2,93,3
1,2,94,2
2,2,94,0
3,2,94,0
4,2,94,3
5,2,94,4
6,2,94,1
1,2,95,3
2,2,95,0
3,2,95,0
4,2,95,0
5,2,95,2
6,2,95,3
1,2,96,9
2,2,96,12
3,2,96,11
4,2,96,10
5,2,96,9
6,2,96,6
1,2,97,7
2,2,97,4
3,2,97,3
4,2,97,1
5,2,97,0
6,2,97,0
1,2,98,0
2,2,98,0
3,2,98,0
4,2,98,2
5,2,98,0
6,2,98,1
1,2,99,7
2,2,99,8
3,2,99,7
4,2,99,4
5,2,99,3
6,2,99,0
1,2,100,6
2,2,100,5
3,2,100,2
4,2,100,0
5,2,100,1
6,2,100,1
1,3,1,3
2,3,1,1
3,3,1,1
4,3,1,4
5,3,1,1
6,3,1,0
1,3,2,9
2,3,2,7
3,3,2,4
4,3,2,4
5,3,2,5
6,3,2,4
1,3,4,15
2,3,4,13
3,3,4,12
4,3,4,14
5,3,4,16
6,3,4,16
1,3,5,13
2,3,5,10
3,3,5,12
4,3,5,12
5,3,5,12
6,3,5,10
1,3,6,3
2,3,6,0
3,3,6,0
4,3,6,2
5,3,6,3
6,3,6,0
1,3,7,8
2,3,7,7
3,3,7,7
4,3,7,7
5,3,7,4
6,3,7,2
1,3,8,5
2,3,8,4
3,3,8,1
4,3,8,3
5,3,8,0
6,3,8,1
1,3,9,5
2,3,9,2
3,3,9,4
4,3,9,4
5,3,9,3
6,3,9,1
1,3,10,8
2,3,10,8
3,3,10,7
4,3,10,5
5,3,10,5
6,3,10,7
1,3,11,6
2,3,11,7
3,3,11,7
4,3,11,4
5,3,11,2
6,3,11,3
1,3,12,0
2,3,12,2
3,3,12,0
4,3,12,0
5,3,12,3
6,3,12,4
1,3,13,6
2,3,13,3
3,3,13,0
4,3,13,1
5,3,13,0
6,3,13,0
1,3,14,1
2,3,14,2
3,3,14,3
4,3,14,0
5,3,14,0
6,3,14,0
1,3,15,10
2,3,15,8
3,3,15,7
4,3,15,5
5,3,15,2
6,3,15,1
1,3,16,7
2,3,16,4
3,3,16,3
4,3,16,1
5,3,16,1
6,3,16,1
1,3,17,15
2,3,17,12
3,3,17,11
4,3,17,9
5,3,17,8
6,3,17,5
1,3,18,5
2,3,18,3
3,3,18,1
4,3,18,2
5,3,18,4
6,3,18,4
1,3,19,1
2,3,19,0
3,3,19,0
4,3,19,0
5,3,19,1
6,3,19,1
1,3,20,0
2,3,20,0
3,3,20,0
4,3,20,0
5,3,20,0
6,3,20,0
1,3,21,3
2,3,21,1
3,3,21,2
4,3,21,1
5,3,21,0
6,3,21,2
1,3,22,1
2,3,22,0
3,3,22,0
4,3,22,0
5,3,22,0
6,3,22,0
1,3,23,2
2,3,23,2
3,3,23,3
4,3,23,1
5,3,23,4
6,3,23,2
1,3,24,5
2,3,24,4
3,3,24,3
4,3,24,0
5,3,24,0
6,3,24,0
1,3,25,3
2,3,25,0
3,3,25,0
4,3,25,1
5,3,25,1
6,3,25,1
1,3,26,16
2,3,26,14
3,3,26,12
4,3,26,12
5,3,26,9
6,3,26,8
1,3,27,14
2,3,27,14
3,3,27,13
4,3,27,10
5,3,27,11
6,3,27,13
1,3,28,1
2,3,28,1
3,3,28,1
4,3,28,2
5,3,28,1
6,3,28,3
1,3,29,5
2,3,29,2
3,3,29,3
4,3,29,4
5,3,29,2
6,3,29,3
1,3,30,7
2,3,30,4
3,3,30,2
4,3,30,2
5,3,30,0
6,3,30,0
1,3,31,1
2,3,31,1
3,3,31,0
4,3,31,0
5,3,31,1
6,3,31,1
1,3,32,11
2,3,32,8
3,3,32,8
4,3,32,7
5,3,32,5
6,3,32,5
1,3,33,12
2,3,33,13
3,3,33,10
4,3,33,9
5,3,33,7
6,3,33,6
1,3,34,1
2,3,34,2
3,3,34,0
4,3,34,0
5,3,34,2
6,3,34,2
1,3,35,4
2,3,35,2
3,3,35,1
4,3,35,2
5,3,35,4
6,3,35,5
1,3,36,4
2,3,36,1
3,3,36,0
4,3,36,0
5,3,36,1
6,3,36,3
1,3,37,0
2,3,37,1
3,3,37,2
4,3,37,0
5,3,37,2
6,3,37,3
1,3,38,3
2,3,38,2
3,3,38,2
4,3,38,4
5,3,38,4
6,3,38,2
1,3,39,6
2,3,39,7
3,3,39,5
4,3,39,7
5,3,39,8
6,3,39,7
1,3,40,2
2,3,40,3
3,3,40,0
4,3,40,0
5,3,40,2
6,3,40,2
1,3,41,9
2,3,41,6
3,3,41,4
4,3,41,2
5,3,41,0
6,3,41,1
1,3,42,6
2,3,42,4
3,3,42,7
4,3,42,5
5,3,42,3
6,3,42,2
1,3,43,2
2,3,43,1
3,3,43,1
4,3,43,2
5,3,43,3
6,3,43,6
1,3,44,8
2,3,44,10
3,3,44,12
4,3,44,14
5,3,44,11
6,3,44,12
1,3,45,1
2,3,45,0
3,3,45,0
4,3,45,0
5,3,45,0
6,3,45,3
1,3,46,3
2,3,46,4
3,3,46,4
4,3,46,2
5,3,46,2
6,3,46,4
1,3,47,7
2,3,47,5
3,3,47,6
4,3,47,4
5,3,47,1
6,3,47,0
1,3,48,1
2,3,48,2
3,3,48,2
4,3,48,0
5,3,48,0
6,3,48,1
1,3,49,6
2,3,49,5
3,3,49,6
4,3,49,4
5,3,49,2
6,3,49,3
1,3,50,5
2,3,50,6
3,3,50,3
4,3,50,5
5,3,50,4
6,3,50,3
1,3,51,2
2,3,51,1
3,3,51,2
4,3,51,2
5,3,51,0
6,3,51,1
1,3,52,0
2,3,52,0
3,3,52,2
4,3,52,0
5,3,52,0
6,3,52,2
1,3,53,7
2,3,53,5
3,3,53,3
4,3,53,0
5,3,53,3
6,3,53,4
1,3,54,8
2,3,54,7
3,3,54,8
4,3,54,5
5,3,54,5
6,3,54,3
1,3,55,1
2,3,55,0
3,3,55,1
4,3,55,0
5,3,55,1
6,3,55,2
1,3,56,0
2,3,56,1
3,3,56,2
4,3,56,4
5,3,56,3
6,3,56,3
1,3,57,8
2,3,57,6
3,3,57,4
4,3,57,2
5,3,57,2
6,3,57,1
1,3,58,8
2,3,58,6
3,3,58,5
4,3,58,7
5,3,58,5
6,3,58,3
1,3,59,12
2,3,59,9
3,3,59,7
4,3,59,5
5,3,59,6
6,3,59,5
1,3,60,0
2,3,60,2
3,3,60,4
4,3,60,3
5,3,60,1
6,3,60,0
1,3,61,2
2,3,61,1
3,3,61,0
4,3,61,2
5,3,61,1
6,3,61,0
1,3,62,12
2,3,62,9
3,3,62,7
4,3,62,5
5,3,62,4
6,3,62,1
1,3,63,12
2,3,63,13
3,3,63,10
4,3,63,10
5,3,63,8
6,3,63,10
1,3,64,9
2,3,64,7
3,3,64,5
4,3,64,4
5,3,64,3
6,3,64,2
1,3,65,13
2,3,65,11
3,3,65,8
4,3,65,5
5,3,65,6
6,3,65,7
1,3,66,9
2,3,66,7
3,3,66,4
4,3,66,2
5,3,66,1
6,3,66,2
1,3,67,2
2,3,67,2
3,3,67,3
4,3,67,0
5,3,67,0
6,3,67,0
1,3,68,11
2,3,68,9
3,3,68,9
4,3,68,9
5,3,68,6
6,3,68,7
1,3,69,2
2,3,69,1
3,3,69,3
4,3,69,0
5,3,69,2
6,3,69,2
1,3,70,3
2,3,70,2
3,3,70,2
4,3,70,2
5,3,70,0
6,3,70,1
1,3,71,16
2,3,71,16
3,3,71,16
4,3,71,18
5,3,71,15
6,3,71,14
1,3,72,6
2,3,72,5
3,3,72,3
4,3,72,3
5,3,72,1
6,3,72,1
1,3,73,5
2,3,73,4
3,3,73,2
4,3,73,0
5,3,73,1
6,3,73,0
1,3,74,5
2,3,74,5
3,3,74,2
4,3,74,0
5,3,74,0
6,3,74,0
1,3,75,16
2,3,75,14
3,3,75,11
4,3,75,9
5,3,75,6
6,3,75,5
1,3,76,15
2,3,76,14
3,3,76,11
4,3,76,11
5,3,76,8
6,3,76,5
1,3,77,11
2,3,77,10
3,3,77,7
4,3,77,6
5,3,77,8
6,3,77,5
1,3,78,0
2,3,78,0
3,3,78,0
4,3,78,0
5,3,78,1
6,3,78,0
1,3,79,1
2,3,79,0
3,3,79,1
4,3,79,0
5,3,79,1
6,3,79,0
1,3,80,4
2,3,80,3
3,3,80,2
4,3,80,4
5,3,80,2
6,3,80,4
1,3,81,2
2,3,81,2
3,3,81,2
4,3,81,0
5,3,81,0
6,3,81,0
1,3,82,1
2,3,82,1
3,3,82,0
4,3,82,3
5,3,82,0
6,3,82,0
1,3,83,3
2,3,83,0
3,3,83,0
4,3,83,3
5,3,83,1
6,3,83,0
1,3,84,9
2,3,84,7
3,3,84,5
4,3,84,2
5,3,84,1
6,3,84,0
1,3,85,5
2,3,85,7
3,3,85,7
4,3,85,4
5,3,85,1
6,3,85,0
1,3,86,3
2,3,86,6
3,3,86,4
4,3,86,2
5,3,86,1
6,3,86,0
1,3,87,16
2,3,87,19
3,3,87,19
4,3,87,18
5,3,87,17
6,3,87,16
1,3,88,10
2,3,88,9
3,3,88,7
4,3,88,8
5,3,88,5
6,3,88,3
1,3,89,2
2,3,89,0
3,3,89,1
4,3,89,0
5,3,89,1
6,3,89,3
1,3,90,6
2,3,90,5
3,3,90,2
4,3,90,4
5,3,90,1
6,3,90,3
1,3,91,11
2,3,91,9
3,3,91,8
4,3,91,5
5,3,91,5
6,3,91,2
1,3,92,1
2,3,92,0
3,3,92,1
4,3,92,0
5,3,92,1
6,3,92,2
1,3,93,5
2,3,93,3
3,3,93,0
4,3,93,1
5,3,93,1
6,3,93,2
1,3,94,3
2,3,94,5
3,3,94,3
4,3,94,2
5,3,94,3
6,3,94,0
1,3,95,0
2,3,95,2
