12,100,5
1,2,53,1
1,2,54,5
1,2,55,0
1,2,56,5
1,2,57,3
1,2,58,5
1,2,59,3
1,2,60,3
1,2,61,4
1,2,62,0
1,2,63,2
1,2,64,4
1,2,65,3
1,2,66,4
1,2,67,1
1,2,68,5
1,2,69,4
1,2,70,2
1,2,71,3
1,2,72,4
1,2,73,3
1,2,74,4
1,2,75,0
1,2,76,3
1,2,77,1
1,2,78,4
1,2,79,4
1,2,80,2
1,2,81,1
1,2,82,4
1,2,83,2
1,2,84,3
1,2,85,0
1,2,86,3
1,2,87,3
1,2,88,2
1,2,89,0
1,2,90,5
1,2,91,3
1,2,92,3
1,2,93,5
1,2,94,1
1,2,95,0
1,2,96,3
1,2,97,3
1,2,98,5
1,2,99,2
1,2,100,0
1,3,1,2
1,3,2,0
1,3,3,2
1,3,4,5
1,3,5,4
1,3,6,5
1,3,7,1
1,3,8,5
1,3,9,0
1,3,10,5
1,3,11,1
1,3,12,5
1,3,13,2
1,3,14,0
1,3,15,1
1,3,16,3
1,3,17,3
1,3,18,3
1,3,19,5
1,3,20,5
1,3,21,4
1,3,22,4
1,3,23,5
1,3,24,1
1,3,25,2
1,3,26,4
1,3,27,3
1,3,28,3
1,3,29,5
1,3,30,2
1,3,31,0
1,3,32,2
1,3,33,4
1,3,34,1
1,3,35,5
1,3,36,0
1,3,37,2
1,3,38,0
1,3,39,0
1,3,40,0
1,3,41,0
1,3,42,4
1,3,43,2
1,3,44,3
1,3,45,0
1,3,46,3
1,3,47,0
1,3,48,2
1,3,49,1
1,3,50,2
1,3,51,2
1,3,52,2
1,3,53,0
1,3,54,5
1,3,55,0
1,3,56,0
1,3,57,1
1,3,58,4
1,3,59,4
1,3,60,1
1,3,61,5
1,3,62,3
1,3,63,2
1,3,64,1
1,3,65,3
1,3,66,1
1,3,67,0
1,3,68,4
1,3,69,2
1,3,70,1
1,3,71,2
1,3,72,2
1,3,73,1
1,3,74,2
1,3,75,3
1,3,76,2
1,3,77,2
1,3,78,5
1,3,79,1
1,3,80,1
1,3,81,5
1,3,82,2
1,3,83,3
1,3,84,0
1,3,85,3
1,3,86,0
1,3,87,3
1,3,88,5
1,3,89,0
1,3,90,1
1,3,91,0
1,3,92,5
1,3,93,4
1,3,94,1
1,3,95,0
1,3,96,0
1,3,97,0
1,3,98,5
1,3,99,2
1,3,100,5
1,4,1,3
1,4,2,2
1,4,3,1
1,4,4,5
1,4,5,0
1,4,6,2
1,4,7,5
1,4,8,0
1,4,9,3
1,4,10,2
1,4,11,5
1,4,12,0
1,4,13,5
1,4,14,2
1,4,15,3
1,4,16,0
1,4,17,2
1,4,18,3
1,4,19,4
1,4,20,3
1,4,21,3
1,4,22,4
1,4,23,2
1,4,24,2
1,4,25,4
1,4,26,4
1,4,27,0
1,4,28,5
1,4,29,5
1,4,30,5
1,4,31,2
1,4,32,0
1,4,33,4
1,4,34,2
1,4,35,4
1,4,36,2
1,4,37,3
1,4,38,1
1,4,39,3
1,4,40,0
1,4,41,3
1,4,42,4
1,4,43,1
1,4,44,0
1,4,45,3
1,4,46,0
1,4,47,1
1,4,48,4
1,4,49,3
1,4,50,0
1,4,51,1
1,4,52,2
1,4,53,0
1,4,54,2
1,4,55,5
1,4,56,1
1,4,57,4
1,4,58,5
1,4,59,1
1,4,60,0
1,4,61,0
1,4,62,5
1,4,63,5
1,4,64,5
1,4,65,4
1,4,66,0
1,4,67,3
1,4,68,5
1,4,69,5
1,4,70,4
1,4,71,3
1,4,72,2
1,4,73,3
1,4,74,5
1,4,75,5
1,4,76,3
1,4,77,3
1,4,78,2
1,4,79,1
1,4,80,4
1,4,81,0
1,4,82,2
1,4,83,4
1,4,84,1
1,4,85,3
1,4,86,1
1,4,87,5
1,4,88,3
1,4,89,3
1,4,90,4
1,4,91,5
1,4,92,4
1,4,93,4
1,4,94,1
1,4,95,4
1,4,96,4
1,4,97,1
1,4,98,4
1,4,99,1
1,4,100,4
1,5,1,3
1,5,2,5
1,5,3,4
1,5,4,1
1,5,5,4
1,5,6,2
1,5,7,5
1,5,8,3
1,5,9,2
1,5,10,5
1,5,11,3
1,5,12,3
1,5,13,4
1,5,14,5
1,5,15,5
1,5,16,2
1,5,17,1
1,5,18,0
1,5,19,1
1,5,20,0
1,5,21,1
1,5,22,1
1,5,23,2
1,5,24,4
1,5,25,4
1,5,26,3
1,5,27,1
1,5,28,3
1,5,29,0
1,5,30,5
1,5,31,3
1,5,32,1
1,5,33,5
1,5,34,1
1,5,35,1
1,5,36,0
1,5,37,4
1,5,38,2
1,5,39,2
1,5,40,4
1,5,41,3
1,5,42,2
1,5,43,0
1,5,44,3
1,5,45,5
1,5,46,4
1,5,47,3
1,5,48,0
1,5,49,2
1,5,50,0
1,5,51,3
1,5,52,0
1,5,53,3
1,5,54,2
1,5,55,4
1,5,56,1
1,5,57,2
1,5,58,5
1,5,59,0
1,5,60,2
1,5,61,5
1,5,62,5
1,5,63,4
1,5,64,4
1,5,65,2
1,5,66,5
1,5,67,5
1,5,68,5
1,5,69,1
1,5,70,2
1,5,71,5
1,5,72,3
1,5,73,1
1,5,74,5
1,5,75,3
1,5,76,2
1,5,77,4
1,5,78,3
1,5,79,0
1,5,80,0
1,5,81,0
1,5,82,2
1,5,83,0
1,5,84,5
1,5,85,1
1,5,86,1
1,5,87,1
1,5,88,0
1,5,89,5
1,5,90,4
1,5,91,5
1,5,92,1
1,5,93,1
1,5,94,4
1,5,95,3
1,5,96,1
1,5,97,2
1,5,98,0
1,5,99,4
1,5,100,0
1,6,1,1
1,6,2,5
1,6,3,1
1,6,4,5
1,6,5,1
1,6,6,0
1,6,7,5
1,6,8,3
1,6,9,4
1,6,10,0
1,6,11,0
1,6,12,2
1,6,13,1
1,6,14,2
1,6,15,4
1,6,16,5
1,6,17,0
1,6,18,1
1,6,19,2
1,6,20,4
1,6,21,3
1,6,22,2
1,6,23,1
1,6,24,5
1,6,25,3
1,6,26,0
1,6,27,0
1,6,28,0
1,6,29,3
1,6,30,4
1,6,31,0
1,6,32,3
1,6,33,1
1,6,34,0
1,6,35,3
1,6,36,0
1,6,37,5
1,6,38,3
1,6,39,5
1,6,40,1
1,6,41,3
1,6,42,2
1,6,43,4
1,6,44,5
1,6,45,3
1,6,46,3
1,6,47,5
1,6,48,3
1,6,49,2
1,6,50,3
1,6,51,3
1,6,52,5
1,6,53,0
1,6,54,2
1,6,55,4
1,6,56,5
1,6,57,0
1,6,58,1
1,6,59,2
1,6,60,5
1,6,61,4
1,6,62,0
1,6,63,0
1,6,64,3
1,6,65,0
1,6,66,3
1,6,67,3
1,6,68,0
1,6,69,0
1,6,70,1
1,6,71,1
1,6,72,5
1,6,73,0
1,6,74,4
1,6,75,2
1,6,76,0
1,6,77,5
1,6,78,5
1,6,79,0
1,6,80,5
1,6,81,3
1,6,82,5
1,6,83,0
1,6,84,1
1,6,85,1
1,6,86,4
1,6,87,3
1,6,88,2
1,6,89,3
1,6,90,1
1,6,91,3
1,6,92,2
1,6,93,0
1,6,94,5
1,6,95,2
1,6,96,2
1,6,97,4
1,6,98,5
1,6,99,0
1,6,100,1
1,7,1,5
1,7,2,5
1,7,3,5
1,7,4,2
1,7,5,4
1,7,6,0
1,7,7,0
1,7,8,0
1,7,9,4
1,7,10,1
1,7,11,4
1,7,12,3
1,7,13,1
1,7,14,5
1,7,15,0
1,7,16,0
1,7,17,0
1,7,18,4
1,7,19,4
1,7,20,0
1,7,21,1
1,7,22,1
1,7,23,4
1,7,24,3
1,7,25,5
1,7,26,1
1,7,27,1
1,7,28,2
1,7,29,4
1,7,30,0
1,7,31,1
1,7,32,1
1,7,33,0
1,7,34,1
1,7,35,2
1,7,36,3
1,7,37,0
1,7,38,2
1,7,39,2
1,7,40,0
1,7,41,5
1,7,42,4
1,7,43,3
1,7,44,5
1,7,45,2
1,7,46,3
1,7,47,4
1,7,48,2
1,7,49,4
1,7,50,2
1,7,51,0
1,7,52,2
1,7,53,3
1,7,54,2
1,7,55,1
1,7,56,2
1,7,57,5
1,7,58,2
1,7,59,4
1,7,60,4
1,7,61,5
1,7,62,3
1,7,63,4
1,7,64,4
1,7,65,3
1,7,66,4
1,7,67,2
1,7,68,3
1,7,69,1
1,7,70,1
1,7,71,2
1,7,72,5
1,7,73,2
1,7,74,3
1,7,75,0
1,7,76,0
1,7,77,2
1,7,78,0
1,7,79,0
1,7,80,5
1,7,81,5
1,7,82,0
1,7,83,0
1,7,84,5
1,7,85,5
1,7,86,5
1,7,87,4
1,7,88,5
1,7,89,4
1,7,90,2
1,7,91,2
1,7,92,5
1,7,93,5
1,7,94,4
1,7,95,1
1,7,96,3
1,7,97,0
1,7,98,5
1,7,99,4
1,7,100,2
1,8,1,0
1,8,2,2
1,8,3,1
1,8,4,2
1,8,5,4
1,8,6,1
1,8,7,2
1,8,8,3
1,8,9,4
1,8,10,3
1,8,11,3
1,8,12,3
1,8,13,1
1,8,14,4
1,8,15,0
1,8,16,5
1,8,17,1
1,8,18,4
1,8,19,1
1,8,20,5
1,8,21,0
1,8,22,3
1,8,23,4
1,8,24,1
1,8,25,1
1,8,26,2
1,8,27,2
1,8,28,2
1,8,29,3
1,8,30,1
1,8,31,5
1,8,32,3
1,8,33,1
1,8,34,4
1,8,35,1
1,8,36,1
1,8,37,1
1,8,38,3
1,8,39,3
1,8,40,1
1,8,41,2
1,8,42,5
1,8,43,5
1,8,44,5
1,8,45,3
1,8,46,4
1,8,47,0
1,8,48,3
1,8,49,4
1,8,50,0
1,8,51,3
1,8,52,1
1,8,53,0
1,8,54,5
1,8,55,0
1,8,56,0
1,8,57,3
1,8,58,4
1,8,59,0
1,8,60,5
1,8,61,2
1,8,62,2
1,8,63,2
1,8,64,2
1,8,65,5
1,8,66,1
1,8,67,3
1,8,68,0
1,8,69,0
1,8,70,2
1,8,71,5
1,8,72,2
1,8,73,2
1,8,74,4
1,8,75,3
1,8,76,3
1,8,77,3
1,8,78,1
1,8,79,2
1,8,80,1
1,8,81,2
1,8,82,0
1,8,83,1
1,8,84,2
1,8,85,3
1,8,86,1
1,8,87,4
1,8,88,5
1,8,89,1
1,8,90,0
1,8,91,4
1,8,92,3
1,8,93,2
1,8,94,1
1,8,95,1
1,8,96,4
1,8,97,5
1,8,98,5
1,8,99,1
1,8,100,1
1,9,1,5
1,9,2,3
1,9,3,3
1,9,4,0
1,9,5,4
1,9,6,5
1,9,7,1
1,9,8,1
1,9,9,2
1,9,10,0
1,9,11,5
1,9,12,3
1,9,13,2
1,9,14,2
1,9,15,1
1,9,16,1
1,9,17,1
1,9,18,2
1,9,19,1
1,9,20,0
1,9,21,1
1,9,22,2
1,9,23,4
1,9,24,5
1,9,25,0
1,9,26,0
1,9,27,5
1,9,28,1
1,9,29,1
1,9,30,3
1,9,31,4
1,9,32,4
1,9,33,4
1,9,34,5
1,9,35,2
1,9,36,2
1,9,37,0
1,9,38,2
1,9,39,5
1,9,40,1
1,9,41,5
1,9,42,2
1,9,43,1
1,9,44,0
1,9,45,4
1,9,46,2
1,9,47,3
1,9,48,5
1,9,49,5
1,9,50,5
1,9,51,5
1,9,52,2
1,9,53,4
1,9,54,2
1,9,55,1
1,9,56,2
1,9,57,1
1,9,58,0
1,9,59,4
1,9,60,2
1,9,61,2
1,9,62,4
1,9,63,0
1,9,64,4
1,9,65,5
1,9,66,0
1,9,67,3
1,9,68,2
1,9,69,4
1,9,70,2
1,9,71,0
1,9,72,2
1,9,73,5
1,9,74,5
1,9,75,4
1,9,76,2
1,9,77,4
1,9,78,4
1,9,79,2
1,9,80,5
1,9,81,2
1,9,82,2
1,9,83,4
1,9,84,4
1,9,85,1
1,9,86,1
1,9,87,3
1,9,88,5
1,9,89,3
1,9,90,1
1,9,91,2
1,9,92,1
1,9,93,5
1,9,94,3
1,9,95,3
1,9,96,4
1,9,97,2
1,9,98,0
1,9,99,2
1,9,100,4
1,10,1,4
1,10,2,2
1,10,3,0
1,10,4,4
1,10,5,2
1,10,6,5
1,10,7,3
1,10,8,1
1,10,9,4
1,10,10,5
1,10,11,0
1,10,12,0
1,10,13,5
1,10,14,2
1,10,15,2
1,10,16,5
1,10,17,4
1,10,18,2
1,10,19,3
1,10,20,5
1,10,21,5
1,10,22,4
1,10,23,0
1,10,24,4
1,10,25,4
1,10,26,3
1,10,27,2
1,10,28,5
1,10,29,5
1,10,30,5
1,10,31,4
1,10,32,4
1,10,33,0
1,10,34,4
1,10,35,3
1,10,36,3
1,10,37,0
1,10,38,1
1,10,39,3
1,10,40,3
1,10,41,2
1,10,42,2
1,10,43,2
1,10,44,0
1,10,45,2
1,10,46,1
1,10,47,4
1,10,48,0
1,10,49,1
1,10,50,1
1,10,51,1
1,10,52,1
1,10,53,5
1,10,54,1
1,10,55,2
1,10,56,5
1,10,57,3
1,10,58,2
1,10,59,2
1,10,60,2
1,10,61,0
1,10,62,3
1,10,63,1
1,10,64,3
1,10,65,2
1,10,66,0
1,10,67,2
1,10,68,3
1,10,69,2
1,10,70,5
1,10,71,3
1,10,72,3
1,10,73,3
1,10,74,1
1,10,75,4
1,10,76,5
1,10,77,2
1,10,78,0
1,10,79,0
1,10,80,2
1,10,81,4
1,10,82,5
1,10,83,1
1,10,84,1
1,10,85,1
1,10,86,1
1,10,87,4
1,10,88,5
1,10,89,4
1,10,90,0
1,10,91,4
1,10,92,5
1,10,93,5
1,10,94,4
1,10,95,5
1,10,96,0
1,10,97,1
1,10,98,3
1,10,99,1
1,10,100,3
1,11,1,3
1,11,2,3
1,11,3,0
1,11,4,1
1,11,5,2
1,11,6,0
1,11,7,5
1,11,8,2
1,11,9,1
1,11,10,3
1,11,11,1
1,11,12,0
1,11,13,2
1,11,14,0
1,11,15,4
1,11,16,4
1,11,17,1
1,11,18,0
1,11,19,2
1,11,20,1
1,11,21,3
1,11,22,2
1,11,23,0
1,11,24,0
1,11,25,5
1,11,26,0
1,11,27,3
1,11,28,0
1,11,29,0
1,11,30,3
1,11,31,0
1,11,32,2
1,11,33,3
1,11,34,3
1,11,35,5
1,11,36,3
1,11,37,3
1,11,38,2
1,11,39,5
1,11,40,1
1,11,41,5
1,11,42,4
1,11,43,4
1,11,44,3
1,11,45,3
1,11,46,1
1,11,47,4
1,11,48,3
1,11,49,4
1,11,50,4
1,11,51,0
1,11,52,1
1,11,53,0
1,11,54,2
1,11,55,5
1,11,56,1
1,11,57,0
1,11,58,3
1,11,59,2
1,11,60,5
1,11,61,3
1,11,62,5
1,11,63,5
1,11,64,4
1,11,65,0
1,11,66,2
1,11,67,5
1,11,68,1
1,11,69,3
1,11,70,4
1,11,71,2
1,11,72,4
1,11,73,5
1,11,74,5
1,11,75,4
1,11,76,1
1,11,77,4
1,11,78,2
1,11,79,4
1,11,80,0
1,11,81,1
1,11,82,1
1,11,83,4
1,11,84,0
1,11,85,4
1,11,86,4
1,11,87,4
1,11,88,5
1,11,89,1
1,11,90,0
1,11,91,2
1,11,92,4
1,11,93,3
1,11,94,2
1,11,95,3
1,11,96,3
1,11,97,1
1,11,98,2
1,11,99,0
1,11,100,4
1,12,1,1
1,12,2,4
1,12,3,5
1,12,4,5
1,12,5,2
1,12,6,0
1,12,7,1
1,12,8,5
1,12,9,3
1,12,10,3
1,12,11,4
1,12,12,2
1,12,13,4
1,12,14,3
1,12,15,0
1,12,16,4
1,12,17,1
1,12,18,1
1,12,19,5
1,12,20,2
1,12,21,4
1,12,22,3
1,12,23,5
1,12,24,0
1,12,25,3
1,12,26,3
1,12,27,3
1,12,28,3
1,12,29,0
1,12,30,5
1,12,31,5
1,12,32,0
1,12,33,2
1,12,34,3
1,12,35,5
1,12,36,2
1,12,37,2
1,12,38,4
1,12,39,0
1,12,40,1
1,12,41,0
1,12,42,2
1,12,43,5
1,12,44,3
1,12,45,0
1,12,46,3
1,12,47,3
1,12,48,0
1,12,49,5
1,12,50,1
1,12,51,2
1,12,52,0
1,12,53,1
1,12,54,2
1,12,55,5
1,12,56,1
1,12,57,2
1,12,58,3
1,12,59,3
1,12,60,3
1,12,61,2
1,12,62,2
1,12,63,2
1,12,64,0
1,12,65,2
1,12,66,3
1,12,67,1
1,12,68,3
1,12,69,4
1,12,70,5
1,12,71,2
1,12,72,5
1,12,73,4
1,12,74,5
1,12,75,1
1,12,76,2
1,12,77,5
1,12,78,1
1,12,79,0
1,12,80,1
1,12,81,0
1,12,82,0
1,12,83,5
1,12,84,4
1,12,85,4
1,12,86,5
1,12,87,1
1,12,88,1
1,12,89,4
1,12,90,4
1,12,91,3
1,12,92,2
1,12,93,4
1,12,94,4
1,12,95,4
1,12,96,5
1,12,97,4
1,12,98,1
1,12,99,2
1,12,100,2
1,13,1,1
1,13,2,2
1,13,3,3
1,13,4,5
1,13,5,1
1,13,6,0
1,13,7,4
1,13,8,2
1,13,9,4
1,13,10,3
1,13,11,2
1,13,12,1
1,13,13,2
1,13,14,1
1,13,15,4
1,13,16,0
1,13,17,5
1,13,18,3
1,13,19,3
1,13,20,2
1,13,21,3
1,13,22,1
1,13,23,1
1,13,24,1
1,13,25,2
1,13,26,1
1,13,27,3
1,13,28,5
1,13,29,0
1,13,30,5
1,13,31,4
1,13,32,4
1,13,33,1
1,13,34,1
1,13,35,2
1,13,36,0
1,13,37,2
1,13,38,2
1,13,39,5
1,13,40,1
1,13,41,4
1,13,42,4
1,13,43,3
1,13,44,1
1,13,45,1
1,13,46,0
1,13,47,1
1,13,48,3
1,13,49,3
1,13,50,5
1,13,51,3
1,13,52,5
1,13,53,2
1,13,54,3
1,13,55,1
1,13,56,2
1,13,57,1
1,13,58,4
1,13,59,1
1,13,60,2
1,13,61,1
1,13,62,0
1,13,63,3
1,13,64,0
1,13,65,4
1,13,66,4
1,13,67,4
1,13,68,5
1,13,69,3
1,13,70,1
1,13,71,2
1,13,72,3
1,13,73,0
1,13,74,4
1,13,75,0
1,13,76,4
1,13,77,3
1,13,78,2
1,13,79,1
1,13,80,5
1,13,81,5
1,13,82,2
1,13,83,0
1,13,84,5
1,13,85,4
1,13,86,2
1,13,87,0
1,13,88,0
1,13,89,3
1,13,90,5
1,13,91,1
1,13,92,2
1,13,93,1
1,13,94,4
1,13,95,5
1,13,96,3
1,13,97,1
1,13,98,0
1,13,99,5
1,13,100,5
1,14,1,4
1,14,2,5
1,14,3,3
1,14,4,1
1,14,5,1
1,14,6,5
1,14,7,4
1,14,8,3
1,14,9,0
1,14,10,1
1,14,11,4
1,14,12,0
1,14,13,5
1,14,14,2
1,14,15,5
1,14,16,3
1,14,17,3
1,14,18,3
1,14,19,5
1,14,20,3
1,14,21,5
1,14,22,5
1,14,23,5
1,14,24,2
1,14,25,1
1,14,26,2
1,14,27,3
1,14,28,2
1,14,29,5
1,14,30,4
1,14,31,4
1,14,32,5
1,14,33,5
1,14,34,2
1,14,35,1
1,14,36,3
1,14,37,2
1,14,38,5
1,14,39,4
1,14,40,1
1,14,41,4
1,14,42,0
1,14,43,1
1,14,44,5
1,14,45,4
1,14,46,3
1,14,47,2
1,14,48,3
1,14,49,5
1,14,50,2
1,14,51,0
1,14,52,1
1,14,53,2
1,14,54,0
1,14,55,0
1,14,56,2
1,14,57,3
1,14,58,1
1,14,59,4
1,14,60,0
1,14,61,5
1,14,62,3
1,14,63,1
1,14,64,2
1,14,65,5
1,14,66,1
1,14,67,0
1,14,68,4
1,14,69,4
1,14,70,4
1,14,71,1
1,14,72,3
1,14,73,1
1,14,74,3
1,14,75,0
1,14,76,2
1,14,77,3
1,14,78,3
1,14,79,2
1,14,80,2
1,14,81,3
1,14,82,0
1,14,83,5
1,14,84,2
1,14,85,5
1,14,86,2
1,14,87,4
1,14,88,3
1,14,89,2
1,14,90,5
1,14,91,1
1,14,92,3
1,14,93,0
1,14,94,3
1,14,95,3
1,14,96,1
1,14,97,1
1,14,98,3
1,14,99,0
1,14,100,2
1,15,1,1
1,15,2,5
1,15,3,4
1,15,4,2
1,15,5,2
1,15,6,5
1,15,7,3
1,15,8,1
1,15,9,1
1,15,10,3
1,15,11,1
1,15,12,1
1,15,13,5
1,15,14,4
1,15,15,2
1,15,16,5
1,15,17,2
1,15,18,2
1,15,19,1
1,15,20,3
1,15,21,3
1,15,22,5
1,15,23,0
1,15,24,2
1,15,25,5
1,15,26,4
1,15,27,0
1,15,28,5
1,15,29,1
1,15,30,3
1,15,31,1
1,15,32,5
1,15,33,3
1,15,34,5
1,15,35,3
1,15,36,0
1,15,37,1
1,15,38,1
1,15,39,0
1,15,40,5
1,15,41,0
1,15,42,3
1,15,43,4
1,15,44,5
1,15,45,4
1,15,46,4
1,15,47,3
1,15,48,1
1,15,49,3
1,15,50,0
1,15,51,5
1,15,52,4
1,15,53,0
1,15,54,5
1,15,55,0
1,15,56,4
1,15,57,2
1,15,58,5
1,15,59,4
1,15,60,1
1,15,61,4
1,15,62,2
1,15,63,2
1,15,64,3
1,15,65,3
1,15,66,0
1,15,67,3
1,15,68,5
1,15,69,3
1,15,70,5
1,15,71,0
1,15,72,1
1,15,73,2
1,15,74,5
1,15,75,3
1,15,76,0
1,15,77,4
1,15,78,4
1,15,79,0
1,15,80,3
1,15,81,1
1,15,82,5
1,15,83,2
1,15,84,1
1,15,85,1
1,15,86,4
1,15,87,0
1,15,88,4
1,15,89,5
1,15,90,1
1,15,91,0
1,15,92,1
1,15,93,2
1,15,94,5
1,15,95,5
1,15,96,2
1,15,97,0
1,15,98,0
1,15,99,2
1,15,100,3
1,16,1,1
1,16,2,2
1,16,3,0
1,16,4,4
1,16,5,1
1,16,6,3
1,16,7,5
1,16,8,5
1,16,9,3
1,16,10,4
1,16,11,4
1,16,12,5
1,16,13,2
1,16,14,1
1,16,15,1
1,16,16,1
1,16,17,2
1,16,18,1
1,16,19,0
1,16,20,5
1,16,21,3
1,16,22,2
1,16,23,1
1,16,24,3
1,16,25,5
1,16,26,2
1,16,27,3
1,16,28,5
1,16,29,5
1,16,30,5
1,16,31,1
1,16,32,1
1,16,33,1
1,16,34,2
1,16,35,2
1,16,36,0
1,16,37,5
1,16,38,4
1,16,39,3
1,16,40,2
1,16,41,5
1,16,42,5
1,16,43,5
1,16,44,0
1,16,45,1
1,16,46,0
1,16,47,3
1,16,48,0
1,16,49,5
1,16,50,1
1,16,51,2
1,16,52,4
1,16,53,5
1,16,54,0
1,16,55,2
1,16,56,3
1,16,57,5
1,16,58,1
1,16,59,5
1,16,60,0
1,16,61,4
1,16,62,0
1,16,63,4
1,16,64,3
1,16,65,4
1,16,66,4
1,16,67,4
1,16,68,1
1,16,69,5
1,16,70,4
1,16,71,2
1,16,72,2
1,16,73,2
1,16,74,5
1,16,75,1
1,16,76,2
1,16,77,4
1,16,78,0
1,16,79,3
1,16,80,2
1,16,81,4
1,16,82,0
1,16,83,2
1,16,84,4
1,16,85,4
1,16,86,5
1,16,87,0
1,16,88,2
1,16,89,0
1,16,90,3
1,16,91,3
1,16,92,2
1,16,93,2
1,16,94,3
1,16,95,5
1,16,96,1
1,16,97,1
1,16,98,0
1,16,99,3
1,16,100,1
1,17,1,2
1,17,2,3
1,17,3,3
1,17,4,0
1,17,5,1
1,17,6,5
1,17,7,3
1,17,8,4
1,17,9,5
1,17,10,5
1,17,11,5
1,17,12,2
1,17,13,3
1,17,14,2
1,17,15,3
1,17,16,1
1,17,17,3
1,17,18,0
1,17,19,4
1,17,20,1
1,17,21,0
1,17,22,5
1,17,23,1
1,17,24,5
1,17,25,4
1,17,26,2
1,17,27,2
1,17,28,4
1,17,29,1
1,17,30,1
1,17,31,1
1,17,32,2
1,17,33,4
1,17,34,3
1,17,35,3
1,17,36,5
1,17,37,2
1,17,38,1
1,17,39,5
1,17,40,5
1,17,41,0
1,17,42,1
1,17,43,1
1,17,44,2
1,17,45,5
1,17,46,1
1,17,47,1
1,17,48,5
1,17,49,4
1,17,50,2
1,17,51,1
1,17,52,1
1,17,53,3
1,17,54,3
1,17,55,0
1,17,56,1
1,17,57,4
1,17,58,1
1,17,59,3
1,17,60,1
1,17,61,0
1,17,62,3
1,17,63,1
1,17,64,1
1,17,65,4
1,17,66,0
1,17,67,4
1,17,68,4
1,17,69,3
1,17,70,4
1,17,71,1
1,17,72,3
1,17,73,4
1,17,74,0
1,17,75,3
1,17,76,4
1,17,77,3
1,17,78,2
1,17,79,4
1,17,80,3
1,17,81,4
1,17,82,1
1,17,83,1
1,17,84,0
1,17,85,3
1,17,86,2
1,17,87,4
1,17,88,0
1,17,89,4
1,17,90,2
1,17,91,4
1,17,92,0
1,17,93,4
1,17,94,1
1,17,95,5
1,17,96,2
1,17,97,0
1,17,98,0
1,17,99,3
1,17,100,3
1,18,1,0
1,18,2,0
1,18,3,4
1,18,4,4
1,18,5,5
1,18,6,2
1,18,7,0
1,18,8,0
1,18,9,1
1,18,10,2
1,18,11,3
1,18,12,0
1,18,13,5
1,18,14,1
1,18,15,4
1,18,16,3
1,18,17,2
1,18,18,0
1,18,19,1
1,18,20,3
1,18,21,5
1,18,22,4
1,18,23,0
1,18,24,0
1,18,25,2
1,18,26,2
1,18,27,1
1,18,28,5
1,18,29,0
1,18,30,1
1,18,31,2
1,18,32,5
1,18,33,2
1,18,34,3
1,18,35,4
1,18,36,0
1,18,37,1
1,18,38,1
1,18,39,1
1,18,40,0
1,18,41,5
1,18,42,0
1,18,43,1
1,18,44,5
1,18,45,5
1,18,46,4
1,18,47,3
1,18,48,1
