12,100,5
11,1,18,88
12,1,18,40
1,1,19,99
2,1,19,61
3,1,19,15
4,1,19,25
5,1,19,50
6,1,19,22
7,1,19,56
8,1,19,28
9,1,19,27
10,1,19,18
11,1,19,31
12,1,19,18
1,1,20,46
2,1,20,26
3,1,20,52
4,1,20,27
5,1,20,56
6,1,20,26
7,1,20,45
8,1,20,48
9,1,20,93
10,1,20,79
11,1,20,63
12,1,20,43
1,1,21,89
2,1,21,49
3,1,21,25
4,1,21,34
5,1,21,70
6,1,21,67
7,1,21,81
8,1,21,74
9,1,21,70
10,1,21,79
11,1,21,47
12,1,21,62
1,1,22,63
2,1,22,54
3,1,22,4
4,1,22,22
5,1,22,11
6,1,22,26
7,1,22,10
8,1,22,43
9,1,22,44
10,1,22,26
11,1,22,53
12,1,22,75
1,1,23,42
2,1,23,25
3,1,23,51
4,1,23,65
5,1,23,20
6,1,23,33
7,1,23,41
8,1,23,49
9,1,23,63
10,1,23,55
11,1,23,23
12,1,23,32
1,1,24,29
2,1,24,52
3,1,24,47
4,1,24,63
5,1,24,26
6,1,24,29
7,1,24,42
8,1,24,52
9,1,24,100
10,1,24,52
11,1,24,28
12,1,24,68
1,1,25,69
2,1,25,67
3,1,25,87
4,1,25,46
5,1,25,94
6,1,25,57
7,1,25,62
8,1,25,16
9,1,25,66
10,1,25,96
11,1,25,48
12,1,25,75
1,1,26,82
2,1,26,95
3,1,26,83
4,1,26,86
5,1,26,93
6,1,26,71
7,1,26,26
8,1,26,1
9,1,26,2
10,1,26,1
11,1,26,26
12,1,26,13
1,1,27,49
2,1,27,69
3,1,27,68
4,1,27,88
5,1,27,66
6,1,27,51
7,1,27,25
8,1,27,23
9,1,27,56
10,1,27,24
11,1,27,42
12,1,27,27
1,1,28,49
2,1,28,93
3,1,28,95
4,1,28,64
5,1,28,60
6,1,28,68
7,1,28,55
8,1,28,26
9,1,28,33
10,1,28,56
11,1,28,46
12,1,28,8
1,1,29,92
2,1,29,51
3,1,29,93
4,1,29,77
5,1,29,34
6,1,29,28
7,1,29,63
8,1,29,27
9,1,29,37
10,1,29,47
11,1,29,87
12,1,29,59
1,1,30,3
2,1,30,24
3,1,30,6
4,1,30,38
5,1,30,20
6,1,30,59
7,1,30,33
8,1,30,72
9,1,30,28
10,1,30,25
11,1,30,34
12,1,30,0
1,1,31,73
2,1,31,36
3,1,31,55
4,1,31,52
5,1,31,61
6,1,31,87
7,1,31,85
8,1,31,56
9,1,31,63
10,1,31,20
11,1,31,38
12,1,31,29
1,1,32,35
2,1,32,55
3,1,32,87
4,1,32,88
5,1,32,86
6,1,32,90
7,1,32,45
8,1,32,43
9,1,32,78
10,1,32,88
11,1,32,73
12,1,32,99
1,1,33,46
2,1,33,37
3,1,33,62
4,1,33,58
5,1,33,14
6,1,33,42
7,1,33,38
8,1,33,86
9,1,33,49
10,1,33,27
11,1,33,19
12,1,33,12
1,1,34,19
2,1,34,30
3,1,34,7
4,1,34,19
5,1,34,1
6,1,34,46
7,1,34,90
8,1,34,74
9,1,34,52
10,1,34,82
11,1,34,34
12,1,34,11
1,1,35,8
2,1,35,32
3,1,35,69
4,1,35,22
5,1,35,55
6,1,35,77
7,1,35,70
8,1,35,53
9,1,35,58
10,1,35,9
11,1,35,57
12,1,35,56
1,1,36,53
2,1,36,94
3,1,36,99
4,1,36,96
5,1,36,85
6,1,36,60
7,1,36,34
8,1,36,7
9,1,36,6
10,1,36,0
11,1,36,31
12,1,36,73
1,1,37,81
2,1,37,82
3,1,37,36
4,1,37,3
5,1,37,19
6,1,37,7
7,1,37,53
8,1,37,34
9,1,37,56
10,1,37,53
11,1,37,45
12,1,37,10
1,1,38,9
2,1,38,22
3,1,38,8
4,1,38,19
5,1,38,14
6,1,38,48
7,1,38,74
8,1,38,37
9,1,38,33
10,1,38,26
11,1,38,5
12,1,38,37
1,1,39,85
2,1,39,94
3,1,39,87
4,1,39,70
5,1,39,62
6,1,39,100
7,1,39,100
8,1,39,71
9,1,39,90
10,1,39,43
11,1,39,30
12,1,39,66
1,1,40,49
2,1,40,4
3,1,40,43
4,1,40,46
5,1,40,74
6,1,40,49
7,1,40,80
8,1,40,59
9,1,40,52
10,1,40,5
11,1,40,47
12,1,40,6
1,1,41,57
2,1,41,18
3,1,41,11
4,1,41,50
5,1,41,24
6,1,41,1
7,1,41,13
8,1,41,25
9,1,41,8
10,1,41,31
11,1,41,71
12,1,41,74
1,1,42,76
2,1,42,40
3,1,42,28
4,1,42,33
5,1,42,81
6,1,42,47
7,1,42,13
8,1,42,11
9,1,42,27
10,1,42,30
11,1,42,52
12,1,42,84
1,1,43,13
2,1,43,57
3,1,43,79
4,1,43,45
5,1,43,94
6,1,43,45
7,1,43,31
8,1,43,2
9,1,43,46
10,1,43,31
11,1,43,59
12,1,43,94
1,1,44,51
2,1,44,52
3,1,44,87
4,1,44,40
5,1,44,88
6,1,44,100
7,1,44,55
8,1,44,14
9,1,44,40
10,1,44,4
11,1,44,13
12,1,44,30
1,1,45,56
2,1,45,11
3,1,45,24
4,1,45,34
5,1,45,57
6,1,45,85
7,1,45,81
8,1,45,85
9,1,45,44
10,1,45,22
11,1,45,39
12,1,45,20
1,1,46,13
2,1,46,62
3,1,46,60
4,1,46,31
5,1,46,20
6,1,46,19
7,1,46,10
8,1,46,22
9,1,46,44
10,1,46,30
11,1,46,76
12,1,46,68
1,1,47,47
2,1,47,77
3,1,47,53
4,1,47,21
5,1,47,63
6,1,47,63
7,1,47,79
8,1,47,29
9,1,47,43
10,1,47,2
11,1,47,22
12,1,47,32
1,1,48,39
2,1,48,13
3,1,48,21
4,1,48,29
5,1,48,57
6,1,48,100
7,1,48,54
8,1,48,10
9,1,48,37
10,1,48,30
11,1,48,31
12,1,48,52
1,1,49,21
2,1,49,24
3,1,49,47
4,1,49,61
5,1,49,47
6,1,49,0
7,1,49,23
8,1,49,10
9,1,49,47
10,1,49,42
11,1,49,70
12,1,49,81
1,1,50,29
2,1,50,68
3,1,50,58
4,1,50,98
5,1,50,93
6,1,50,47
7,1,50,74
8,1,50,37
9,1,50,31
10,1,50,22
11,1,50,45
12,1,50,28
1,1,51,64
2,1,51,84
3,1,51,61
4,1,51,14
5,1,51,25
6,1,51,0
7,1,51,0
8,1,51,49
9,1,51,97
10,1,51,57
11,1,51,9
12,1,51,48
1,1,52,40
2,1,52,6
3,1,52,11
4,1,52,4
5,1,52,31
6,1,52,10
7,1,52,17
8,1,52,38
9,1,52,46
10,1,52,22
11,1,52,17
12,1,52,67
1,1,53,1
2,1,53,19
3,1,53,54
4,1,53,69
5,1,53,99
6,1,53,78
7,1,53,28
8,1,53,4
9,1,53,43
10,1,53,14
11,1,53,62
12,1,53,94
1,1,54,61
2,1,54,75
3,1,54,68
4,1,54,37
5,1,54,10
6,1,54,36
7,1,54,61
8,1,54,22
9,1,54,4
10,1,54,40
11,1,54,10
12,1,54,5
1,1,55,70
2,1,55,97
3,1,55,49
4,1,55,88
5,1,55,70
6,1,55,64
7,1,55,97
8,1,55,67
9,1,55,20
10,1,55,22
11,1,55,55
12,1,55,20
1,1,56,32
2,1,56,77
3,1,56,64
4,1,56,26
5,1,56,39
6,1,56,44
7,1,56,27
8,1,56,3
9,1,56,44
10,1,56,73
11,1,56,31
12,1,56,29
1,1,57,40
2,1,57,45
3,1,57,18
4,1,57,66
5,1,57,88
6,1,57,46
7,1,57,5
8,1,57,52
9,1,57,65
10,1,57,28
11,1,57,36
12,1,57,84
1,1,58,9
2,1,58,23
3,1,58,27
4,1,58,24
5,1,58,39
6,1,58,48
7,1,58,56
8,1,58,45
9,1,58,79
10,1,58,30
11,1,58,53
12,1,58,68
1,1,59,49
2,1,59,89
3,1,59,63
4,1,59,76
5,1,59,56
6,1,59,56
7,1,59,100
8,1,59,55
9,1,59,26
10,1,59,39
11,1,59,84
12,1,59,69
1,1,60,1
2,1,60,9
3,1,60,12
4,1,60,7
5,1,60,30
6,1,60,68
7,1,60,18
8,1,60,6
9,1,60,7
10,1,60,24
11,1,60,53
12,1,60,66
1,1,61,46
2,1,61,46
3,1,61,88
4,1,61,50
5,1,61,98
6,1,61,78
7,1,61,88
8,1,61,64
9,1,61,47
10,1,61,57
11,1,61,19
12,1,61,67
1,1,62,40
2,1,62,75
3,1,62,29
4,1,62,77
5,1,62,49
6,1,62,2
7,1,62,9
8,1,62,32
9,1,62,71
10,1,62,74
11,1,62,91
12,1,62,47
1,1,63,69
2,1,63,32
3,1,63,67
4,1,63,19
5,1,63,49
6,1,63,47
7,1,63,5
8,1,63,18
9,1,63,56
10,1,63,35
11,1,63,38
12,1,63,17
1,1,64,54
2,1,64,59
3,1,64,38
4,1,64,42
5,1,64,33
6,1,64,13
7,1,64,26
8,1,64,66
9,1,64,83
10,1,64,77
11,1,64,92
12,1,64,59
1,1,65,38
2,1,65,35
3,1,65,56
4,1,65,41
5,1,65,1
6,1,65,7
7,1,65,51
8,1,65,57
9,1,65,75
10,1,65,36
11,1,65,29
12,1,65,29
1,1,66,59
2,1,66,19
3,1,66,65
4,1,66,94
5,1,66,85
6,1,66,68
7,1,66,44
8,1,66,48
9,1,66,92
10,1,66,75
11,1,66,42
12,1,66,22
1,1,67,88
2,1,67,86
3,1,67,48
4,1,67,65
5,1,67,85
6,1,67,99
7,1,67,64
8,1,67,43
9,1,67,91
10,1,67,44
11,1,67,44
12,1,67,79
1,1,68,9
2,1,68,55
3,1,68,21
4,1,68,68
5,1,68,71
6,1,68,27
7,1,68,14
8,1,68,36
9,1,68,50
10,1,68,42
11,1,68,37
12,1,68,81
1,1,69,48
2,1,69,78
3,1,69,47
4,1,69,82
5,1,69,66
6,1,69,76
7,1,69,36
8,1,69,74
9,1,69,78
10,1,69,38
11,1,69,28
12,1,69,25
1,1,70,100
2,1,70,85
3,1,70,53
4,1,70,63
5,1,70,37
6,1,70,25
7,1,70,0
8,1,70,4
9,1,70,6
10,1,70,4
11,1,70,0
12,1,70,4
1,1,71,93
2,1,71,100
3,1,71,78
4,1,71,95
5,1,71,91
6,1,71,62
7,1,71,90
8,1,71,52
9,1,71,10
10,1,71,40
11,1,71,84
12,1,71,75
1,1,72,21
2,1,72,69
3,1,72,66
4,1,72,82
5,1,72,59
6,1,72,74
7,1,72,62
8,1,72,55
9,1,72,81
10,1,72,95
11,1,72,98
12,1,72,81
1,1,73,49
2,1,73,77
3,1,73,62
4,1,73,41
5,1,73,60
6,1,73,30
7,1,73,5
8,1,73,37
9,1,73,85
10,1,73,89
11,1,73,52
12,1,73,86
1,1,74,58
2,1,74,11
3,1,74,53
4,1,74,67
5,1,74,96
6,1,74,89
7,1,74,50
8,1,74,50
9,1,74,76
10,1,74,28
11,1,74,35
12,1,74,26
1,1,75,48
2,1,75,5
3,1,75,54
4,1,75,31
5,1,75,53
6,1,75,44
7,1,75,3
8,1,75,50
9,1,75,30
10,1,75,80
11,1,75,61
12,1,75,11
1,1,76,86
2,1,76,74
3,1,76,52
4,1,76,2
5,1,76,52
6,1,76,95
7,1,76,61
8,1,76,19
9,1,76,62
10,1,76,71
11,1,76,92
12,1,76,58
1,1,77,11
2,1,77,42
3,1,77,11
4,1,77,38
5,1,77,46
6,1,77,18
7,1,77,43
8,1,77,47
9,1,77,70
10,1,77,58
11,1,77,30
12,1,77,24
1,1,78,37
2,1,78,28
3,1,78,25
4,1,78,16
5,1,78,4
6,1,78,41
7,1,78,91
8,1,78,84
9,1,78,94
10,1,78,96
11,1,78,94
12,1,78,69
1,1,79,93
2,1,79,60
3,1,79,75
4,1,79,65
5,1,79,90
6,1,79,58
7,1,79,75
8,1,79,52
9,1,79,66
10,1,79,60
11,1,79,35
12,1,79,1
1,1,80,43
2,1,80,66
3,1,80,22
4,1,80,0
5,1,80,11
6,1,80,1
7,1,80,51
8,1,80,96
9,1,80,49
10,1,80,12
11,1,80,2
12,1,80,9
1,1,81,62
2,1,81,56
3,1,81,53
4,1,81,38
5,1,81,44
6,1,81,72
7,1,81,59
8,1,81,91
9,1,81,59
10,1,81,95
11,1,81,99
12,1,81,83
1,1,82,83
2,1,82,42
3,1,82,69
4,1,82,30
5,1,82,72
6,1,82,51
7,1,82,80
8,1,82,38
9,1,82,72
10,1,82,32
11,1,82,78
12,1,82,72
1,1,83,92
2,1,83,62
3,1,83,21
4,1,83,29
5,1,83,60
6,1,83,97
7,1,83,67
8,1,83,91
9,1,83,48
10,1,83,14
11,1,83,41
12,1,83,12
1,1,84,80
2,1,84,55
3,1,84,7
4,1,84,19
5,1,84,53
6,1,84,14
7,1,84,38
8,1,84,5
9,1,84,29
10,1,84,42
11,1,84,78
12,1,84,94
1,1,85,10
2,1,85,39
3,1,85,65
4,1,85,25
5,1,85,9
6,1,85,47
7,1,85,51
8,1,85,74
9,1,85,81
10,1,85,94
11,1,85,51
12,1,85,1
1,1,86,45
2,1,86,40
3,1,86,12
4,1,86,0
5,1,86,48
6,1,86,85
7,1,86,39
8,1,86,36
9,1,86,26
10,1,86,13
11,1,86,49
12,1,86,7
1,1,87,58
2,1,87,49
3,1,87,89
4,1,87,89
5,1,87,43
6,1,87,91
7,1,87,82
8,1,87,63
9,1,87,52
10,1,87,70
11,1,87,88
12,1,87,67
1,1,88,30
2,1,88,2
3,1,88,0
4,1,88,21
5,1,88,5
6,1,88,28
7,1,88,17
8,1,88,23
9,1,88,31
10,1,88,25
11,1,88,18
12,1,88,58
1,1,89,13
2,1,89,14
3,1,89,51
4,1,89,31
5,1,89,50
6,1,89,82
7,1,89,62
8,1,89,38
9,1,89,13
10,1,89,50
11,1,89,57
12,1,89,63
1,1,90,91
2,1,90,97
3,1,90,56
4,1,90,28
5,1,90,8
6,1,90,34
7,1,90,7
8,1,90,15
9,1,90,8
10,1,90,55
11,1,90,62
12,1,90,77
1,1,91,39
2,1,91,26
3,1,91,37
4,1,91,19
5,1,91,6
6,1,91,53
7,1,91,44
8,1,91,34
9,1,91,34
10,1,91,35
11,1,91,21
12,1,91,63
1,1,92,5
2,1,92,24
3,1,92,39
4,1,92,57
5,1,92,48
6,1,92,94
7,1,92,49
8,1,92,10
9,1,92,56
10,1,92,49
11,1,92,38
12,1,92,64
1,1,93,43
2,1,93,26
3,1,93,20
4,1,93,38
5,1,93,72
6,1,93,54
7,1,93,61
8,1,93,25
9,1,93,75
10,1,93,38
11,1,93,71
12,1,93,58
1,1,94,53
2,1,94,83
3,1,94,93
4,1,94,53
5,1,94,56
6,1,94,64
7,1,94,59
8,1,94,50
9,1,94,77
10,1,94,54
11,1,94,47
12,1,94,2
1,1,95,93
2,1,95,82
3,1,95,92
4,1,95,57
5,1,95,72
6,1,95,58
7,1,95,73
8,1,95,74
9,1,95,84
10,1,95,74
11,1,95,57
12,1,95,75
1,1,96,38
2,1,96,68
3,1,96,42
4,1,96,19
5,1,96,63
6,1,96,82
7,1,96,90
8,1,96,89
9,1,96,50
10,1,96,84
11,1,96,75
12,1,96,73
1,1,97,64
2,1,97,75
3,1,97,55
4,1,97,13
5,1,97,8
6,1,97,40
7,1,97,39
8,1,97,74
9,1,97,28
10,1,97,29
11,1,97,66
12,1,97,89
1,1,98,78
2,1,98,28
3,1,98,70
4,1,98,34
5,1,98,55
6,1,98,36
7,1,98,11
8,1,98,60
9,1,98,75
10,1,98,68
11,1,98,92
12,1,98,85
1,1,99,29
2,1,99,1
3,1,99,38
4,1,99,83
5,1,99,56
6,1,99,80
7,1,99,57
8,1,99,79
9,1,99,32
10,1,99,67
11,1,99,40
12,1,99,85
1,1,100,50
2,1,100,56
3,1,100,48
4,1,100,16
5,1,100,50
6,1,100,83
7,1,100,79
8,1,100,41
9,1,100,75
10,1,100,40
11,1,100,7
12,1,100,26
1,2,1,78
2,2,1,41
3,2,1,69
4,2,1,34
5,2,1,81
6,2,1,96
7,2,1,64
8,2,1,35
9,2,1,10
10,2,1,0
11,2,1,38
12,2,1,39
1,2,2,17
2,2,2,8
3,2,2,43
4,2,2,15
5,2,2,26
6,2,2,48
7,2,2,17
8,2,2,59
9,2,2,36
10,2,2,15
11,2,2,55
12,2,2,32
1,2,3,56
2,2,3,17
3,2,3,50
4,2,3,25
5,2,3,40
6,2,3,35
7,2,3,80
8,2,3,63
9,2,3,65
10,2,3,73
11,2,3,57
12,2,3,11
1,2,4,10
2,2,4,28
3,2,4,38
4,2,4,56
5,2,4,56
6,2,4,100
7,2,4,50
8,2,4,20
9,2,4,68
10,2,4,44
11,2,4,80
12,2,4,92
1,2,5,68
2,2,5,64
3,2,5,60
4,2,5,19
5,2,5,37
6,2,5,35
7,2,5,4
8,2,5,53
9,2,5,84
10,2,5,58
11,2,5,95
12,2,5,68
1,2,6,31
2,2,6,66
3,2,6,48
4,2,6,22
5,2,6,18
6,2,6,47
7,2,6,86
8,2,6,45
9,2,6,39
10,2,6,68
11,2,6,64
12,2,6,52
1,2,7,83
2,2,7,44
3,2,7,86
4,2,7,41
5,2,7,50
6,2,7,67
7,2,7,62
8,2,7,40
9,2,7,49
10,2,7,50
11,2,7,45
12,2,7,52
1,2,8,64
2,2,8,88
3,2,8,41
4,2,8,17
5,2,8,30
6,2,8,74
7,2,8,91
8,2,8,83
9,2,8,65
10,2,8,21
11,2,8,11
12,2,8,22
1,2,9,31
2,2,9,22
3,2,9,49
4,2,9,75
5,2,9,57
6,2,9,42
7,2,9,25
8,2,9,14
9,2,9,18
10,2,9,25
11,2,9,19
12,2,9,65
1,2,10,49
2,2,10,72
3,2,10,75
4,2,10,40
5,2,10,87
6,2,10,79
7,2,10,31
8,2,10,11
9,2,10,31
10,2,10,76
11,2,10,49
12,2,10,64
1,2,11,50
2,2,11,50
3,2,11,22
4,2,11,7
5,2,11,53
6,2,11,38
7,2,11,72
8,2,11,39
9,2,11,14
10,2,11,57
11,2,11,19
12,2,11,33
1,2,12,43
2,2,12,0
3,2,12,18
4,2,12,48
5,2,12,87
6,2,12,41
7,2,12,53
8,2,12,3
9,2,12,19
10,2,12,57
11,2,12,98
12,2,12,91
1,2,13,44
2,2,13,87
3,2,13,68
4,2,13,36
5,2,13,15
6,2,13,1
7,2,13,44
8,2,13,27
9,2,13,53
10,2,13,84
11,2,13,89
12,2,13,91
1,2,14,9
2,2,14,38
3,2,14,81
4,2,14,44
5,2,14,59
6,2,14,65
7,2,14,26
8,2,14,76
9,2,14,68
10,2,14,68
11,2,14,65
12,2,14,41
1,2,15,55
2,2,15,46
3,2,15,89
4,2,15,57
5,2,15,87
6,2,15,63
7,2,15,36
8,2,15,14
9,2,15,28
10,2,15,77
11,2,15,50
12,2,15,34
1,2,16,85
2,2,16,48
3,2,16,38
4,2,16,57
5,2,16,57
6,2,16,27
7,2,16,36
8,2,16,58
9,2,16,54
10,2,16,80
11,2,16,71
12,2,16,52
1,2,17,46
2,2,17,5
3,2,17,36
4,2,17,75
5,2,17,59
6,2,17,92
7,2,17,74
8,2,17,47
9,2,17,12
10,2,17,30
11,2,17,23
12,2,17,7
1,2,18,50
2,2,18,94
3,2,18,52
4,2,18,56
5,2,18,76
6,2,18,40
7,2,18,42
8,2,18,22
9,2,18,19
10,2,18,11
11,2,18,39
12,2,18,39
1,2,19,37
2,2,19,79
3,2,19,61
4,2,19,87
5,2,19,87
6,2,19,72
7,2,19,50
8,2,19,40
9,2,19,17
10,2,19,30
11,2,19,12
12,2,19,4
1,2,20,40
2,2,20,33
3,2,20,39
4,2,20,20
5,2,20,36
6,2,20,15
7,2,20,36
8,2,20,68
9,2,20,46
10,2,20,17
11,2,20,60
12,2,20,49
1,2,21,72
2,2,21,44
3,2,21,91
4,2,21,84
5,2,21,96
6,2,21,80
7,2,21,87
8,2,21,91
9,2,21,68
10,2,21,91
11,2,21,56
12,2,21,36
1,2,22,51
2,2,22,56
3,2,22,89
4,2,22,46
5,2,22,75
6,2,22,45
7,2,22,76
8,2,22,43
9,2,22,81
10,2,22,38
11,2,22,5
12,2,22,55
1,2,23,59
2,2,23,84
3,2,23,44
4,2,23,54
5,2,23,44
6,2,23,26
7,2,23,69
8,2,23,92
9,2,23,50
10,2,23,24
11,2,23,6
12,2,23,19
1,2,24,56
2,2,24,36
3,2,24,6
4,2,24,23
5,2,24,65
6,2,24,54
7,2,24,35
8,2,24,4
9,2,24,2
10,2,24,29
11,2,24,4
12,2,24,30
1,2,25,77
2,2,25,56
3,2,25,20
4,2,25,18
5,2,25,44
6,2,25,74
7,2,25,44
8,2,25,6
9,2,25,39
10,2,25,82
11,2,25,98
12,2,25,83
1,2,26,39
2,2,26,42
3,2,26,72
4,2,26,66
5,2,26,95
6,2,26,49
7,2,26,52
8,2,26,91
9,2,26,96
10,2,26,84
11,2,26,62
12,2,26,94
1,2,27,89
2,2,27,69
3,2,27,81
4,2,27,69
5,2,27,31
6,2,27,70
7,2,27,81
8,2,27,76
9,2,27,91
10,2,27,85
11,2,27,62
12,2,27,81
1,2,28,56
2,2,28,84
3,2,28,47
4,2,28,22
5,2,28,20
6,2,28,14
7,2,28,17
8,2,28,4
9,2,28,38
10,2,28,58
11,2,28,55
12,2,28,51
1,2,29,50
2,2,29,0
3,2,29,42
4,2,29,34
5,2,29,8
6,2,29,38
7,2,29,83
8,2,29,47
9,2,29,6
10,2,29,19
11,2,29,66
12,2,29,65
1,2,30,6
2,2,30,18
3,2,30,14
4,2,30,10
5,2,30,50
6,2,30,99
7,2,30,67
8,2,30,82
9,2,30,44
10,2,30,61
11,2,30,25
12,2,30,42
1,2,31,53
2,2,31,40
3,2,31,1
4,2,31,43
5,2,31,78
6,2,31,87
7,2,31,81
8,2,31,50
9,2,31,50
10,2,31,37
11,2,31,24
12,2,31,55
1,2,32,29
2,2,32,55
3,2,32,51
4,2,32,86
5,2,32,48
6,2,32,93
7,2,32,61
8,2,32,59
9,2,32,24
10,2,32,16
11,2,32,24
12,2,32,42
1,2,33,35
2,2,33,50
3,2,33,100
4,2,33,90
5,2,33,65
6,2,33,19
7,2,33,43
8,2,33,31
9,2,33,74
10,2,33,32
11,2,33,76
12,2,33,48
1,2,34,51
2,2,34,27
3,2,34,45
4,2,34,55
5,2,34,63
6,2,34,46
7,2,34,81
8,2,34,62
9,2,34,20
10,2,34,15
11,2,34,58
12,2,34,81
1,2,35,80
2,2,35,72
3,2,35,87
4,2,35,74
5,2,35,43
6,2,35,3
7,2,35,32
8,2,35,79
9,2,35,82
10,2,35,72
11,2,35,38
12,2,35,58
1,2,36,85
2,2,36,96
3,2,36,63
4,2,36,77
5,2,36,34
6,2,36,7
7,2,36,41
8,2,36,26
9,2,36,53
10,2,36,6
11,2,36,27
12,2,36,20
1,2,37,32
2,2,37,59
3,2,37,60
4,2,37,82
5,2,37,36
6,2,37,49
7,2,37,86
8,2,37,75
9,2,37,51
10,2,37,1
11,2,37,24
12,2,37,1
1,2,38,36
2,2,38,40
3,2,38,6
4,2,38,37
5,2,38,74
6,2,38,83
7,2,38,44
8,2,38,53
9,2,38,36
10,2,38,78
11,2,38,28
12,2,38,60
1,2,39,2
2,2,39,2
3,2,39,11
4,2,39,34
5,2,39,23
6,2,39,2
7,2,39,52
8,2,39,52
9,2,39,46
10,2,39,41
11,2,39,37
12,2,39,19
1,2,40,69
2,2,40,71
3,2,40,91
4,2,40,86
5,2,40,49
6,2,40,32
7,2,40,1
8,2,40,0
9,2,40,42
10,2,40,63
11,2,40,70
12,2,40,61
1,2,41,18
2,2,41,10
3,2,41,29
4,2,41,59
5,2,41,26
6,2,41,35
7,2,41,1
8,2,41,16
9,2,41,66
10,2,41,43
11,2,41,88
12,2,41,74
1,2,42,4
2,2,42,12
3,2,42,6
4,2,42,12
5,2,42,30
6,2,42,63
7,2,42,36
8,2,42,77
9,2,42,61
10,2,42,42
11,2,42,71
12,2,42,85
1,2,43,93
2,2,43,90
3,2,43,95
4,2,43,68
5,2,43,21
6,2,43,45
7,2,43,35
8,2,43,38
9,2,43,53
10,2,43,17
11,2,43,38
12,2,43,27
1,2,44,6
2,2,44,4
3,2,44,1
4,2,44,47
5,2,44,36
6,2,44,25
7,2,44,31
8,2,44,42
9,2,44,19
10,2,44,17
11,2,44,23
12,2,44,0
1,2,45,40
2,2,45,71
3,2,45,88
4,2,45,76
5,2,45,26
6,2,45,2
7,2,45,1
8,2,45,22
9,2,45,11
10,2,45,45
11,2,45,74
12,2,45,50
1,2,46,10
2,2,46,33
3,2,46,22
4,2,46,62
5,2,46,72
6,2,46,79
7,2,46,91
8,2,46,77
